0,1,2,3,4,5,6,7,8,9,10
0.231,-0.231,0.087,-0.087,0.0,0.0,-0.0,0.0,0.082,-0.082,0.0
-0.233,0.233,0.041,-0.041,0.0,0.047,-0.047,0.0,0.069,-0.069,0.0
0.043,-0.043,0.0,-0.0,0.0,-0.157,0.157,0.0,-0.081,0.081,0.0
0.127,-0.127,-0.06,0.06,0.0,0.031,-0.031,0.0,-0.26,0.26,0.0
-0.006,0.006,-0.049,0.049,0.0,0.04,-0.04,0.0,-0.1,0.1,0.0
-0.417,0.417,0.042,-0.042,0.0,0.089,-0.089,0.0,0.211,-0.211,0.0
0.391,-0.391,-0.031,0.031,0.0,0.06,-0.06,0.0,0.263,-0.263,0.0
0.058,-0.058,0.014,-0.014,0.0,-0.206,0.206,0.0,-0.265,0.265,0.0
0.0,-0.0,-0.018,0.018,0.0,-0.072,0.072,0.0,-0.006,0.006,0.0
-0.079,0.079,-0.021,0.021,0.0,-0.089,0.089,0.0,0.0,-0.0,0.0
0.071,-0.071,0.039,-0.039,0.0,-0.145,0.145,0.0,-0.07,0.07,0.0
