0,1,2,3,4,5,6,7,8,9,10
-0.398,0.398,-0.158,0.158,-0.117,0.117,0.0,-0.137,0.137,0.0,0.0
0.127,-0.127,0.0,-0.0,-0.145,0.145,0.0,0.098,-0.098,0.0,0.0
-0.074,0.074,0.114,-0.114,-0.013,0.013,0.0,0.25,-0.25,0.0,0.0
-0.183,0.183,-0.36,0.36,-0.037,0.037,0.0,-0.021,0.021,0.0,0.0
0.151,-0.151,0.028,-0.028,-0.048,0.048,0.0,0.125,-0.125,0.0,0.0
0.327,-0.327,-0.291,0.291,0.0,-0.0,0.0,-0.105,0.105,0.0,0.0
-0.367,0.367,-0.224,0.224,0.029,-0.029,0.0,0.146,-0.146,0.0,0.0
-0.099,0.099,0.1,-0.1,0.114,-0.114,0.0,0.0,-0.0,0.0,0.0
0.0,-0.0,-0.018,0.018,-0.002,0.002,0.0,0.183,-0.183,0.0,0.0
0.103,-0.103,0.01,-0.01,-0.08,0.08,0.0,-0.23,0.23,0.0,0.0
0.008,-0.008,0.132,-0.132,-0.001,0.001,0.0,-0.105,0.105,0.0,0.0
