0,1,2,3,4,5,6,7,8,9,10
0.0,-0.0,-0.023,0.023,0.0,-0.026,0.026,0.097,-0.097,0.0,0.0
-0.248,0.248,0.0,-0.0,0.0,0.003,-0.003,0.012,-0.012,0.0,0.0
-0.033,0.033,-0.153,0.153,0.0,0.32,-0.32,-0.273,0.273,0.0,0.0
-0.368,0.368,-0.2,0.2,0.0,0.095,-0.095,0.294,-0.294,0.0,0.0
0.233,-0.233,-0.041,0.041,0.0,0.351,-0.351,-0.057,0.057,0.0,0.0
0.41,-0.41,0.004,-0.004,0.0,-0.319,0.319,0.212,-0.212,0.0,0.0
-0.188,0.188,-0.15,0.15,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
-0.012,0.012,0.024,-0.024,0.0,0.057,-0.057,-0.202,0.202,0.0,0.0
0.196,-0.196,-0.002,0.002,0.0,0.239,-0.239,-0.241,0.241,0.0,0.0
-0.208,0.208,-0.074,0.074,0.0,0.032,-0.032,-0.136,0.136,0.0,0.0
-0.151,0.151,0.081,-0.081,0.0,-0.069,0.069,0.094,-0.094,0.0,0.0
