0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.812,0.812,0.854,0.854,0.848,0.748,0.694,0.613,0.513,0.442,0.246,0.188,0.157,0.137,-0.027,-0.027,0.086,0.056,0.019,0.019,0.009,0.022
0.873,0.873,0.824,0.824,0.858,0.704,0.637,0.637,0.576,0.416,0.244,0.182,0.149,0.135,-0.028,-0.028,0.082,0.056,0.003,0.014,0.014,0.029
0.786,0.786,0.869,0.869,0.808,0.808,0.735,0.584,0.518,0.518,0.264,0.18,0.15,0.128,-0.027,-0.027,0.084,0.053,0.014,0.014,0.026,0.009
0.904,0.826,0.826,0.816,0.816,0.763,0.635,0.635,0.543,0.362,0.267,-0.027,-0.027,0.001,0.018,0.018,0.018,0.056,0.086,0.176,0.144,0.137
0.872,0.806,0.806,0.798,0.798,0.767,0.767,0.576,0.576,0.341,0.296,0.196,0.162,0.135,0.086,-0.017,-0.017,0.006,0.006,0.052,0.034,0.03
0.852,0.852,0.849,0.849,0.766,0.766,0.684,0.597,0.597,0.435,0.262,0.186,0.148,0.126,-0.027,-0.027,0.083,0.052,0.003,0.018,0.018,0.024
0.813,0.813,0.875,0.875,0.851,0.791,0.746,0.607,0.503,0.503,0.264,0.184,0.153,0.132,-0.026,-0.026,0.085,0.056,0.015,0.015,0.009,0.028
0.78,0.78,0.861,0.861,0.855,0.787,0.744,0.598,0.52,0.52,0.263,0.187,0.151,0.13,-0.026,-0.026,0.084,0.054,0.015,0.015,0.009,0.028
0.783,0.783,0.899,0.899,0.844,0.728,0.728,0.746,0.6,0.531,0.408,0.252,0.2,0.2,-0.028,-0.027,0.1,0.071,0.018,0.018,0.023,0.031
0.875,0.845,0.845,0.787,0.787,0.773,0.711,0.528,0.528,0.274,0.274,0.19,0.129,0.129,0.081,-0.029,-0.029,0.049,0.024,0.024,0.002,0.012
0.918,0.737,0.737,0.765,0.765,0.753,0.753,0.633,0.521,0.481,0.245,0.192,0.144,0.127,-0.028,-0.028,0.08,0.052,0.015,0.015,0.01,0.027
0.89,0.795,0.795,0.784,0.784,0.753,0.627,0.627,0.563,0.372,0.234,-0.028,-0.028,0.003,0.013,0.013,0.021,0.054,0.078,0.168,0.128,0.143
0.822,0.822,0.933,0.843,0.814,0.814,0.683,0.648,0.441,0.441,0.271,0.164,0.154,0.128,0.087,-0.029,-0.029,0.046,0.021,0.021,0.006,0.018
0.869,0.869,0.894,0.782,0.782,0.784,0.715,0.618,0.457,0.457,0.271,0.177,0.15,0.132,-0.026,-0.026,0.086,0.052,0.017,0.017,0.026,0.013
