0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
-0.126,-0.126,0.002,-0.084,-0.084,0.007,0.007,0.027,-0.414,-0.414,-0.419,0.292,-0.132,0.07,0.16,-0.113,-0.059,-0.059,0.219,0.219,-0.037,-0.037,0.114,0.114,-0.269
-0.254,-0.254,-0.126,0.395,0.395,0.133,0.133,0.219,0.362,0.362,0.193,-0.077,0.118,0.243,0.053,-0.1,-0.179,-0.179,0.09,0.09,-0.017,-0.017,-0.243,-0.243,0.025
-0.127,-0.127,-0.186,-0.128,-0.128,-0.057,-0.057,0.054,0.283,0.283,0.064,-0.065,0.379,0.321,-0.131,0.014,-0.046,-0.046,-0.082,-0.082,-0.285,-0.285,0.328,0.328,-0.206
-0.116,-0.116,0.1,0.001,0.001,0.202,0.202,0.068,0.139,0.139,0.331,-0.338,0.251,0.073,0.493,-0.256,-0.261,-0.261,-0.077,-0.077,-0.185,-0.185,0.033,0.033,-0.471
-0.17,-0.17,-0.052,-0.161,-0.161,0.096,0.096,0.084,-0.125,-0.125,-0.12,0.095,0.175,0.2,-0.308,0.031,-0.026,-0.026,0.137,0.137,0.426,0.426,-0.459,-0.459,0.251
0.17,0.17,-0.09,0.078,0.078,-0.445,-0.445,-0.595,0.229,0.229,0.241,-0.343,0.397,-0.119,-0.199,0.144,-0.082,-0.082,0.247,0.247,0.172,0.172,-0.14,-0.14,-0.097
0.058,0.058,-0.12,0.082,0.082,-0.007,-0.007,0.022,0.137,0.137,-0.105,-0.051,0.025,-0.168,-0.026,-0.168,-0.203,-0.203,-0.294,-0.294,-0.059,-0.059,-0.231,-0.231,0.31
-0.09,-0.09,-0.071,0.143,0.143,-0.139,-0.139,-0.128,-0.038,-0.038,-0.169,0.135,0.003,-0.096,-0.182,0.131,0.219,0.219,0.074,0.074,0.01,0.01,-0.093,-0.093,-0.18
-0.03,-0.03,-0.027,-0.109,-0.109,-0.105,-0.105,0.216,-0.081,-0.081,0.028,0.097,-0.245,-0.119,-0.268,-0.295,-0.137,-0.137,-0.11,-0.11,0.019,0.019,0.106,0.106,-0.104
0.062,0.062,0.023,0.112,0.112,0.021,0.021,0.084,-0.201,-0.201,-0.358,0.592,-0.317,-0.003,0.157,-0.065,-0.214,-0.214,-0.097,-0.097,0.071,0.071,0.161,0.161,-0.078
