0,1,2,3,4,5,6,7,8,9
0.557,-0.432,-0.084,-0.084,-0.155,-0.155,0.003,0.003,-0.565,0.309
0.244,-0.149,0.124,0.124,-0.129,-0.129,0.109,0.109,0.401,0.454
0.382,-0.026,-0.064,-0.064,-0.107,-0.107,0.191,0.191,0.093,-0.384
0.246,0.364,0.064,0.064,0.735,0.735,-0.086,-0.086,-0.062,0.263
-0.268,-0.768,-0.226,-0.226,-0.104,-0.104,-0.299,-0.299,-0.083,-0.033
0.312,0.193,-0.56,-0.56,0.097,0.097,-0.651,-0.651,0.025,0.084
0.043,0.089,0.035,0.035,-0.041,-0.041,-0.134,-0.134,-0.329,0.241
-0.47,0.027,-0.187,-0.187,-0.179,-0.179,0.004,0.004,-0.35,0.572
-0.067,-0.115,-0.278,-0.278,0.267,0.267,-0.086,-0.086,0.516,-0.012
-0.165,-0.097,-0.061,-0.061,0.312,0.312,-0.117,-0.117,0.053,-0.298
