0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-0.073,-0.073,-0.099,0.018,0.018,-0.051,-0.051,-0.116,-0.116,-0.049,0.089,0.089,0.212,0.212,0.506,-0.018,-0.018,0.321,0.321,0.249,-0.059,-0.192,0.084,0.084,-0.046,0.267,0.267,0.011,0.438,0.482
0.088,0.088,-0.375,-0.072,-0.072,-0.115,-0.115,0.09,0.09,0.221,0.122,0.122,0.126,0.126,0.039,-0.139,-0.139,-0.081,-0.081,-0.097,0.022,0.186,0.092,0.092,-0.281,0.149,0.149,0.329,0.039,-0.086
-0.177,-0.177,-0.24,-0.019,-0.019,-0.033,-0.033,0.134,0.134,-0.11,-0.033,-0.033,-0.171,-0.171,-0.217,-0.031,-0.031,-0.039,-0.039,-0.054,0.313,0.269,0.116,0.116,0.239,0.029,0.029,-0.22,-0.077,-0.092
0.402,0.402,-0.137,-0.233,-0.233,-0.2,-0.2,0.168,0.168,0.229,0.17,0.17,0.043,0.043,-0.286,-0.119,-0.119,-0.229,-0.229,0.136,-0.128,-0.099,0.025,0.025,0.104,0.117,0.117,0.163,0.044,-0.1
-0.088,-0.088,0.085,-0.118,-0.118,-0.213,-0.213,-0.029,-0.029,0.166,-0.228,-0.228,-0.082,-0.082,0.096,0.337,0.337,-0.088,-0.088,-0.075,0.274,0.148,0.182,0.182,-0.326,-0.139,-0.139,0.186,0.075,0.103
0.169,0.169,-0.372,0.087,0.087,0.278,0.278,-0.124,-0.124,-0.019,-0.156,-0.156,-0.218,-0.218,0.065,0.045,0.045,-0.04,-0.04,-0.198,0.136,0.154,-0.042,-0.042,0.133,0.154,0.154,0.075,0.137,0.163
-0.039,-0.039,-0.123,0.073,0.073,-0.093,-0.093,0.007,0.007,0.133,-0.275,-0.275,-0.112,-0.112,0.066,0.248,0.248,0.139,0.139,0.155,0.081,-0.2,-0.203,-0.203,0.052,-0.042,-0.042,-0.294,0.012,0.063
0.279,0.279,0.089,-0.124,-0.124,-0.118,-0.118,0.017,0.017,0.271,0.356,0.356,0.354,0.354,0.238,-0.073,-0.073,-0.061,-0.061,-0.089,0.238,0.178,0.159,0.159,0.144,-0.007,-0.007,-0.049,-0.039,-0.054
0.025,0.025,-0.068,0.191,0.191,0.215,0.215,0.006,0.006,0.02,-0.225,-0.225,-0.239,-0.239,-0.017,0.055,0.055,-0.033,-0.033,-0.033,0.214,0.172,0.026,0.026,-0.319,0.204,0.204,-0.166,-0.085,-0.051
-0.087,-0.087,0.021,0.183,0.183,-0.1,-0.1,0.346,0.346,0.088,0.085,0.085,0.183,0.183,0.125,-0.073,-0.073,-0.104,-0.104,-0.024,0.022,0.06,0.219,0.219,-0.032,-0.113,-0.113,0.325,0.106,-0.112
