0,1,2,3,4,5,6,7,8,9,10,11,12,13
-0.252,0.252,0.097,-0.097,-0.163,0.163,0.0,-0.131,0.131,0.0,0.0,0.0,0.0,0.0
-0.245,0.245,0.039,-0.039,-0.223,0.223,0.0,0.145,-0.145,0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.14,-0.14,0.0,-0.0,0.0,0.016,-0.016,0.0,0.0,0.0,0.0,0.0
-0.312,0.312,-0.045,0.045,-0.244,0.244,0.0,0.01,-0.01,0.0,0.0,0.0,0.0,0.0
-0.004,0.004,0.0,-0.0,0.236,-0.236,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.1,0.1,-0.01,0.01,-0.176,0.176,0.0,0.106,-0.106,0.0,0.0,0.0,0.0,0.0
-0.282,0.282,0.125,-0.125,0.021,-0.021,0.0,0.169,-0.169,0.0,0.0,0.0,0.0,0.0
-0.257,0.257,0.01,-0.01,-0.343,0.343,0.0,-0.295,0.295,0.0,0.0,0.0,0.0,0.0
-0.14,0.14,-0.056,0.056,-0.133,0.133,0.0,-0.053,0.053,0.0,0.0,0.0,0.0,0.0
0.155,-0.155,0.021,-0.021,0.047,-0.047,0.0,-0.023,0.023,0.0,0.0,0.0,0.0,0.0
0.133,-0.133,0.04,-0.04,0.058,-0.058,0.0,-0.055,0.055,0.0,0.0,0.0,0.0,0.0
0.028,-0.028,0.087,-0.087,0.036,-0.036,0.0,0.102,-0.102,0.0,0.0,0.0,0.0,0.0
0.227,-0.227,-0.027,0.027,-0.025,0.025,0.0,0.116,-0.116,0.0,0.0,0.0,0.0,0.0
0.091,-0.091,-0.056,0.056,0.037,-0.037,0.0,-0.086,0.086,0.0,0.0,0.0,0.0,0.0
