0,1,2,3,4,5,6,7,8,9,10,11,12,13
-0.195,0.43,-0.15,-0.202,-0.108,-0.108,-0.217,-0.124,-0.097,-0.097,-0.602,-0.111,-0.017,-0.017
-0.492,0.1,0.184,0.34,-0.076,-0.076,-0.058,-0.215,0.111,0.111,-0.09,-0.06,0.189,0.189
0.36,-0.066,-0.339,-0.235,-0.173,-0.173,0.063,0.212,-0.076,-0.076,0.056,-0.331,-0.059,-0.059
0.539,0.23,-0.131,-0.054,0.139,0.139,0.198,-0.199,-0.094,-0.094,-0.044,-0.115,0.126,0.126
0.154,-0.056,-0.065,-0.158,0.186,0.186,-0.058,0.424,0.203,0.203,0.354,-0.106,-0.043,-0.043
-0.089,-0.199,-0.103,-0.222,0.16,0.16,0.144,-0.08,0.146,0.146,-0.048,-0.359,0.505,0.505
0.11,-0.059,0.015,-0.036,0.03,0.03,0.345,-0.25,0.264,0.264,0.196,-0.581,-0.105,-0.105
0.062,-0.328,-0.362,-0.379,-0.312,-0.312,0.02,-0.586,-0.283,-0.283,-0.416,0.089,0.019,0.019
0.127,-0.052,0.587,0.601,0.181,0.181,0.156,-0.027,-0.0,-0.0,-0.272,-0.128,0.331,0.331
0.215,-0.063,0.331,0.296,-0.475,-0.475,-0.576,-0.024,-0.015,-0.015,-0.099,0.388,-0.179,-0.179
-0.103,0.634,-0.141,-0.203,0.046,0.046,-0.044,-0.029,-0.184,-0.184,0.252,-0.043,-0.102,-0.102
-0.287,-0.121,0.366,0.132,-0.183,-0.183,0.421,0.47,-0.026,-0.026,0.283,-0.428,-0.103,-0.103
0.255,0.207,-0.035,-0.121,-0.026,-0.026,0.369,0.171,0.465,0.465,0.069,-0.153,0.552,0.552
-0.178,0.358,-0.236,-0.209,-0.253,-0.253,0.302,0.093,-0.019,-0.019,0.231,-0.035,-0.149,-0.149
