0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.49452074242105504,-0.023178128649994953,0.17074698240754035,-0.029136920183312418,-0.035715258094555946,0.06858303058270832,0.06825656774823123,-0.0005968029274720915,0.058378644623933586,0.07148967905585146,-0.16384668997067095,0.10246436694158229,0.03414155021573689,-0.07414166883863973
-0.03530998992211581,0.39292059528989853,-0.006375918410336744,0.15804177936298763,0.15592106659487467,-0.07751537351641444,0.09527410285951789,0.1295227343201116,-0.04715065332431214,0.027825110763912312,-0.025453374934323102,0.011725949018602503,0.20457708193374666,-0.07163064131526894
0.06095115839985006,0.14843573825147605,0.5002414971100085,-0.12062177692504122,0.016003983923881516,0.06598699249890429,0.07956754292276226,0.008457467214968003,-0.05050260069343475,0.06725891885942714,0.14948158710858558,0.14006030256076563,0.12990370318691738,0.004645771410418872
0.024313639990371772,0.18138560301902273,-0.1168669666457341,0.43025429293929845,0.07532186012913357,0.033525154349505586,-0.058953220397284144,0.04719532868788323,0.050718344988149734,-0.05657614078734339,-0.11672188892145335,0.1312432399301111,-0.156503088286759,0.014325911912987606
-0.01899584930521782,0.04832946909629037,-0.006678200544756185,-0.08582088506449825,0.5653521672451395,-0.02170188535024794,-0.011461473438826957,0.019931292150808536,0.17190821149198549,-0.05459187996100185,0.016300485443794366,-0.044244069886086694,-0.030123332493039032,0.011112925548495387
-0.009882174851188509,0.08772548379744803,0.13721793667921975,0.05041026005403363,-0.0495693300895076,0.43942029520409587,-0.010839209609575658,0.0012262588853838047,0.22961124468584845,0.055576170188534724,-0.06419777340813185,-0.022842709523871046,0.04127359029138262,0.16178679644312507
0.12166838383835397,-0.04942397744010951,-0.03223346775739438,-0.14994472866023448,-0.05082297139298429,-0.07600971477231931,0.6517195181503583,-0.06417741091953459,-0.1492009750682354,0.06583664011353672,-0.02206145182645259,-0.17077000719373175,-0.025868094322975158,0.0764873792716358
0.10917135414064429,0.0810941584168708,-0.08072533570649747,0.16082187270004408,0.009722738448927935,-0.09377338130149099,-0.15116679672756836,0.5703210464050706,-0.00809041571098081,0.10573143938583758,0.09402407057398333,0.1597641186562015,-0.04134278969894538,-0.03619825296766743
-0.004267052255076681,0.06680786082019194,0.05526791688000308,0.05285331647022135,0.12911540665876445,0.2732669561775247,-0.06428032430923099,0.026551103775810596,0.4504420367386434,-0.12372702088736802,-0.029166285688937376,-0.06390583111466157,0.055381407044836746,0.13898923650385153
-0.018796850962952603,0.040545181868419926,0.05612877531340364,-0.11994213712380875,-0.011122145898959278,-0.007516174568372745,0.018637590678153102,0.03943543793066891,-0.1989577448329989,0.4511001585088747,-0.06603418982145574,0.04901377020362368,0.11671493669654164,0.19093998718649344
-0.14588785339137766,-0.021174953638920416,0.11318786825768055,0.031422533928732385,-0.003118964382064913,-0.07577786892613422,-0.010776167288979063,0.09007241193559361,-0.028378536237052592,-0.09589536940744581,0.37547895964125844,0.16736160442340908,-0.16087947761120377,-0.08583870947196795
0.1138141399497694,0.1306747216886073,0.20049799423496562,0.12113899472697477,0.07586333830681041,-0.012522716155337007,0.03646727790648453,-0.034835433662793035,-0.06415455595638311,0.11891570277970258,0.027949433069565613,0.3917320217155821,-0.041052280271556094,-0.06887518943308958
-0.0749401978162008,0.11337821580839887,0.009557160345819216,-0.26632529318014997,-0.07215871820542193,-0.039887591741490945,-0.07432619423442342,0.03292898883152348,0.02342478473268668,-0.05562331070573609,-0.05417437156573621,-0.2014806430947139,0.5902955618751025,-0.08437001493443681
-0.16880735682493245,-0.029793351039062478,0.008540138306442293,-0.04184425871264792,0.013205649213650621,0.12192814329944382,-0.00524543483177492,0.08832270188820728,0.09748440432581224,0.186395924811187,-0.008686530055701145,-0.09652173519134882,-0.01776261229875036,0.47448204049777953
