0,1,2,3,4,5,6,7,8,9,10,11,12,13
-0.171,-0.047,-0.047,0.222,0.222,-0.251,-0.304,-0.304,-0.345,-0.345,-0.499,-0.163,-0.133,-0.34
0.175,-0.021,-0.021,0.229,0.229,0.05,-0.049,-0.049,0.129,0.129,-0.263,0.184,-0.078,0.432
-0.054,0.063,0.063,0.016,0.016,0.158,-0.28,-0.28,0.081,0.081,0.132,-0.091,0.526,0.244
0.263,-0.039,-0.039,0.149,0.149,0.136,0.049,0.049,0.089,0.089,-0.114,-0.595,0.406,-0.13
0.097,-0.007,-0.007,0.289,0.289,0.171,0.135,0.135,-0.178,-0.178,0.025,0.015,-0.1,-0.061
0.381,0.53,0.53,-0.059,-0.059,0.522,-0.237,-0.237,0.188,0.188,-0.067,-0.015,-0.099,-0.32
-0.664,-0.198,-0.198,0.527,0.527,-0.341,0.344,0.344,0.332,0.332,0.292,0.064,-0.022,-0.085
0.208,-0.204,-0.204,0.065,0.065,0.238,0.233,0.233,0.326,0.326,0.304,0.309,0.066,-0.134
0.336,0.191,0.191,0.066,0.066,0.441,0.077,0.077,-0.431,-0.431,0.132,-0.158,-0.231,0.153
-0.203,-0.241,-0.241,-0.082,-0.082,-0.007,-0.141,-0.141,-0.211,-0.211,-0.041,-0.254,-0.324,0.391
0.089,-0.065,-0.065,-0.121,-0.121,0.274,0.108,0.108,0.034,0.034,-0.512,-0.369,-0.179,-0.164
-0.007,-0.182,-0.182,0.018,0.018,-0.023,-0.362,-0.362,-0.526,-0.526,0.366,0.471,-0.528,-0.38
0.225,0.231,0.231,-0.251,-0.251,0.016,-0.275,-0.275,-0.147,-0.147,0.054,-0.145,0.158,-0.344
-0.131,-0.07,-0.07,-0.006,-0.006,0.381,0.303,0.303,-0.152,-0.152,-0.224,0.097,0.125,-0.156
