0,1,2,3,4,5,6,7,8,9,10,11,12,13
-0.05,-0.05,-0.404,-0.404,-0.276,-0.276,0.167,0.259,0.259,0.222,-0.38,0.218,0.191,0.11
0.115,0.115,0.168,0.168,0.143,0.143,0.271,-0.08,-0.08,0.545,0.213,0.405,-0.205,-0.036
-0.355,-0.355,-0.221,-0.221,-0.497,-0.497,-0.052,0.199,0.199,-0.346,0.056,-0.086,-0.301,0.258
0.095,0.095,0.061,0.061,0.19,0.19,0.079,-0.211,-0.211,-0.524,-0.419,0.008,0.092,0.132
-0.052,-0.052,0.495,0.495,-0.036,-0.036,0.352,0.56,0.56,-0.148,-0.224,-0.217,-0.015,-0.132
0.023,0.023,0.18,0.18,-0.118,-0.118,0.167,-0.094,-0.094,0.05,-0.197,-0.285,-0.043,-0.611
0.117,0.117,0.016,0.016,-0.144,-0.144,-0.086,-0.288,-0.288,-0.152,0.097,-0.137,0.156,-0.123
0.207,0.207,0.191,0.191,0.238,0.238,0.016,-0.131,-0.131,-0.052,0.099,-0.352,-0.217,-0.045
0.025,0.025,0.428,0.428,0.037,0.037,0.447,0.007,0.007,-0.001,0.384,0.396,0.332,0.198
0.24,0.24,-0.091,-0.091,0.078,0.078,-0.434,0.284,0.284,-0.155,0.11,0.329,-0.119,-0.339
-0.308,-0.308,0.116,0.116,-0.174,-0.174,-0.137,-0.102,-0.102,0.074,-0.437,0.363,0.128,-0.03
-0.235,-0.235,-0.259,-0.259,-0.268,-0.268,-0.133,0.332,0.332,0.165,0.167,-0.281,0.653,0.036
0.147,0.147,0.104,0.104,0.179,0.179,0.401,0.058,0.058,-0.331,-0.316,-0.182,0.352,0.173
0.248,0.248,0.307,0.307,0.134,0.134,-0.381,-0.109,-0.109,0.208,-0.212,0.026,0.24,0.556
