0,1,2,3,4,5,6,7,8,9,10,11,12,13
-0.275,-0.475,-0.006,0.116,0.209,-0.013,-0.013,0.264,0.264,0.062,0.062,0.397,0.397,-0.465
-0.54,0.002,0.324,-0.286,-0.322,0.211,0.211,-0.053,-0.053,0.181,0.181,-0.026,-0.026,-0.007
0.342,0.081,0.046,-0.435,0.1,0.022,0.022,0.465,0.465,0.209,0.209,-0.117,-0.117,-0.24
0.513,-0.313,-0.004,-0.13,-0.015,-0.151,-0.151,-0.251,-0.251,0.178,0.178,0.251,0.251,-0.045
0.132,-0.105,-0.294,0.264,0.109,-0.076,-0.076,0.088,0.088,-0.273,-0.273,-0.405,-0.405,0.27
-0.012,-0.099,-0.48,0.532,-0.427,0.079,0.079,-0.264,-0.264,0.129,0.129,0.135,0.135,-0.236
0.162,0.178,-0.014,0.124,-0.055,0.093,0.093,0.13,0.13,-0.286,-0.286,-0.104,-0.104,0.463
0.083,0.208,-0.371,0.118,0.064,0.124,0.124,0.248,0.248,0.381,0.381,0.508,0.508,-0.132
0.018,0.253,0.583,-0.161,0.083,-0.037,-0.037,-0.191,-0.191,-0.032,-0.032,0.137,0.137,-0.162
0.144,-0.007,0.266,0.078,-0.281,0.233,0.233,0.259,0.259,0.105,0.105,-0.121,-0.121,0.194
-0.138,-0.584,0.122,0.196,-0.089,-0.131,-0.131,0.238,0.238,0.173,0.173,-0.16,-0.16,0.101
-0.153,0.295,-0.084,0.4,0.397,-0.003,-0.003,0.114,0.114,0.304,0.304,-0.184,-0.184,-0.2
0.292,-0.179,-0.066,0.158,0.192,0.491,0.491,-0.401,-0.401,0.084,0.084,-0.114,-0.114,-0.382
-0.232,-0.224,0.023,-0.246,0.594,0.144,0.144,-0.174,-0.174,0.017,0.017,-0.098,-0.098,0.321
