0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,-0.022,0.128,-0.128,0.103,-0.103
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,-0.154,0.187,-0.187,-0.032,0.032
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.152,0.152,-0.084,0.084,-0.055,0.055
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,-0.046,0.089,-0.089,0.04,-0.04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.189,0.189,0.023,-0.023,-0.096,0.096
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,-0.049,-0.067,0.067,0.12,-0.12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.267,0.267,0.0,-0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,-0.31,0.0,-0.0,0.015,-0.015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046,0.046,0.043,-0.043,0.067,-0.067
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302,-0.302,-0.179,0.179,0.014,-0.014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.137,0.137,-0.148,0.148,-0.132,0.132
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.068,0.068,0.03,-0.03,-0.049,0.049
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189,-0.189,0.381,-0.381,0.02,-0.02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117,-0.117,-0.345,0.345,0.024,-0.024
