0,1,2,3,4,5,6,7,8,9,10,11,12,13
-0.263,-0.365,0.2,-0.091,0.044,0.049,-0.441,0.179,0.179,0.35,0.35,0.081,-0.255,0.015
-0.576,0.233,0.316,0.131,0.01,-0.227,0.044,0.223,0.223,0.3,0.3,0.384,0.025,-0.147
0.304,0.035,0.044,0.385,0.348,0.16,0.033,-0.02,-0.02,-0.09,-0.09,-0.163,-0.219,-0.335
0.491,-0.416,0.066,-0.051,0.084,-0.264,-0.139,-0.067,-0.067,0.174,0.174,0.189,0.256,0.276
0.154,-0.221,-0.212,0.095,-0.081,0.551,0.358,0.346,0.346,0.078,0.078,0.395,-0.236,-0.644
0.006,-0.21,-0.353,0.153,-0.594,-0.129,0.039,0.109,0.109,0.001,0.001,0.283,-0.21,-0.112
0.192,0.112,-0.15,-0.151,-0.013,-0.424,-0.139,0.601,0.601,0.431,0.431,0.492,0.386,-0.265
0.109,0.094,-0.365,0.307,0.099,-0.302,-0.677,-0.223,-0.223,0.094,0.094,0.251,0.09,0.089
-0.003,0.396,0.387,-0.427,0.133,0.018,-0.076,0.096,0.096,-0.047,-0.047,0.325,-0.322,-0.21
0.101,0.128,0.374,-0.038,-0.382,0.374,0.294,0.13,0.13,0.217,0.217,0.227,0.211,-0.006
-0.098,-0.421,0.313,-0.197,-0.071,-0.159,-0.037,-0.253,-0.253,-0.383,-0.383,-0.142,-0.107,-0.421
-0.126,0.204,-0.343,-0.552,0.033,0.255,0.184,-0.014,-0.014,0.088,0.088,-0.084,-0.126,-0.226
0.317,-0.292,-0.145,-0.298,0.2,0.034,0.184,0.08,0.08,0.006,0.006,-0.037,-0.485,-0.024
-0.237,-0.216,-0.041,-0.239,0.539,0.167,0.121,0.044,0.044,-0.049,-0.049,0.239,0.391,0.111
