0,1,2,3,4,5,6,7,8,9,10,11,12,13
-0.118,-0.118,0.133,0.147,0.147,-0.404,-0.354,0.333,0.333,0.151,-0.019,0.169,-0.172,0.034
-0.205,-0.205,-0.021,-0.105,-0.105,0.098,-0.201,-0.016,-0.016,0.656,0.567,0.523,0.08,-0.104
-0.244,-0.244,0.171,-0.076,-0.076,-0.437,0.352,-0.064,-0.064,-0.247,-0.036,-0.096,-0.335,-0.259
-0.016,-0.016,-0.113,-0.036,-0.036,0.222,-0.255,-0.004,-0.004,-0.508,-0.365,-0.158,-0.212,0.023
-0.005,-0.005,-0.175,0.164,0.164,0.248,0.402,-0.076,-0.076,-0.184,-0.255,-0.211,0.047,-0.158
-0.13,-0.13,-0.404,0.252,0.252,0.007,-0.087,-0.05,-0.05,-0.043,-0.268,-0.243,0.606,-0.4
-0.14,-0.14,0.311,0.033,0.033,0.139,0.031,0.155,0.155,-0.133,-0.066,-0.123,0.154,0.148
0.105,0.105,0.233,-0.564,-0.564,-0.619,-0.091,0.687,0.687,-0.122,-0.114,-0.268,0.056,-0.231
0.028,0.028,-0.574,0.366,0.366,0.1,0.023,0.004,0.004,0.095,0.381,0.347,-0.07,0.407
-0.394,-0.394,0.186,-0.201,-0.201,-0.096,0.034,-0.038,-0.038,-0.041,0.237,0.342,0.32,-0.062
0.212,0.212,0.242,-0.256,-0.256,-0.244,0.539,-0.004,-0.004,0.094,-0.017,0.301,0.127,0.116
-0.204,-0.204,0.242,-0.057,-0.057,-0.193,0.125,-0.123,-0.123,0.074,-0.092,-0.254,0.074,0.519
-0.152,-0.152,-0.268,0.14,0.14,-0.016,-0.284,-0.132,-0.132,-0.346,-0.406,-0.275,-0.069,0.339
-0.162,-0.162,-0.204,-0.08,-0.08,0.074,0.28,0.067,0.067,0.119,-0.124,-0.064,-0.526,0.304
