0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.0,0.0,0.0,0.0,0.0,-0.335,0.335,-0.035,0.035,0.192,-0.192,0.082,-0.082,0.0
0.0,0.0,0.0,0.0,0.0,-0.116,0.116,0.026,-0.026,-0.121,0.121,-0.108,0.108,0.0
0.0,0.0,0.0,0.0,0.0,-0.293,0.293,-0.011,0.011,0.01,-0.01,0.164,-0.164,0.0
0.0,0.0,0.0,0.0,0.0,-0.014,0.014,-0.006,0.006,-0.057,0.057,-0.119,0.119,0.0
0.0,0.0,0.0,0.0,0.0,-0.01,0.01,-0.058,0.058,0.025,-0.025,0.087,-0.087,0.0
0.0,0.0,0.0,0.0,0.0,-0.227,0.227,-0.264,0.264,0.017,-0.017,0.055,-0.055,0.0
0.0,0.0,0.0,0.0,0.0,-0.224,0.224,0.116,-0.116,-0.201,0.201,-0.053,0.053,0.0
0.0,0.0,0.0,0.0,0.0,0.17,-0.17,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.075,0.075,-0.321,0.321,0.003,-0.003,0.099,-0.099,0.0
0.0,0.0,0.0,0.0,0.0,-0.241,0.241,0.078,-0.078,0.128,-0.128,-0.058,0.058,0.0
0.0,0.0,0.0,0.0,0.0,0.199,-0.199,0.081,-0.081,-0.15,0.15,0.106,-0.106,0.0
0.0,0.0,0.0,0.0,0.0,-0.275,0.275,0.105,-0.105,0.057,-0.057,0.046,-0.046,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.098,0.098,0.038,-0.038,-0.025,0.025,0.0
0.0,0.0,0.0,0.0,0.0,-0.05,0.05,-0.148,0.148,0.001,-0.001,0.007,-0.007,0.0
