0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.105,-0.105,0.0,-0.0,0.046,-0.046
0.0,0.0,0.0,0.0,0.0,0.152,-0.152,0.0,0.119,-0.119,0.014,-0.014,0.11,-0.11
0.0,0.0,0.0,0.0,0.0,0.215,-0.215,0.0,0.085,-0.085,0.264,-0.264,-0.163,0.163
0.0,0.0,0.0,0.0,0.0,-0.159,0.159,0.0,0.005,-0.005,-0.053,0.053,0.139,-0.139
0.0,0.0,0.0,0.0,0.0,-0.002,0.002,0.0,-0.052,0.052,-0.092,0.092,-0.173,0.173
0.0,0.0,0.0,0.0,0.0,0.15,-0.15,0.0,-0.076,0.076,0.09,-0.09,0.038,-0.038
0.0,0.0,0.0,0.0,0.0,0.05,-0.05,0.0,-0.003,0.003,-0.25,0.25,0.005,-0.005
0.0,0.0,0.0,0.0,0.0,-0.144,0.144,0.0,0.0,-0.0,-0.152,0.152,0.0,-0.0
0.0,0.0,0.0,0.0,0.0,0.049,-0.049,0.0,-0.091,0.091,-0.014,0.014,-0.035,0.035
0.0,0.0,0.0,0.0,0.0,0.301,-0.301,0.0,-0.015,0.015,0.112,-0.112,0.058,-0.058
0.0,0.0,0.0,0.0,0.0,-0.173,0.173,0.0,-0.023,0.023,0.066,-0.066,-0.222,0.222
0.0,0.0,0.0,0.0,0.0,0.015,-0.015,0.0,0.1,-0.1,0.194,-0.194,-0.034,0.034
0.0,0.0,0.0,0.0,0.0,0.363,-0.363,0.0,0.129,-0.129,0.109,-0.109,0.103,-0.103
0.0,0.0,0.0,0.0,0.0,0.185,-0.185,0.0,-0.204,0.204,-0.036,0.036,-0.031,0.031
