0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.266,0.405,0.265,0.03,0.096,0.152,0.371,0.285,0.117,0.117,0.037,0.037,-0.27,-0.27
0.538,-0.208,0.33,-0.23,-0.099,-0.313,-0.035,-0.179,0.007,0.007,0.162,0.162,-0.016,-0.016
-0.357,-0.097,0.03,-0.468,0.124,0.147,-0.108,0.363,0.055,0.055,-0.028,-0.028,-0.292,-0.292
-0.506,0.373,0.074,-0.073,0.139,-0.267,0.23,-0.135,-0.036,-0.036,0.203,0.203,-0.048,-0.048
-0.135,0.192,-0.2,0.09,-0.105,0.615,-0.54,-0.472,0.101,0.101,-0.243,-0.243,0.165,0.165
0.055,0.215,-0.322,0.185,-0.49,-0.235,0.186,-0.154,0.193,0.193,0.113,0.113,-0.265,-0.265
-0.161,-0.111,-0.168,0.257,-0.017,-0.46,0.071,-0.085,0.556,0.556,-0.16,-0.16,0.603,0.603
-0.092,-0.129,-0.372,-0.131,-0.148,-0.085,0.578,-0.02,0.055,0.055,0.51,0.51,-0.36,-0.36
-0.021,-0.357,0.389,0.24,0.215,0.03,0.127,-0.451,0.062,0.062,-0.012,-0.012,-0.206,-0.206
-0.156,-0.072,0.321,0.046,-0.292,0.251,-0.206,0.238,0.239,0.239,0.284,0.284,0.05,0.05
0.119,0.496,0.381,0.132,-0.024,-0.115,-0.031,0.102,-0.145,-0.145,0.062,0.062,-0.138,-0.138
0.185,-0.172,-0.308,0.665,0.286,0.15,-0.215,0.393,-0.054,-0.054,0.084,0.084,-0.208,-0.208
-0.275,0.286,-0.09,0.275,0.301,-0.08,-0.118,-0.147,-0.269,-0.269,-0.033,-0.033,-0.224,-0.224
0.227,0.206,0.032,-0.037,0.607,0.165,-0.104,-0.189,0.34,0.34,0.127,0.127,0.158,0.158
