0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.147,0.453,0.304,-0.048,-0.087,0.228,0.228,-0.407,-0.088,-0.088,0.135,0.135,0.352,0.112
0.566,-0.042,0.382,0.133,-0.052,0.216,0.216,0.15,-0.144,-0.144,-0.01,-0.01,-0.045,-0.046
-0.316,-0.146,-0.131,0.193,-0.404,-0.228,-0.228,-0.238,-0.075,-0.075,-0.069,-0.069,0.35,0.425
-0.558,0.343,0.052,-0.071,-0.128,0.075,0.075,-0.0,-0.225,-0.225,0.114,0.114,-0.195,-0.348
-0.16,0.159,-0.159,0.047,0.094,0.017,0.017,0.567,0.267,0.267,-0.384,-0.384,0.349,0.451
0.02,0.134,-0.238,0.298,0.64,0.003,0.003,0.134,-0.087,-0.087,-0.062,-0.062,0.199,-0.007
-0.131,-0.145,-0.153,-0.129,0.122,0.15,0.15,0.049,0.392,0.392,0.008,0.008,-0.077,0.469
-0.053,-0.203,-0.384,0.276,0.024,0.173,0.173,-0.115,-0.563,-0.563,0.53,0.53,-0.388,-0.366
0.035,-0.296,0.333,-0.351,-0.106,0.066,0.066,0.445,-0.046,-0.046,0.004,0.004,0.268,-0.06
-0.126,-0.04,0.322,0.118,0.269,0.208,0.208,-0.286,-0.17,-0.17,-0.179,-0.179,-0.264,0.058
0.017,0.54,0.445,-0.054,0.114,-0.434,-0.434,0.097,-0.103,-0.103,0.137,0.137,-0.05,0.134
0.19,-0.192,-0.243,-0.636,0.114,-0.122,-0.122,-0.269,-0.128,-0.128,-0.206,-0.206,0.26,0.244
-0.354,0.267,-0.132,-0.316,0.012,0.27,0.27,0.156,-0.037,-0.037,0.005,0.005,0.185,-0.19
0.146,0.244,0.013,-0.331,-0.516,0.048,0.048,0.118,-0.085,-0.085,0.02,0.02,-0.386,-0.074
