0,1,2,3,4,5,6,7,8,9,10,11,12,13
-0.248,-0.393,-0.262,-0.033,-0.106,0.201,0.259,-0.265,-0.219,-0.219,0.105,0.105,-0.243,-0.243
-0.548,0.212,-0.33,0.209,0.107,-0.34,0.051,0.174,-0.065,-0.065,0.168,0.168,-0.033,-0.033
0.35,0.098,-0.001,0.469,-0.108,0.177,-0.148,-0.356,-0.104,-0.104,0.156,0.156,-0.423,-0.423
0.514,-0.369,-0.072,0.072,-0.139,-0.293,0.278,0.122,0.077,0.077,0.191,0.191,0.026,0.026
0.143,-0.206,0.194,-0.07,0.095,0.599,-0.603,0.445,-0.212,-0.212,-0.254,-0.254,0.055,0.055
-0.045,-0.234,0.316,-0.195,0.493,-0.205,0.159,0.194,-0.255,-0.255,0.111,0.111,-0.192,-0.192
0.158,0.104,0.16,-0.257,-0.001,-0.468,0.191,0.102,-0.583,-0.583,-0.282,-0.282,0.552,0.552
0.083,0.118,0.365,0.147,0.163,-0.04,0.532,0.073,-0.016,-0.016,0.558,0.558,-0.333,-0.333
0.007,0.38,-0.391,-0.249,-0.234,0.047,0.062,0.467,-0.163,-0.163,-0.006,-0.006,-0.18,-0.18
0.151,0.099,-0.336,-0.051,0.283,0.224,-0.204,-0.18,-0.16,-0.16,0.161,0.161,0.074,0.074
-0.109,-0.475,-0.399,-0.143,0.011,-0.082,-0.014,-0.129,0.225,0.225,0.2,0.2,-0.261,-0.261
-0.181,0.154,0.293,-0.657,-0.303,0.151,-0.226,-0.399,0.072,0.072,0.201,0.201,-0.277,-0.277
0.286,-0.289,0.095,-0.285,-0.304,-0.065,-0.135,0.146,0.123,0.123,-0.034,-0.034,-0.196,-0.196
-0.219,-0.211,-0.022,0.042,-0.591,0.133,-0.091,0.241,-0.266,-0.266,0.002,0.002,0.171,0.171
