0,1,2,3,4,5,6,7,8,9,10,11,12,13
-0.054,-0.326,0.274,-0.05,0.121,0.149,0.149,-0.288,-0.288,0.331,0.118,0.118,-0.41,-0.386
-0.573,0.261,0.414,0.129,0.008,0.209,0.209,-0.164,-0.164,-0.026,-0.152,-0.152,0.332,0.014
0.241,0.107,-0.198,0.197,0.28,0.034,0.034,0.282,0.282,0.537,0.321,0.321,-0.393,-0.232
0.575,-0.37,-0.052,-0.047,0.14,-0.114,-0.114,-0.057,-0.057,-0.164,-0.267,-0.267,0.307,-0.025
0.212,-0.246,-0.174,0.081,-0.074,-0.025,-0.025,-0.028,-0.028,-0.262,0.395,0.395,-0.431,-0.07
0.066,-0.263,-0.22,0.344,-0.68,-0.025,-0.025,-0.067,-0.067,-0.071,0.088,0.088,-0.036,-0.267
0.091,0.082,-0.15,-0.124,-0.093,-0.071,-0.071,-0.256,-0.256,0.273,-0.088,-0.088,0.318,0.175
0.035,0.09,-0.345,0.257,-0.1,0.198,0.198,-0.093,-0.093,0.017,-0.486,-0.486,0.199,0.369
-0.146,0.412,0.341,-0.377,0.198,-0.036,-0.036,-0.087,-0.087,-0.351,0.115,0.115,-0.151,-0.335
0.073,0.128,0.334,0.121,-0.249,0.284,0.284,-0.164,-0.164,0.177,-0.015,-0.015,0.021,0.441
0.058,-0.395,0.442,-0.112,-0.046,-0.241,-0.241,0.523,0.523,0.214,0.021,0.021,-0.034,0.115
-0.161,0.072,-0.201,-0.563,-0.013,-0.02,-0.02,0.19,0.19,0.402,0.254,0.254,-0.304,-0.151
0.401,-0.375,-0.165,-0.348,0.064,0.425,0.425,-0.249,-0.249,-0.17,0.067,0.067,0.018,-0.213
-0.07,-0.21,-0.009,-0.355,0.541,0.022,0.022,-0.051,-0.051,-0.189,-0.143,-0.143,0.169,0.406
