0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.0,0.0,0.0,0.0,0.0,0.038,-0.038,0.0,0.113,-0.113,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.073,0.073,0.0,0.228,-0.228,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.115,0.115,0.0,-0.264,0.264,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.246,-0.246,0.0,0.2,-0.2,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.137,0.137,0.0,0.291,-0.291,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.141,-0.141,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.178,-0.178,0.0,0.237,-0.237,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.036,0.036,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.16,-0.16,0.0,0.098,-0.098,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.304,0.304,0.0,0.046,-0.046,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.045,0.045,0.0,-0.291,0.291,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.132,0.132,0.0,-0.015,0.015,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.362,0.362,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.12,-0.12,0.0,-0.076,0.076,0.0,0.0,0.0,0.0
