0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
-0.012,-0.012,-0.026,-0.026,-0.207,-0.1,-0.1,0.016,0.016,-0.152,0.19,-0.23,-0.213,0.607,-0.172,-0.051,-0.311,0.062,0.062,-0.184,-0.184,-0.159,0.094,0.116,0.116
0.222,0.222,0.208,0.208,0.014,0.122,0.122,0.007,0.007,0.112,0.159,0.054,-0.133,0.182,-0.525,0.396,0.321,-0.142,-0.142,0.065,0.065,0.14,-0.265,-0.1,-0.1
0.079,0.079,0.006,0.006,0.144,0.183,0.183,-0.227,-0.227,0.209,-0.081,-0.022,-0.215,-0.123,0.199,0.342,0.276,0.063,0.063,-0.022,-0.022,-0.395,0.141,0.291,0.291
0.041,0.041,0.056,0.056,-0.165,-0.028,-0.028,0.001,0.001,-0.159,-0.147,0.18,0.052,0.141,-0.244,0.106,0.024,0.065,0.065,-0.245,-0.245,-0.016,0.119,-0.101,-0.101
0.125,0.125,0.034,0.034,0.075,-0.025,-0.025,-0.126,-0.126,0.327,-0.073,-0.14,0.226,-0.072,0.03,0.138,-0.0,0.038,0.038,-0.383,-0.383,-0.126,0.169,0.062,0.062
-0.264,-0.264,-0.414,-0.414,0.209,0.25,0.25,-0.465,-0.465,-0.254,-0.071,-0.072,0.018,-0.095,-0.274,-0.123,-0.217,-0.127,-0.127,0.313,0.313,-0.079,0.184,-0.071,-0.071
-0.141,-0.141,-0.216,-0.216,0.056,0.057,0.057,-0.02,-0.02,-0.219,-0.041,0.129,0.032,-0.067,0.141,0.435,0.231,-0.066,-0.066,0.112,0.112,0.151,0.055,-0.187,-0.187
0.137,0.137,-0.024,-0.024,-0.146,-0.069,-0.069,0.066,0.066,0.097,-0.022,-0.148,0.056,0.001,0.05,-0.094,-0.09,0.065,0.065,-0.061,-0.061,-0.122,0.091,0.251,0.251
0.029,0.029,-0.033,-0.033,-0.28,-0.056,-0.056,0.059,0.059,-0.099,-0.003,-0.069,0.052,-0.241,0.394,-0.044,0.054,-0.157,-0.157,-0.033,-0.033,0.249,-0.398,-0.316,-0.316
0.127,0.127,0.19,0.19,0.053,0.102,0.102,-0.249,-0.249,0.079,0.053,0.305,0.03,-0.008,0.227,-0.419,-0.403,-0.162,-0.162,-0.313,-0.313,-0.125,-0.221,-0.045,-0.045
-0.069,-0.069,-0.002,-0.002,0.086,0.054,0.054,0.313,0.313,0.19,0.062,-0.139,-0.162,0.036,-0.136,-0.015,-0.101,0.346,0.346,0.02,0.02,0.125,-0.097,-0.003,-0.003
0.051,0.051,0.252,0.252,0.004,0.021,0.021,0.129,0.129,0.076,-0.008,-0.194,0.02,-0.06,-0.254,0.221,0.204,-0.23,-0.23,-0.035,-0.035,0.237,-0.04,-0.11,-0.11
0.023,0.023,0.116,0.116,-0.296,-0.318,-0.318,0.291,0.291,-0.016,0.139,0.159,0.19,0.035,0.069,0.038,0.036,-0.047,-0.047,-0.226,-0.226,-0.135,-0.116,-0.037,-0.037
-0.076,-0.076,0.162,0.162,-0.521,-0.298,-0.298,-0.005,-0.005,0.281,0.172,0.042,0.208,-0.106,0.133,0.033,0.081,-0.044,-0.044,0.149,0.149,0.279,-0.114,-0.14,-0.14
0.198,0.198,0.213,0.213,-0.246,0.027,0.027,0.334,0.334,-0.331,-0.235,0.059,0.227,-0.354,0.119,0.038,0.005,0.191,0.191,-0.203,-0.203,0.027,0.151,0.252,0.252
-0.218,-0.218,-0.062,-0.062,0.296,0.084,0.084,-0.333,-0.333,-0.259,-0.184,0.17,0.341,-0.186,0.069,0.14,0.089,0.108,0.108,-0.304,-0.304,-0.239,0.005,0.126,0.126
0.192,0.192,-0.008,-0.008,-0.121,-0.223,-0.223,0.137,0.137,-0.142,0.066,0.02,-0.124,0.049,0.187,-0.111,-0.104,0.523,0.523,-0.169,-0.169,-0.305,0.641,0.549,0.549
-0.044,-0.044,0.046,0.046,-0.056,-0.035,-0.035,0.162,0.162,-0.345,-0.324,0.1,0.111,-0.004,0.088,0.266,0.296,-0.024,-0.024,0.072,0.072,0.113,-0.124,-0.046,-0.046
0.114,0.114,0.096,0.096,-0.227,-0.354,-0.354,0.008,0.008,-0.088,-0.192,0.15,-0.122,-0.317,-0.005,-0.028,-0.234,-0.068,-0.068,0.167,0.167,0.284,-0.141,-0.096,-0.096
0.338,0.338,0.246,0.246,0.169,-0.002,-0.002,-0.282,-0.282,-0.141,0.249,-0.525,-0.288,0.015,-0.032,0.054,0.123,-0.008,-0.008,0.024,0.024,0.11,-0.197,0.087,0.087
0.174,0.174,-0.081,-0.081,-0.022,-0.049,-0.049,0.054,0.054,0.085,-0.127,-0.013,0.462,0.058,0.033,-0.022,0.001,0.149,0.149,0.273,0.273,-0.183,0.008,0.15,0.15
-0.058,-0.058,-0.084,-0.084,0.038,0.034,0.034,0.099,0.099,0.302,0.704,-0.273,-0.121,-0.367,0.03,0.215,0.165,0.057,0.057,-0.03,-0.03,-0.112,0.077,0.055,0.055
-0.161,-0.161,-0.162,-0.162,-0.018,0.04,0.04,-0.047,-0.047,0.253,0.109,-0.225,-0.125,0.107,0.097,-0.039,-0.045,0.094,0.094,-0.061,-0.061,0.336,-0.002,-0.037,-0.037
0.013,0.013,-0.138,-0.138,-0.374,-0.306,-0.306,0.074,0.074,-0.014,-0.06,-0.304,-0.36,-0.101,-0.285,0.159,0.239,-0.031,-0.031,-0.328,-0.328,-0.276,-0.078,0.055,0.055
-0.133,-0.133,0.15,0.15,0.01,0.068,0.068,0.107,0.107,-0.155,-0.132,-0.329,-0.238,-0.215,0.173,-0.264,-0.356,-0.112,-0.112,0.084,0.084,-0.05,-0.22,-0.299,-0.299
