0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.0,0.0,0.039,-0.039,0.05,-0.05,0.0,0.02,-0.02,0.0,0.0,0.0,-0.23,0.23,0.0,0.0,-0.013,0.013
0.0,0.0,-0.233,0.233,0.0,-0.0,0.0,0.087,-0.087,0.0,0.0,0.0,0.023,-0.023,0.0,0.0,-0.014,0.014
0.0,0.0,-0.09,0.09,0.07,-0.07,0.0,-0.043,0.043,0.0,0.0,0.0,0.19,-0.19,0.0,0.0,-0.115,0.115
0.0,0.0,-0.167,0.167,-0.068,0.068,0.0,0.23,-0.23,0.0,0.0,0.0,0.002,-0.002,0.0,0.0,-0.137,0.137
0.0,0.0,0.126,-0.126,-0.069,0.069,0.0,0.104,-0.104,0.0,0.0,0.0,0.137,-0.137,0.0,0.0,0.097,-0.097
0.0,0.0,-0.22,0.22,-0.022,0.022,0.0,0.022,-0.022,0.0,0.0,0.0,-0.085,0.085,0.0,0.0,-0.004,0.004
0.0,0.0,0.026,-0.026,0.023,-0.023,0.0,0.0,-0.0,0.0,0.0,0.0,0.247,-0.247,0.0,0.0,0.135,-0.135
0.0,0.0,-0.145,0.145,-0.129,0.129,0.0,-0.327,0.327,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.126,-0.126
0.0,0.0,-0.004,0.004,0.067,-0.067,0.0,-0.232,0.232,0.0,0.0,0.0,0.083,-0.083,0.0,0.0,0.038,-0.038
0.0,0.0,-0.214,0.214,-0.013,0.013,0.0,0.157,-0.157,0.0,0.0,0.0,-0.09,0.09,0.0,0.0,0.0,-0.0
0.0,0.0,0.196,-0.196,0.001,-0.001,0.0,-0.114,0.114,0.0,0.0,0.0,-0.131,0.131,0.0,0.0,-0.068,0.068
0.0,0.0,0.134,-0.134,0.136,-0.136,0.0,-0.002,0.002,0.0,0.0,0.0,-0.021,0.021,0.0,0.0,0.273,-0.273
0.0,0.0,-0.046,0.046,-0.013,0.013,0.0,0.077,-0.077,0.0,0.0,0.0,-0.256,0.256,0.0,0.0,0.092,-0.092
0.0,0.0,-0.269,0.269,0.04,-0.04,0.0,0.044,-0.044,0.0,0.0,0.0,0.163,-0.163,0.0,0.0,0.055,-0.055
0.0,0.0,-0.056,0.056,-0.01,0.01,0.0,0.12,-0.12,0.0,0.0,0.0,-0.225,0.225,0.0,0.0,0.216,-0.216
0.0,0.0,-0.084,0.084,0.003,-0.003,0.0,-0.057,0.057,0.0,0.0,0.0,0.027,-0.027,0.0,0.0,0.081,-0.081
0.0,0.0,0.038,-0.038,0.141,-0.141,0.0,-0.166,0.166,0.0,0.0,0.0,-0.172,0.172,0.0,0.0,-0.131,0.131
0.0,0.0,0.0,-0.0,0.065,-0.065,0.0,-0.02,0.02,0.0,0.0,0.0,0.166,-0.166,0.0,0.0,0.142,-0.142
