0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.0,-0.121,0.121,0.062,-0.062,-0.015,0.015,0.0,0.0,0.0,0.0,0.0,-0.0,0.001,-0.001,-0.027,0.027,0.0
0.0,-0.285,0.285,-0.359,0.359,0.108,-0.108,0.0,0.0,0.0,0.0,-0.149,0.149,0.002,-0.002,-0.005,0.005,0.0
0.0,-0.218,0.218,-0.334,0.334,0.112,-0.112,0.0,0.0,0.0,0.0,0.201,-0.201,-0.119,0.119,-0.006,0.006,0.0
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.094,-0.094,-0.069,0.069,0.064,-0.064,0.0
0.0,0.26,-0.26,0.262,-0.262,-0.045,0.045,0.0,0.0,0.0,0.0,0.193,-0.193,0.122,-0.122,0.044,-0.044,0.0
0.0,-0.206,0.206,-0.301,0.301,0.119,-0.119,0.0,0.0,0.0,0.0,-0.21,0.21,0.004,-0.004,0.016,-0.016,0.0
0.0,-0.07,0.07,0.034,-0.034,-0.015,0.015,0.0,0.0,0.0,0.0,0.155,-0.155,0.15,-0.15,0.0,-0.0,0.0
0.0,0.034,-0.034,0.079,-0.079,-0.018,0.018,0.0,0.0,0.0,0.0,0.249,-0.249,0.114,-0.114,-0.104,0.104,0.0
0.0,0.181,-0.181,-0.055,0.055,0.008,-0.008,0.0,0.0,0.0,0.0,0.022,-0.022,0.096,-0.096,0.055,-0.055,0.0
0.0,-0.024,0.024,-0.02,0.02,-0.042,0.042,0.0,0.0,0.0,0.0,0.044,-0.044,0.0,-0.0,0.001,-0.001,0.0
0.0,0.314,-0.314,0.123,-0.123,-0.03,0.03,0.0,0.0,0.0,0.0,-0.155,0.155,-0.079,0.079,-0.05,0.05,0.0
0.0,-0.055,0.055,-0.237,0.237,0.078,-0.078,0.0,0.0,0.0,0.0,0.092,-0.092,0.185,-0.185,-0.101,0.101,0.0
0.0,0.131,-0.131,0.029,-0.029,-0.025,0.025,0.0,0.0,0.0,0.0,-0.214,0.214,0.026,-0.026,-0.058,0.058,0.0
0.0,-0.172,0.172,-0.239,0.239,0.034,-0.034,0.0,0.0,0.0,0.0,0.046,-0.046,-0.015,0.015,-0.062,0.062,0.0
0.0,-0.134,0.134,-0.226,0.226,0.105,-0.105,0.0,0.0,0.0,0.0,0.019,-0.019,0.251,-0.251,0.234,-0.234,0.0
0.0,-0.082,0.082,0.108,-0.108,-0.073,0.073,0.0,0.0,0.0,0.0,-0.063,0.063,0.037,-0.037,0.094,-0.094,0.0
0.0,-0.104,0.104,-0.127,0.127,-0.023,0.023,0.0,0.0,0.0,0.0,-0.03,0.03,-0.029,0.029,0.013,-0.013,0.0
0.0,0.081,-0.081,0.024,-0.024,-0.079,0.079,0.0,0.0,0.0,0.0,0.215,-0.215,0.115,-0.115,0.153,-0.153,0.0
