0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.034,-0.034,0.0,0.0,-0.104,0.104,0.0,0.011,-0.011,0.0,0.0,0.0,0.0,-0.0,-0.009,0.009,-0.024,0.024
0.257,-0.257,0.0,0.0,0.005,-0.005,0.0,0.06,-0.06,0.0,0.0,0.0,-0.151,0.151,0.0,-0.0,0.013,-0.013
0.144,-0.144,0.0,0.0,0.06,-0.06,0.0,-0.012,0.012,0.0,0.0,0.0,0.156,-0.156,-0.053,0.053,-0.115,0.115
0.17,-0.17,0.0,0.0,-0.017,0.017,0.0,0.105,-0.105,0.0,0.0,0.0,0.041,-0.041,-0.119,0.119,-0.133,0.133
-0.22,0.22,0.0,0.0,0.044,-0.044,0.0,0.027,-0.027,0.0,0.0,0.0,0.151,-0.151,-0.026,0.026,0.099,-0.099
0.234,-0.234,0.0,0.0,0.0,-0.0,0.0,-0.015,0.015,0.0,0.0,0.0,-0.211,0.211,-0.004,0.004,-0.006,0.006
-0.006,0.006,0.0,0.0,-0.064,0.064,0.0,0.0,-0.0,0.0,0.0,0.0,0.125,-0.125,0.126,-0.126,0.139,-0.139
0.073,-0.073,0.0,0.0,-0.054,0.054,0.0,-0.131,0.131,0.0,0.0,0.0,0.256,-0.256,0.171,-0.171,0.107,-0.107
-0.002,0.002,0.0,0.0,0.179,-0.179,0.0,-0.096,0.096,0.0,0.0,0.0,0.019,-0.019,0.005,-0.005,0.047,-0.047
0.211,-0.211,0.0,0.0,-0.04,0.04,0.0,0.064,-0.064,0.0,0.0,0.0,0.035,-0.035,0.054,-0.054,0.0,-0.0
-0.3,0.3,0.0,0.0,0.158,-0.158,0.0,-0.049,0.049,0.0,0.0,0.0,-0.178,0.178,0.075,-0.075,-0.068,0.068
-0.08,0.08,0.0,0.0,0.144,-0.144,0.0,-0.007,0.007,0.0,0.0,0.0,0.124,-0.124,0.208,-0.208,0.253,-0.253
0.016,-0.016,0.0,0.0,0.052,-0.052,0.0,0.037,-0.037,0.0,0.0,0.0,-0.184,0.184,0.039,-0.039,0.09,-0.09
0.286,-0.286,0.0,0.0,0.048,-0.048,0.0,0.024,-0.024,0.0,0.0,0.0,0.093,-0.093,0.033,-0.033,0.03,-0.03
0.042,-0.042,0.0,0.0,0.028,-0.028,0.0,0.052,-0.052,0.0,0.0,0.0,-0.023,0.023,-0.171,0.171,0.229,-0.229
0.139,-0.139,0.0,0.0,-0.097,0.097,0.0,-0.022,0.022,0.0,0.0,0.0,-0.088,0.088,-0.076,0.076,0.081,-0.081
0.033,-0.033,0.0,0.0,0.049,-0.049,0.0,-0.07,0.07,0.0,0.0,0.0,-0.056,0.056,-0.014,0.014,-0.116,0.116
0.0,-0.0,0.0,0.0,0.023,-0.023,0.0,-0.017,0.017,0.0,0.0,0.0,0.191,-0.191,-0.173,0.173,0.12,-0.12
