0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
-0.068,-0.068,-0.021,-0.0,-0.0,0.121,0.121,0.041,0.041,-0.132,-0.132,-0.021,-0.021,0.026,0.026,0.05,-0.106,-0.106,-0.323,-0.323,-0.128,-0.128,0.16,0.16,-0.09,-0.062,-0.062,-0.129,-0.129,-0.076,-0.076,0.075,0.089,-0.036,-0.036,-0.07,0.139,0.139,0.166,0.166
-0.337,-0.337,0.016,0.111,0.111,0.358,0.358,0.057,0.057,-0.243,-0.243,-0.185,-0.185,0.104,0.104,-0.033,0.139,0.139,0.028,0.028,0.195,0.195,0.08,0.08,-0.167,0.227,0.227,-0.112,-0.112,-0.003,-0.003,0.001,0.011,0.112,0.112,0.13,-0.225,-0.225,-0.162,-0.162
0.181,0.181,-0.224,0.134,0.134,0.064,0.064,0.097,0.097,0.07,0.07,-0.088,-0.088,-0.034,-0.034,-0.104,-0.016,-0.016,-0.004,-0.004,-0.102,-0.102,0.029,0.029,0.19,-0.015,-0.015,0.178,0.178,0.091,0.091,0.075,-0.048,-0.121,-0.121,-0.212,0.117,0.117,0.202,0.202
-0.185,-0.185,0.045,-0.005,-0.005,0.073,0.073,-0.153,-0.153,-0.368,-0.368,-0.249,-0.249,-0.132,-0.132,0.038,-0.212,-0.212,0.16,0.16,-0.04,-0.04,-0.036,-0.036,0.142,-0.254,-0.254,0.06,0.06,0.125,0.125,-0.217,-0.121,-0.063,-0.063,-0.08,0.177,0.177,0.084,0.084
0.056,0.056,0.163,-0.108,-0.108,-0.033,-0.033,0.049,0.049,0.151,0.151,0.129,0.129,0.08,0.08,0.096,-0.181,-0.181,-0.047,-0.047,0.027,0.027,0.141,0.141,0.031,0.098,0.098,-0.193,-0.193,-0.183,-0.183,-0.024,-0.039,0.104,0.104,0.085,-0.077,-0.077,-0.17,-0.17
0.011,0.011,-0.306,-0.053,-0.053,-0.133,-0.133,-0.237,-0.237,-0.127,-0.127,-0.205,-0.205,0.049,0.049,-0.006,-0.022,-0.022,-0.088,-0.088,0.009,0.009,-0.039,-0.039,-0.111,0.135,0.135,-0.035,-0.035,0.061,0.061,-0.017,0.051,0.223,0.223,0.281,-0.083,-0.083,-0.178,-0.178
0.046,0.046,0.208,-0.145,-0.145,-0.078,-0.078,0.005,0.005,-0.01,-0.01,-0.052,-0.052,-0.144,-0.144,0.013,-0.276,-0.276,-0.089,-0.089,-0.01,-0.01,-0.024,-0.024,-0.324,-0.068,-0.068,0.118,0.118,0.133,0.133,0.001,0.243,-0.036,-0.036,0.031,-0.041,-0.041,-0.08,-0.08
-0.03,-0.03,0.286,-0.13,-0.13,-0.087,-0.087,0.095,0.095,-0.05,-0.05,-0.122,-0.122,0.044,0.044,-0.078,0.081,0.081,0.087,0.087,-0.064,-0.064,-0.296,-0.296,-0.002,0.019,0.019,0.277,0.277,0.045,0.045,0.202,-0.014,-0.014,-0.014,0.04,0.101,0.101,-0.197,-0.197
0.034,0.034,0.16,-0.037,-0.037,-0.157,-0.157,0.066,0.066,-0.136,-0.136,-0.196,-0.196,0.061,0.061,-0.126,-0.089,-0.089,0.02,0.02,-0.034,-0.034,0.15,0.15,0.055,0.036,0.036,-0.109,-0.109,-0.128,-0.128,-0.057,0.195,-0.098,-0.098,-0.037,0.08,0.08,0.238,0.238
-0.14,-0.14,-0.267,0.166,0.166,0.077,0.077,0.059,0.059,-0.127,-0.127,-0.237,-0.237,0.021,0.021,-0.32,0.111,0.111,-0.027,-0.027,0.002,0.002,0.171,0.171,-0.163,0.003,0.003,0.011,0.011,-0.042,-0.042,-0.061,-0.143,-0.09,-0.09,0.261,0.07,0.07,-0.123,-0.123
0.045,0.045,-0.065,-0.072,-0.072,-0.203,-0.203,0.174,0.174,0.126,0.126,0.478,0.478,-0.06,-0.06,0.458,-0.232,-0.232,0.011,0.011,-0.076,-0.076,0.031,0.031,-0.12,0.076,0.076,0.052,0.052,0.001,0.001,0.144,-0.083,0.002,0.002,0.089,-0.105,-0.105,0.034,0.034
-0.287,-0.287,-0.231,0.159,0.159,-0.141,-0.141,-0.085,-0.085,0.294,0.294,0.194,0.194,-0.103,-0.103,0.1,-0.134,-0.134,0.013,0.013,0.124,0.124,-0.448,-0.448,-0.161,-0.04,-0.04,-0.133,-0.133,-0.244,-0.244,0.149,-0.143,-0.055,-0.055,-0.006,0.022,0.022,0.199,0.199
-0.22,-0.22,0.345,-0.181,-0.181,-0.016,-0.016,0.056,0.056,0.184,0.184,0.065,0.065,0.051,0.051,-0.021,0.035,0.035,-0.228,-0.228,-0.12,-0.12,0.199,0.199,-0.073,-0.081,-0.081,0.017,0.017,-0.151,-0.151,0.064,-0.221,0.203,0.203,0.236,-0.067,-0.067,-0.099,-0.099
-0.014,-0.014,-0.018,-0.255,-0.255,0.043,0.043,-0.019,-0.019,-0.079,-0.079,-0.088,-0.088,0.1,0.1,-0.037,0.05,0.05,-0.077,-0.077,0.036,0.036,-0.255,-0.255,0.167,0.015,0.015,-0.034,-0.034,-0.107,-0.107,0.163,-0.149,-0.32,-0.32,-0.217,0.124,0.124,0.214,0.214
-0.009,-0.009,0.186,-0.091,-0.091,-0.038,-0.038,0.15,0.15,-0.198,-0.198,-0.0,-0.0,0.033,0.033,-0.076,0.244,0.244,0.045,0.045,0.101,0.101,-0.119,-0.119,0.007,0.071,0.071,0.08,0.08,-0.018,-0.018,0.157,0.065,0.096,0.096,0.258,-0.048,-0.048,0.094,0.094
0.105,0.105,-0.127,-0.042,-0.042,-0.12,-0.12,0.077,0.077,-0.244,-0.244,-0.202,-0.202,0.204,0.204,0.038,0.143,0.143,-0.092,-0.092,0.071,0.071,0.03,0.03,-0.299,0.058,0.058,-0.011,-0.011,-0.043,-0.043,-0.097,0.008,0.071,0.071,-0.069,-0.095,-0.095,0.081,0.081
-0.034,-0.034,0.007,-0.264,-0.264,-0.141,-0.141,0.01,0.01,0.17,0.17,0.224,0.224,-0.079,-0.079,0.106,-0.077,-0.077,0.071,0.071,-0.059,-0.059,-0.035,-0.035,-0.138,0.021,0.021,0.153,0.153,0.15,0.15,-0.014,0.043,0.028,0.028,-0.032,0.323,0.323,0.007,0.007
0.076,0.076,0.063,0.176,0.176,-0.181,-0.181,-0.005,-0.005,-0.196,-0.196,-0.106,-0.106,0.269,0.269,-0.175,0.231,0.231,-0.096,-0.096,0.099,0.099,-0.01,-0.01,0.098,-0.198,-0.198,-0.051,-0.051,-0.02,-0.02,0.265,0.108,-0.025,-0.025,0.004,-0.032,-0.032,0.085,0.085
-0.121,-0.121,0.055,-0.052,-0.052,0.123,0.123,-0.163,-0.163,-0.16,-0.16,-0.008,-0.008,0.105,0.105,0.153,-0.274,-0.274,-0.053,-0.053,0.102,0.102,-0.012,-0.012,-0.153,-0.18,-0.18,-0.007,-0.007,-0.027,-0.027,-0.098,-0.235,0.027,0.027,-0.023,0.176,0.176,-0.118,-0.118
-0.043,-0.043,-0.002,0.077,0.077,-0.079,-0.079,0.191,0.191,0.027,0.027,0.117,0.117,0.078,0.078,0.009,0.133,0.133,0.074,0.074,0.128,0.128,0.113,0.113,0.177,-0.066,-0.066,0.048,0.048,-0.074,-0.074,0.265,0.145,-0.16,-0.16,0.122,-0.04,-0.04,0.167,0.167
-0.187,-0.187,-0.131,0.009,0.009,-0.02,-0.02,0.068,0.068,-0.117,-0.117,0.05,0.05,0.103,0.103,0.167,-0.035,-0.035,-0.159,-0.159,0.102,0.102,0.182,0.182,0.177,-0.056,-0.056,-0.118,-0.118,-0.098,-0.098,0.131,-0.13,-0.208,-0.208,-0.056,0.171,0.171,-0.012,-0.012
0.109,0.109,-0.221,0.121,0.121,0.093,0.093,-0.07,-0.07,0.006,0.006,0.057,0.057,-0.031,-0.031,0.098,-0.077,-0.077,-0.006,-0.006,0.096,0.096,-0.127,-0.127,0.094,0.095,0.095,0.145,0.145,-0.072,-0.072,-0.009,0.388,0.05,0.05,0.165,-0.054,-0.054,-0.13,-0.13
-0.06,-0.06,-0.005,0.034,0.034,0.011,0.011,-0.199,-0.199,0.137,0.137,0.169,0.169,-0.075,-0.075,-0.025,0.084,0.084,0.277,0.277,-0.027,-0.027,0.07,0.07,0.017,-0.04,-0.04,0.059,0.059,0.026,0.026,-0.171,0.117,-0.084,-0.084,-0.03,-0.008,-0.008,0.079,0.079
-0.014,-0.014,-0.158,-0.166,-0.166,0.015,0.015,0.059,0.059,0.038,0.038,0.059,0.059,0.039,0.039,-0.111,0.131,0.131,-0.156,-0.156,-0.026,-0.026,0.139,0.139,-0.133,-0.181,-0.181,-0.095,-0.095,-0.105,-0.105,0.305,0.04,0.01,0.01,0.138,0.018,0.018,0.069,0.069
-0.043,-0.043,-0.092,-0.068,-0.068,-0.138,-0.138,0.028,0.028,-0.015,-0.015,-0.113,-0.113,-0.092,-0.092,-0.365,0.247,0.247,-0.052,-0.052,-0.189,-0.189,-0.062,-0.062,-0.103,-0.028,-0.028,0.066,0.066,-0.003,-0.003,-0.219,-0.194,0.002,0.002,0.015,-0.013,-0.013,-0.171,-0.171
0.021,0.021,-0.143,-0.127,-0.127,-0.186,-0.186,0.195,0.195,-0.221,-0.221,-0.055,-0.055,-0.088,-0.088,-0.027,0.026,0.026,-0.092,-0.092,-0.063,-0.063,0.115,0.115,0.054,0.139,0.139,-0.13,-0.13,-0.219,-0.219,0.085,-0.025,0.087,0.087,0.071,-0.059,-0.059,-0.064,-0.064
0.141,0.141,-0.253,0.143,0.143,-0.018,-0.018,-0.124,-0.124,0.005,0.005,0.199,0.199,-0.091,-0.091,0.309,-0.177,-0.177,0.081,0.081,-0.05,-0.05,-0.08,-0.08,0.101,-0.116,-0.116,0.268,0.268,0.395,0.395,-0.199,-0.19,0.083,0.083,-0.256,0.112,0.112,-0.359,-0.359
-0.076,-0.076,0.099,-0.034,-0.034,0.086,0.086,-0.082,-0.082,-0.159,-0.159,-0.098,-0.098,-0.091,-0.091,0.086,-0.186,-0.186,0.06,0.06,0.274,0.274,-0.059,-0.059,-0.138,0.162,0.162,-0.182,-0.182,-0.102,-0.102,0.24,-0.019,0.045,0.045,-0.223,-0.019,-0.019,0.139,0.139
