0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.12,0.12,0.121,0.121,-0.08,-0.2,-0.2,0.166,0.166,0.107,0.107,-0.013,-0.013,0.09,0.09,0.068,-0.213,0.211,0.06,-0.123,-0.123,0.288,0.178,0.178,0.076,-0.12,-0.118,-0.118,-0.276,-0.104,-0.104,-0.054,-0.054,0.083,0.083,-0.078,-0.053,0.005,-0.111,-0.111
-0.108,-0.108,-0.017,-0.017,-0.004,0.036,0.036,0.16,0.16,0.218,0.218,0.14,0.14,0.163,0.163,0.281,-0.319,-0.245,0.152,-0.036,-0.036,-0.041,-0.089,-0.089,0.021,-0.001,-0.058,-0.058,0.197,0.089,0.089,-0.09,-0.09,-0.114,-0.114,-0.011,0.173,0.2,-0.164,-0.164
0.109,0.109,-0.02,-0.02,0.261,-0.049,-0.049,0.002,0.002,0.047,0.047,-0.073,-0.073,-0.178,-0.178,-0.168,0.006,-0.037,0.012,0.113,0.113,-0.09,0.005,0.005,0.029,-0.119,0.102,0.102,-0.004,-0.062,-0.062,-0.032,-0.032,0.204,0.204,-0.015,-0.153,0.13,-0.084,-0.084
0.048,0.048,-0.081,-0.081,0.018,0.024,0.024,-0.074,-0.074,-0.043,-0.043,-0.188,-0.188,0.181,0.181,0.236,-0.135,-0.049,-0.02,0.049,0.049,-0.052,-0.007,-0.007,0.293,-0.327,0.079,0.079,0.009,-0.055,-0.055,-0.023,-0.023,0.04,0.04,-0.176,-0.093,0.125,0.143,0.143
0.178,0.178,-0.007,-0.007,0.042,-0.064,-0.064,-0.038,-0.038,0.056,0.056,0.287,0.287,0.021,0.021,0.192,-0.098,-0.077,0.24,-0.175,-0.175,0.08,0.037,0.037,0.024,-0.088,0.046,0.046,-0.107,-0.01,-0.01,-0.07,-0.07,-0.012,-0.012,0.083,0.257,-0.2,-0.185,-0.185
0.043,0.043,-0.013,-0.013,0.251,-0.111,-0.111,-0.162,-0.162,-0.074,-0.074,-0.042,-0.042,0.071,0.071,-0.043,-0.01,0.107,0.071,-0.088,-0.088,0.119,0.077,0.077,-0.081,0.074,-0.078,-0.078,-0.107,-0.103,-0.103,0.038,0.038,0.064,0.064,0.228,0.046,-0.011,-0.068,-0.068
0.112,0.112,0.091,0.091,-0.231,-0.091,-0.091,0.014,0.014,-0.153,-0.153,-0.086,-0.086,-0.104,-0.104,0.061,0.006,0.173,-0.203,0.043,0.043,0.011,0.043,0.043,0.009,0.187,-0.254,-0.254,0.51,0.393,0.393,-0.004,-0.004,0.029,0.029,0.062,0.246,-0.097,-0.234,-0.234
-0.04,-0.04,-0.067,-0.067,-0.341,0.02,0.02,-0.122,-0.122,-0.099,-0.099,-0.048,-0.048,-0.106,-0.106,-0.062,0.111,-0.004,-0.157,0.198,0.198,-0.026,-0.142,-0.142,-0.039,0.115,0.251,0.251,-0.126,-0.098,-0.098,0.113,0.113,0.034,0.034,0.106,0.117,-0.295,-0.172,-0.172
-0.152,-0.152,-0.165,-0.165,-0.073,0.044,0.044,-0.129,-0.129,0.092,0.092,0.051,0.051,-0.178,-0.178,0.081,0.112,0.112,-0.174,-0.03,-0.03,0.073,-0.013,-0.013,-0.062,0.11,0.071,0.071,-0.015,-0.058,-0.058,-0.305,-0.305,0.022,0.022,-0.294,-0.22,0.222,0.211,0.211
-0.002,-0.002,-0.182,-0.182,0.244,0.256,0.256,-0.025,-0.025,0.03,0.03,0.04,0.04,0.178,0.178,0.074,-0.179,-0.077,-0.089,0.047,0.047,0.051,0.013,0.013,0.089,0.053,0.149,0.149,0.137,0.233,0.233,0.136,0.136,-0.012,-0.012,-0.054,0.222,-0.319,-0.055,-0.055
0.102,0.102,0.082,0.082,0.237,-0.114,-0.114,-0.107,-0.107,-0.15,-0.15,0.009,0.009,-0.004,-0.004,-0.123,0.232,0.115,-0.184,0.081,0.081,0.077,0.04,0.04,0.129,-0.227,0.026,0.026,0.271,0.153,0.153,0.083,0.083,-0.115,-0.115,-0.069,0.07,0.085,0.04,0.04
-0.072,-0.072,-0.125,-0.125,0.239,-0.009,-0.009,-0.075,-0.075,-0.159,-0.159,-0.053,-0.053,-0.181,-0.181,-0.231,0.316,-0.08,0.059,0.055,0.055,0.004,-0.093,-0.093,-0.123,-0.044,-0.162,-0.162,0.111,0.201,0.201,0.069,0.069,0.017,0.017,0.121,0.034,-0.018,0.051,0.051
-0.052,-0.052,-0.227,-0.227,-0.244,0.178,0.178,0.015,0.015,-0.084,-0.084,0.207,0.207,0.135,0.135,0.053,0.037,0.12,0.293,-0.282,-0.282,0.163,0.302,0.302,0.185,-0.268,-0.024,-0.024,-0.125,-0.077,-0.077,0.224,0.224,0.114,0.114,0.208,0.266,-0.227,-0.056,-0.056
0.138,0.138,-0.034,-0.034,0.027,-0.102,-0.102,0.061,0.061,0.0,0.0,-0.189,-0.189,-0.0,-0.0,-0.143,0.029,0.218,0.007,0.097,0.097,-0.136,-0.193,-0.193,-0.105,0.071,0.249,0.249,0.138,-0.004,-0.004,-0.071,-0.071,-0.11,-0.11,-0.146,-0.004,0.275,0.117,0.117
