0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
-0.761737232071144,-0.2988482302961508,-0.1636627476416521,0.4101547430165544,-0.5918997582069297,0.07454095961155299,-0.6578386708253642,-0.05119009085864422,0.43932763286442855,-0.20969433026047105,-0.12700164572680678,-0.5430878981581078,0.024606628916999426,-0.20418955676026043,0.02410978689004094,0.3757530845705105,-0.09484487014689942,0.07069550074653283,-0.005055354485327518,0.012354178332957603,-0.7599960112632057,0.08976101017171913,0.0037279967882146623,0.7015997687515159,-0.08868855840620747,-0.6967188561075826,0.09867331201066365,0.5154576546708272,-0.23847494168212055,-0.06951511888558018,-0.44397654143189325,-0.15386963219459338,-0.41238554747343176,0.3869201462353354,0.5542628757220746,0.12931547817172345,0.5474525327597812,0.1656485588310817,0.28945216251581957,-0.4341056097584696
-0.7864432867484499,-1.853126789217272,1.0084415558505677,-0.6575351799687847,-0.9078470074461067,0.48669106297283077,0.4799812619769785,-0.12888128436406607,0.44173452718003353,2.762181525634674,-0.1675969961993587,0.14433440359419175,-4.206273674036001,-0.810600536254093,1.0703263001032726,-1.1026291954156766,-2.8707921034522723,0.8404931886017367,-0.5714643885132092,-3.297279392062392,1.1974774314563676,-1.2762899908028924,-0.362584386297638,-0.7930397254039159,-1.055317767090935,0.8047900904277522,-0.3067547971969517,-2.500391074328399,3.1108220846854984,-3.3771150913828234,-0.35346565574617966,1.249977250281541,2.7093371978585123,0.8235406959051975,-2.8677385816978256,0.7465326870488235,0.7560280964239238,1.60140299813368,-1.4400379565961023,1.3935012084886902
0.300946620913478,-0.25129783667426486,0.031838185583844686,0.22000765644676692,-0.07384360468724167,0.15423809077932038,-0.3502944521303111,-0.2876032165954261,-0.09488854557109971,-0.27168862983662206,0.4084853827532056,-0.0411118687273724,-0.5812869326533201,-0.3648930451658252,0.006358007955983414,0.05955932753494921,-0.1953447395331748,0.13506583219410995,-0.10381911355512888,0.44455540455737313,-0.22748669323279702,0.3951918153595712,-0.27470003023249917,-0.36177649635692627,-0.2206785341902191,-0.9993513256511928,0.015885318300764034,-0.12155584735737487,-0.32430580314647267,0.0649332912862236,-0.0974101879709996,0.037177412189083416,0.20232486252012516,-0.6231177290106497,0.137782599960265,0.18479260783676063,0.17880954086572762,0.656898150266251,0.12398298187480483,-0.0516052106256654
-0.030246986585209166,-0.46164456306628854,-0.10522408944879676,-0.05583980353053239,-0.11371130570959201,-0.4046093745436202,-0.23876544678966902,-0.33555797726251774,0.07289886814642232,-0.7095500822058554,0.47815898393912865,0.30914989316474173,-0.7855786880966071,-0.8791071574921724,0.6509558259244645,0.3065271450000184,-0.21976769214087302,-0.23670034615763302,-0.28383530964842624,0.38512326609502034,0.047191406921293325,0.3174667864944819,-0.3365425073509808,0.16368597533293489,-0.050932470294498794,-0.7471539487082551,-0.11456853297195688,-0.028357703442058523,-0.548581417267,0.05662649417555145,-0.40318287420988785,-0.6071337944681896,0.18602164657857775,-0.4092051414183285,0.32027806527977365,-0.11455400779101275,0.23117290243625693,-0.06472852882096469,0.4074325462451933,-0.030752945650736795
-0.6335736779202099,-0.4844109241072843,0.27126679428724304,0.16102565270844604,0.30000237863306656,-0.3538566438547377,-0.4144898902468563,-0.4827691501161144,-0.2801555460850307,-0.48191575045261165,0.07365525420415306,-1.0789008117999626,-0.42068200609052847,-0.4190718269852933,0.5191217957699306,0.5379892910090628,0.23670678109847,0.16716668856116054,0.20455800452777753,-0.022192168221203092,-0.2359781606868737,0.2325965398011252,-0.20385794605757637,0.8613884457268014,0.28057910692903026,-0.9371130072356973,-0.2516986500487076,1.108613587631524,0.046810443360504175,-0.00453748979126965,-0.6357838893290003,-0.5284610333211325,0.14608610749137696,0.3026170694994359,0.35380002521310977,0.0352718960404196,0.7667885459503734,-0.27811212876261177,0.389750403458469,-0.2665746025418829
0.4127356624604937,-0.20994133741099974,-0.013209882917020537,0.24144936125897773,-0.0028548992467608727,-0.09200737455272762,-0.1527930190498858,-0.28838496525771734,-0.05764054490897106,-0.40433984307189896,0.348706014179347,-0.014142763885446143,-0.401558837220302,-0.5473253963935001,0.24498163291360678,0.0648785528296954,-0.3010746839788136,0.03834746295483139,-0.19531621360394955,0.5172541589340001,0.03266373349453469,0.30999048959791464,-0.2946085159888913,-0.4608688473654732,-0.19823423092191128,-0.9540161517270012,0.04611826599602947,0.15678764324949465,-0.5245805428176349,0.17110491623748664,-0.17207959018311014,-0.08354909540893306,0.24038334752818832,-0.6405659077290063,0.1925877414036624,-0.0176425038447952,0.11622071821139714,0.4124427800976666,0.3489842970886722,0.05258692993605704
0.186924275179168,-0.13055497481764933,0.053011964198653,0.3181371726220422,-0.2913767222016875,0.23998559220814544,-0.43825203951671693,-0.2537062252135407,-0.12465204921574706,-0.2610938034949366,0.15739506247786794,0.07373555405497018,-0.4240134888951526,-0.27141837588801015,-0.2610128632268273,0.12243235368448675,-0.13205281585826906,0.143944612205149,-0.1676382134681317,0.4195636267742578,-0.3379404893209394,0.41373225919689555,-0.10725449227988301,-0.3040220359761626,-0.1210364199723469,-1.0193478742775919,-0.03202686962568358,-0.07790181844484502,-0.27165878242510416,0.14035412403698158,-0.14099767877586444,-0.0042059524219518665,0.03933922797787549,-0.5586388304089436,0.12463863029051449,0.14815525573323188,0.1401167489939405,0.776260791348225,0.04015942148705926,-0.03935939238739679
0.3598687550174702,-0.19479098856713456,-0.15414907326562854,0.39630836510102474,-0.28695103064745325,0.28401451926654137,-0.2660425136688778,-0.0963278129575363,-0.09464723812050915,-0.3624353110299051,0.1660489492371115,-0.07721082136615619,-0.36121857441945665,-0.12967777648815712,-0.12532104751570375,0.014750327722046847,-0.11549412080766604,0.0901148844699819,-0.07262295723244615,0.5647084242624103,-0.37133626694862154,0.2891629816247219,-0.2357104480320524,-0.5012997337024543,-0.18952501926221244,-1.0377037815818235,-0.0904932163226723,-0.02406561946992603,-0.2788165106903432,0.13494063172867993,-0.14765715864830542,0.11347398470241996,-0.014354923531070917,-0.7341911315831969,0.0985659708686476,0.20255268235990292,0.1824406722934587,0.6901598870706145,0.10809834064425966,-0.12558888879361246
-1.1262566692458709,-0.34204400324442397,0.21401557721109232,0.4331889276613937,-0.8400458330652039,0.23315169763800087,-1.1566661685932573,-0.12224095761530841,0.19146779277863488,-0.1391156630716811,-0.3548206095106865,-0.9607557697289872,0.24384045126180515,-0.17574348394263464,-0.8746754528287746,0.6495929494412166,-0.020618313892137804,0.20250181602256556,0.17696891883237678,-0.16479847377725265,-1.12031943352132,-0.06127864523889526,0.32099233923662857,1.2495606388867917,0.004630908302323642,-0.5420402666301309,0.19687606516615735,1.026504239780652,0.10792150943774433,0.14116807762464342,-0.06073157913410924,-0.30686497055512213,-0.5721644181209263,0.8318576251757946,0.7130638411768431,-0.06918244558399986,0.6923261972187027,-0.30061520288819105,0.5031036273630125,-0.05258594156635908
0.2059226996168573,0.1927431859171918,-0.14939035510362114,1.066316646011326,-0.5152193370686333,0.6232558847721683,-0.6119450335260853,-0.20137559482223374,-0.8451528922918873,0.2957994934141507,-0.04170969949551591,-0.1024312717371176,0.3387813268059738,0.3639037655640033,-1.3454998940480143,-0.08257028189588043,0.16556861633135603,0.4752909450842426,0.1156504339014016,0.5701223946936793,-0.9382306017144807,0.34158312168787247,-0.2398926505963844,-0.18957642130824295,-0.15044688463973807,-0.824890223423665,-0.0008426825023529811,0.7017765642367629,-0.040422469931656956,0.28904402511547145,-0.012537046684415408,-0.4122994899258476,-0.1672294305608488,0.18190441852616057,0.5427452911725266,0.16586407598033254,0.1315941476581943,0.11112313475519552,0.21713680924949644,0.11708409965405157
