0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
-0.062,0.062,-0.185,0.185,0.0,-0.039,0.039,-0.012,0.012,0.089,-0.089,-0.025,0.025,-0.117,0.117,0.0,0.0,0.0,0.0,0.034,-0.034,0.0,-0.043,0.043,0.0,0.0,0.025,-0.025,0.0,-0.056,0.056,0.138,-0.138,0.118,-0.118,0.0,0.0,0.0,0.011,-0.011
0.058,-0.058,-0.099,0.099,0.0,-0.015,0.015,-0.11,0.11,0.005,-0.005,-0.04,0.04,0.099,-0.099,0.0,0.0,0.0,0.0,-0.18,0.18,0.0,0.192,-0.192,0.0,0.0,-0.056,0.056,0.0,0.029,-0.029,-0.07,0.07,-0.25,0.25,0.0,0.0,0.0,-0.071,0.071
-0.122,0.122,-0.121,0.121,0.0,0.288,-0.288,0.027,-0.027,0.147,-0.147,0.03,-0.03,0.146,-0.146,0.0,0.0,0.0,0.0,0.123,-0.123,0.0,-0.116,0.116,0.0,0.0,0.033,-0.033,0.0,0.104,-0.104,0.067,-0.067,0.184,-0.184,0.0,0.0,0.0,0.036,-0.036
0.058,-0.058,0.095,-0.095,0.0,-0.074,0.074,-0.075,0.075,-0.06,0.06,0.002,-0.002,-0.034,0.034,0.0,0.0,0.0,0.0,-0.021,0.021,0.0,0.177,-0.177,0.0,0.0,0.04,-0.04,0.0,0.073,-0.073,0.033,-0.033,0.044,-0.044,0.0,0.0,0.0,-0.042,0.042
0.034,-0.034,-0.03,0.03,0.0,0.078,-0.078,0.045,-0.045,-0.029,0.029,0.005,-0.005,0.076,-0.076,0.0,0.0,0.0,0.0,-0.116,0.116,0.0,0.147,-0.147,0.0,0.0,0.02,-0.02,0.0,0.059,-0.059,0.069,-0.069,-0.085,0.085,0.0,0.0,0.0,-0.038,0.038
-0.031,0.031,-0.017,0.017,0.0,-0.02,0.02,0.157,-0.157,-0.052,0.052,0.028,-0.028,-0.078,0.078,0.0,0.0,0.0,0.0,-0.031,0.031,0.0,-0.078,0.078,0.0,0.0,0.049,-0.049,0.0,-0.051,0.051,-0.162,0.162,-0.21,0.21,0.0,0.0,0.0,-0.03,0.03
0.007,-0.007,0.045,-0.045,0.0,0.037,-0.037,-0.001,0.001,0.058,-0.058,0.021,-0.021,-0.173,0.173,0.0,0.0,0.0,0.0,0.119,-0.119,0.0,-0.098,0.098,0.0,0.0,-0.112,0.112,0.0,0.0,-0.0,-0.119,0.119,0.014,-0.014,0.0,0.0,0.0,0.007,-0.007
-0.094,0.094,-0.087,0.087,0.0,-0.069,0.069,0.169,-0.169,0.096,-0.096,0.026,-0.026,0.001,-0.001,0.0,0.0,0.0,0.0,-0.065,0.065,0.0,0.027,-0.027,0.0,0.0,0.002,-0.002,0.0,0.126,-0.126,-0.045,0.045,-0.001,0.001,0.0,0.0,0.0,0.075,-0.075
-0.106,0.106,0.016,-0.016,0.0,-0.024,0.024,0.148,-0.148,0.075,-0.075,-0.002,0.002,-0.023,0.023,0.0,0.0,0.0,0.0,-0.005,0.005,0.0,0.006,-0.006,0.0,0.0,0.03,-0.03,0.0,-0.027,0.027,0.0,-0.0,0.156,-0.156,0.0,0.0,0.0,-0.0,0.0
0.141,-0.141,0.133,-0.133,0.0,-0.003,0.003,-0.095,0.095,-0.102,0.102,0.028,-0.028,0.03,-0.03,0.0,0.0,0.0,0.0,0.02,-0.02,0.0,-0.002,0.002,0.0,0.0,-0.095,0.095,0.0,0.095,-0.095,0.005,-0.005,-0.249,0.249,0.0,0.0,0.0,0.083,-0.083
-0.047,0.047,-0.198,0.198,0.0,0.061,-0.061,0.033,-0.033,-0.082,0.082,-0.023,0.023,-0.071,0.071,0.0,0.0,0.0,0.0,0.112,-0.112,0.0,0.013,-0.013,0.0,0.0,-0.07,0.07,0.0,0.001,-0.001,0.053,-0.053,-0.016,0.016,0.0,0.0,0.0,0.04,-0.04
