0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.109,-0.109,0.056,-0.056,0.045,-0.045,0.084,-0.084,-0.099,0.099,0.0,0.074,-0.074,0.0,0.0,0.0,0.0,0.0,0.189,-0.189,0.0,-0.0,0.0,-0.068,0.068,0.0,0.0,0.0,-0.015,0.015,0.0,0.0,0.095,-0.095,0.0,0.0,0.096,-0.096,0.005,-0.005
-0.061,0.061,0.023,-0.023,0.02,-0.02,-0.007,0.007,-0.093,0.093,0.0,-0.064,0.064,0.0,0.0,0.0,0.0,0.0,0.106,-0.106,0.129,-0.129,0.0,-0.045,0.045,0.0,0.0,0.0,0.212,-0.212,0.0,0.0,-0.071,0.071,0.0,0.0,0.198,-0.198,0.0,-0.0
0.063,-0.063,-0.146,0.146,0.023,-0.023,0.113,-0.113,-0.096,0.096,0.0,0.019,-0.019,0.0,0.0,0.0,0.0,0.0,-0.093,0.093,-0.08,0.08,0.0,0.096,-0.096,0.0,0.0,0.0,-0.085,0.085,0.0,0.0,0.04,-0.04,0.0,0.0,0.027,-0.027,0.006,-0.006
-0.036,0.036,0.04,-0.04,0.005,-0.005,-0.126,0.126,-0.074,0.074,0.0,-0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.071,-0.071,0.145,-0.145,0.0,-0.089,0.089,0.0,0.0,0.0,-0.042,0.042,0.0,0.0,-0.183,0.183,0.0,0.0,-0.021,0.021,-0.052,0.052
-0.133,0.133,-0.055,0.055,-0.007,0.007,-0.004,0.004,0.059,-0.059,0.0,-0.03,0.03,0.0,0.0,0.0,0.0,0.0,-0.111,0.111,0.099,-0.099,0.0,-0.051,0.051,0.0,0.0,0.0,0.079,-0.079,0.0,0.0,0.042,-0.042,0.0,0.0,0.028,-0.028,-0.013,0.013
-0.029,0.029,-0.03,0.03,0.131,-0.131,0.011,-0.011,0.04,-0.04,0.0,0.019,-0.019,0.0,0.0,0.0,0.0,0.0,-0.217,0.217,0.013,-0.013,0.0,0.097,-0.097,0.0,0.0,0.0,0.133,-0.133,0.0,0.0,0.098,-0.098,0.0,0.0,0.091,-0.091,0.029,-0.029
0.068,-0.068,0.197,-0.197,-0.115,0.115,0.063,-0.063,-0.144,0.144,0.0,-0.145,0.145,0.0,0.0,0.0,0.0,0.0,0.033,-0.033,-0.018,0.018,0.0,-0.02,0.02,0.0,0.0,0.0,-0.059,0.059,0.0,0.0,0.0,-0.0,0.0,0.0,-0.024,0.024,0.021,-0.021
0.096,-0.096,-0.187,0.187,-0.069,0.069,-0.083,0.083,0.089,-0.089,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,0.0,0.075,-0.075,-0.001,0.001,0.0,0.007,-0.007,0.0,0.0,0.0,-0.049,0.049,0.0,0.0,0.108,-0.108,0.0,0.0,-0.096,0.096,-0.003,0.003
0.14,-0.14,0.009,-0.009,0.103,-0.103,-0.024,0.024,0.022,-0.022,0.0,0.053,-0.053,0.0,0.0,0.0,0.0,0.0,-0.118,0.118,0.085,-0.085,0.0,-0.034,0.034,0.0,0.0,0.0,0.013,-0.013,0.0,0.0,-0.072,0.072,0.0,0.0,-0.017,0.017,0.01,-0.01
-0.138,0.138,-0.077,0.077,0.004,-0.004,0.088,-0.088,-0.057,0.057,0.0,0.008,-0.008,0.0,0.0,0.0,0.0,0.0,0.14,-0.14,0.032,-0.032,0.0,-0.123,0.123,0.0,0.0,0.0,0.083,-0.083,0.0,0.0,0.118,-0.118,0.0,0.0,-0.129,0.129,0.007,-0.007
0.09,-0.09,-0.097,0.097,0.112,-0.112,-0.121,0.121,0.062,-0.062,0.0,0.23,-0.23,0.0,0.0,0.0,0.0,0.0,0.171,-0.171,0.023,-0.023,0.0,-0.044,0.044,0.0,0.0,0.0,-0.063,0.063,0.0,0.0,-0.062,0.062,0.0,0.0,0.0,-0.0,0.009,-0.009
0.04,-0.04,0.088,-0.088,0.03,-0.03,0.026,-0.026,-0.17,0.17,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.04,-0.044,0.044,0.0,0.065,-0.065,0.0,0.0,0.0,-0.014,0.014,0.0,0.0,-0.039,0.039,0.0,0.0,0.012,-0.012,-0.015,0.015
0.047,-0.047,-0.111,0.111,-0.16,0.16,0.149,-0.149,-0.124,0.124,0.0,0.119,-0.119,0.0,0.0,0.0,0.0,0.0,-0.083,0.083,0.042,-0.042,0.0,0.005,-0.005,0.0,0.0,0.0,0.066,-0.066,0.0,0.0,0.013,-0.013,0.0,0.0,0.046,-0.046,-0.026,0.026
