0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
-0.043,-0.043,-0.085,-0.085,-0.052,-0.052,-0.015,-0.049,-0.009,-0.028,0.136,-0.124,-0.124,-0.042,-0.185,-0.185,-0.374,-0.23,0.057,0.057,-0.169,-0.15,0.02,0.02,0.158,-0.068,-0.277,0.278,0.183,0.183,0.082,0.082,0.124,-0.16,-0.16,0.104,0.104,-0.086,-0.021,-0.064
0.043,0.043,-0.092,-0.092,-0.142,-0.142,-0.035,-0.211,-0.208,0.275,-0.145,-0.13,-0.13,0.261,-0.109,-0.109,-0.111,-0.224,0.045,0.045,-0.234,0.043,-0.106,-0.106,-0.081,-0.008,-0.174,0.205,0.092,0.092,0.431,0.431,0.393,0.194,0.194,-0.016,-0.016,0.044,-0.04,0.013
-0.023,-0.023,0.203,0.203,0.059,0.059,0.207,-0.022,-0.035,-0.198,0.235,0.077,0.077,-0.188,0.068,0.068,0.006,-0.146,-0.055,-0.055,0.272,-0.116,0.037,0.037,0.005,-0.017,0.066,-0.109,-0.202,-0.202,-0.221,-0.221,-0.208,-0.102,-0.102,0.125,0.125,0.032,0.12,-0.251
-0.13,-0.13,-0.277,-0.277,-0.14,-0.14,-0.113,0.023,0.035,0.023,-0.476,-0.007,-0.007,-0.14,-0.106,-0.106,-0.071,-0.017,0.077,0.077,-0.187,-0.171,0.195,0.195,0.147,-0.126,0.341,-0.247,-0.179,-0.179,-0.03,-0.03,0.046,-0.228,-0.228,-0.115,-0.115,-0.089,-0.099,-0.214
-0.214,-0.214,-0.044,-0.044,0.064,0.064,0.117,0.002,0.05,-0.103,0.188,-0.023,-0.023,0.112,-0.057,-0.057,-0.106,-0.141,-0.125,-0.125,-0.239,0.086,0.012,0.012,0.032,0.073,-0.137,0.14,0.155,0.155,0.136,0.136,0.146,0.044,0.044,0.032,0.032,0.015,-0.062,-0.026
-0.109,-0.109,-0.225,-0.225,-0.108,-0.108,0.145,0.281,0.268,-0.32,0.233,-0.089,-0.089,-0.146,-0.153,-0.153,-0.202,-0.111,-0.169,-0.169,-0.059,-0.004,0.036,0.036,0.086,-0.059,-0.142,0.104,0.037,0.037,0.098,0.098,0.068,0.223,0.223,-0.035,-0.035,0.216,-0.068,-0.059
-0.057,-0.057,-0.022,-0.022,-0.027,-0.027,-0.201,0.02,0.042,-0.221,0.024,0.034,0.034,-0.437,-0.124,-0.124,-0.228,-0.003,0.097,0.097,0.024,0.006,-0.029,-0.029,-0.078,-0.208,-0.049,-0.11,-0.161,-0.161,-0.139,-0.139,-0.17,-0.074,-0.074,-0.07,-0.07,0.054,-0.132,0.255
0.1,0.1,0.028,0.028,0.019,0.019,-0.234,0.235,0.211,-0.208,0.13,-0.004,-0.004,-0.031,0.029,0.029,0.121,-0.025,0.106,0.106,-0.015,-0.272,-0.067,-0.067,-0.192,0.302,-0.062,0.104,0.071,0.071,-0.264,-0.264,-0.271,0.038,0.038,-0.063,-0.063,-0.196,0.112,0.064
0.264,0.264,0.055,0.055,-0.15,-0.15,0.021,0.315,0.295,-0.174,0.049,-0.053,-0.053,0.177,-0.054,-0.054,-0.018,0.104,-0.114,-0.114,-0.345,0.108,-0.095,-0.095,0.062,-0.112,0.29,-0.294,-0.237,-0.237,-0.011,-0.011,0.001,0.072,0.072,0.235,0.235,0.345,-0.384,0.085
-0.128,-0.128,-0.258,-0.258,-0.221,-0.221,0.106,-0.078,-0.016,-0.056,0.013,-0.192,-0.192,-0.017,-0.134,-0.134,-0.143,-0.057,0.092,0.092,-0.121,-0.033,0.124,0.124,-0.322,0.3,-0.047,-0.025,-0.01,-0.01,-0.115,-0.115,-0.136,0.258,0.258,-0.073,-0.073,-0.243,-0.087,0.054
-0.078,-0.078,0.2,0.2,0.22,0.22,0.222,0.046,0.004,0.127,-0.09,0.349,0.349,0.003,0.356,0.356,0.304,0.093,0.163,0.163,0.032,-0.209,0.152,0.152,-0.224,0.087,0.167,-0.175,-0.141,-0.141,-0.028,-0.028,-0.037,-0.064,-0.064,-0.157,-0.157,-0.223,0.128,-0.162
-0.002,-0.002,-0.046,-0.046,-0.104,-0.104,0.224,-0.018,-0.015,-0.132,0.151,-0.002,-0.002,-0.072,-0.038,-0.038,0.038,0.206,-0.039,-0.039,0.285,-0.21,-0.126,-0.126,-0.126,-0.032,-0.03,-0.025,-0.061,-0.061,0.046,0.046,0.059,0.012,0.012,0.011,0.011,-0.024,0.082,0.029
-0.069,-0.069,-0.169,-0.169,-0.112,-0.112,-0.386,-0.179,-0.196,0.108,-0.083,0.021,0.021,0.014,0.111,0.111,-0.032,0.123,-0.064,-0.064,0.108,-0.057,0.206,0.206,-0.029,-0.002,-0.054,0.088,0.105,0.105,0.081,0.081,0.114,0.118,0.118,-0.009,-0.009,-0.159,0.149,-0.119
-0.064,-0.064,-0.087,-0.087,-0.037,-0.037,-0.003,-0.091,-0.12,0.014,-0.008,-0.005,-0.005,-0.198,-0.024,-0.024,-0.104,0.019,0.058,0.058,0.005,-0.145,-0.179,-0.179,-0.071,0.148,0.225,-0.286,-0.283,-0.283,0.0,0.0,0.0,-0.005,-0.005,-0.014,-0.014,-0.089,-0.034,0.142
-0.056,-0.056,0.383,0.383,0.271,0.271,0.05,-0.058,-0.049,0.149,-0.28,0.278,0.278,-0.153,0.306,0.306,0.303,0.157,0.058,0.058,0.098,-0.139,-0.114,-0.114,0.046,0.025,-0.014,0.062,-0.002,-0.002,0.132,0.132,0.081,0.396,0.396,0.031,0.031,-0.146,0.005,0.225
0.256,0.256,0.048,0.048,0.088,0.088,0.183,0.266,0.235,-0.15,-0.115,0.022,0.022,0.089,0.08,0.08,0.004,0.051,-0.024,-0.024,0.011,-0.057,0.138,0.138,-0.217,0.091,-0.113,-0.004,-0.031,-0.031,-0.021,-0.021,-0.008,-0.17,-0.17,-0.016,-0.016,-0.155,0.338,-0.181
-0.101,-0.101,-0.011,-0.011,0.028,0.028,0.026,0.04,0.03,-0.078,0.013,0.009,0.009,-0.124,-0.069,-0.069,-0.234,0.006,0.137,0.137,-0.139,-0.038,0.153,0.153,-0.056,-0.063,0.051,-0.014,-0.067,-0.067,0.057,0.057,0.123,0.104,0.104,-0.204,-0.204,-0.053,-0.266,0.344
0.148,0.148,-0.181,-0.181,-0.013,-0.013,0.265,0.183,0.314,-0.256,-0.253,0.113,0.113,0.068,0.153,0.153,0.133,0.287,0.077,0.077,0.091,0.17,-0.113,-0.113,0.139,-0.218,0.047,0.008,-0.041,-0.041,0.019,0.019,-0.038,0.178,0.178,-0.045,-0.045,-0.131,-0.07,0.237
0.117,0.117,-0.155,-0.155,0.11,0.11,0.121,-0.229,-0.102,0.046,0.154,-0.135,-0.135,-0.325,-0.148,-0.148,-0.255,-0.235,0.14,0.14,-0.197,0.164,-0.068,-0.068,0.086,-0.212,0.035,0.007,0.118,0.118,-0.124,-0.124,-0.107,0.092,0.092,0.213,0.213,0.061,0.212,-0.338
-0.111,-0.111,0.049,0.049,0.042,0.042,0.003,0.099,0.15,-0.098,-0.011,-0.021,-0.021,-0.145,0.054,0.054,0.052,-0.071,-0.026,-0.026,0.248,-0.167,-0.014,-0.014,0.205,-0.154,0.126,-0.148,-0.125,-0.125,0.003,0.003,-0.04,0.185,0.185,0.214,0.214,0.097,-0.147,0.074
0.164,0.164,0.152,0.152,0.163,0.163,0.2,0.071,0.079,-0.016,0.105,0.083,0.083,0.103,0.136,0.136,0.044,-0.17,-0.072,-0.072,-0.021,0.007,-0.227,-0.227,-0.071,0.131,0.196,-0.14,-0.062,-0.062,-0.033,-0.033,0.018,0.073,0.073,0.137,0.137,0.048,-0.102,0.252
-0.045,-0.045,-0.074,-0.074,-0.136,-0.136,0.199,-0.171,-0.13,0.17,-0.066,-0.083,-0.083,-0.114,-0.199,-0.199,-0.182,-0.138,-0.123,-0.123,-0.045,0.139,-0.176,-0.176,-0.227,0.279,0.176,-0.099,-0.038,-0.038,-0.064,-0.064,-0.085,0.217,0.217,0.307,0.307,0.372,-0.036,0.022
-0.012,-0.012,-0.03,-0.03,0.044,0.044,-0.114,0.049,0.048,-0.146,-0.109,0.11,0.11,-0.215,0.061,0.061,0.045,0.025,0.297,0.297,0.166,0.46,0.057,0.057,0.001,0.062,0.17,-0.236,-0.222,-0.222,-0.108,-0.108,-0.065,-0.26,-0.26,-0.116,-0.116,-0.107,0.099,-0.129
0.157,0.157,-0.013,-0.013,0.086,0.086,0.284,-0.269,-0.239,0.302,0.081,-0.205,-0.205,0.141,-0.099,-0.099,-0.088,-0.375,-0.097,-0.097,0.005,-0.311,0.023,0.023,0.142,-0.303,0.033,-0.101,-0.144,-0.144,-0.017,-0.017,-0.023,0.09,0.09,-0.176,-0.176,-0.266,-0.044,0.177
0.055,0.055,0.095,0.095,0.126,0.126,0.15,0.005,0.063,-0.128,0.018,-0.047,-0.047,-0.08,-0.025,-0.025,-0.085,0.199,0.047,0.047,0.013,-0.007,-0.096,-0.096,-0.06,0.019,-0.138,0.136,0.188,0.188,0.178,0.178,0.191,0.111,0.111,0.098,0.098,-0.097,0.22,-0.067
-0.152,-0.152,0.114,0.114,0.011,0.011,0.171,0.27,0.273,-0.178,-0.121,0.073,0.073,-0.243,0.078,0.078,0.032,-0.064,-0.074,-0.074,-0.032,0.119,-0.119,-0.119,0.099,-0.055,-0.316,0.381,0.344,0.344,0.225,0.225,0.242,0.006,0.006,0.119,0.119,0.069,0.154,0.071
0.023,0.023,-0.126,-0.126,-0.121,-0.121,0.093,0.023,-0.023,0.03,-0.116,-0.005,-0.005,0.022,-0.042,-0.042,-0.017,0.285,0.254,0.254,0.346,0.236,0.056,0.056,0.228,0.008,-0.147,0.191,0.21,0.21,-0.061,-0.061,-0.05,-0.094,-0.094,-0.116,-0.116,0.021,-0.042,0.033
0.023,0.023,-0.105,-0.105,0.096,0.096,-0.136,-0.043,-0.08,0.077,-0.363,0.133,0.133,0.108,0.027,0.027,-0.062,-0.174,-0.123,-0.123,-0.179,0.091,-0.338,-0.338,-0.345,0.321,-0.153,0.069,0.072,0.072,-0.248,-0.248,-0.272,0.085,0.085,0.249,0.249,0.317,-0.12,-0.001
0.088,0.088,-0.059,-0.059,-0.076,-0.076,-0.075,0.074,0.1,0.057,0.065,0.009,0.009,-0.088,-0.077,-0.077,-0.064,-0.283,0.016,0.016,0.087,-0.313,0.186,0.186,0.048,0.146,0.035,0.016,0.121,0.121,0.11,0.11,0.085,0.059,0.059,-0.156,-0.156,-0.169,-0.065,0.233
-0.0,-0.0,-0.139,-0.139,0.055,0.055,0.015,-0.122,-0.13,-0.121,0.171,-0.059,-0.059,-0.014,-0.06,-0.06,-0.042,0.014,0.06,0.06,-0.14,0.142,-0.064,-0.064,0.098,-0.005,0.286,-0.189,-0.198,-0.198,0.1,0.1,0.063,0.025,0.025,-0.192,-0.192,-0.208,0.185,0.034
-0.029,-0.029,-0.047,-0.047,-0.006,-0.006,0.142,-0.269,-0.205,0.35,-0.19,-0.036,-0.036,0.198,0.018,0.018,0.154,0.156,-0.11,-0.11,-0.016,0.127,-0.058,-0.058,-0.135,0.079,0.007,-0.087,-0.126,-0.126,-0.209,-0.209,-0.203,-0.094,-0.094,0.28,0.28,0.089,0.103,0.194
0.093,0.093,-0.103,-0.103,-0.145,-0.145,-0.102,0.107,0.145,0.093,0.088,-0.147,-0.147,0.123,-0.075,-0.075,-0.009,-0.09,-0.138,-0.138,0.349,0.032,-0.283,-0.283,-0.171,-0.034,0.118,-0.083,-0.051,-0.051,0.067,0.067,0.09,0.068,0.068,-0.002,-0.002,0.182,0.048,-0.104
0.106,0.106,0.027,0.027,-0.023,-0.023,0.344,-0.214,-0.041,0.063,0.039,-0.157,-0.157,0.034,-0.035,-0.035,-0.019,0.043,-0.078,-0.078,-0.072,-0.131,-0.133,-0.133,0.138,-0.025,-0.008,-0.025,-0.001,-0.001,-0.111,-0.111,-0.086,-0.286,-0.286,-0.203,-0.203,0.088,0.064,-0.032
0.087,0.087,0.062,0.062,0.235,0.235,-0.047,-0.317,-0.456,0.038,-0.002,0.11,0.11,0.224,0.226,0.226,0.268,0.21,0.147,0.147,0.002,-0.12,-0.108,-0.108,0.254,-0.18,-0.122,0.146,0.143,0.143,0.126,0.126,0.129,0.165,0.165,0.199,0.199,0.094,-0.083,0.139
-0.169,-0.169,-0.0,-0.0,0.027,0.027,-0.06,0.113,0.097,-0.23,0.212,-0.102,-0.102,0.107,-0.066,-0.066,-0.088,-0.011,0.134,0.134,0.115,-0.092,-0.077,-0.077,-0.138,0.07,0.167,-0.093,-0.01,-0.01,-0.006,-0.006,-0.002,-0.039,-0.039,0.187,0.187,-0.101,0.286,0.117
0.101,0.101,-0.005,-0.005,-0.077,-0.077,0.001,0.161,0.109,0.235,-0.08,0.221,0.221,0.153,0.218,0.218,0.341,0.109,0.036,0.036,-0.141,0.126,-0.277,-0.277,0.031,-0.171,-0.168,0.058,-0.069,-0.069,0.011,0.011,0.008,0.058,0.058,0.193,0.193,0.02,0.057,0.092
