0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
-0.025,-0.025,0.077,0.071,0.071,-0.157,-0.002,-0.002,-0.083,-0.083,0.109,0.109,0.059,0.059,0.097,0.264,-0.274,0.082,0.123,0.003,0.003,0.069,0.069,0.247,0.138,0.128,0.128,0.033,-0.07,-0.07,-0.03,-0.073,-0.206,0.252,0.252,-0.207,-0.207,0.123,0.123,0.172
0.038,0.038,-0.001,0.068,0.068,-0.074,0.241,0.241,-0.002,-0.002,-0.038,-0.038,-0.066,-0.066,-0.018,-0.012,-0.228,-0.163,-0.251,-0.048,-0.048,-0.06,-0.06,0.014,-0.109,-0.191,-0.191,-0.187,-0.069,-0.069,0.02,-0.089,-0.38,0.103,0.103,0.188,0.188,0.348,0.348,0.324
0.011,0.011,-0.131,-0.316,-0.316,-0.013,-0.179,-0.179,-0.267,-0.267,0.366,0.366,0.115,0.115,0.0,0.283,0.192,-0.294,-0.049,0.066,0.066,-0.045,-0.045,0.027,-0.024,0.141,0.141,0.12,0.101,0.101,-0.038,-0.063,-0.064,-0.059,-0.059,-0.164,-0.164,-0.21,-0.21,-0.208
-0.12,-0.12,-0.053,0.188,0.188,0.163,-0.01,-0.01,0.178,0.178,-0.176,-0.176,-0.179,-0.179,-0.504,-0.221,-0.059,0.154,0.109,-0.052,-0.052,0.129,0.129,0.141,0.134,-0.064,-0.064,-0.062,-0.249,-0.249,-0.128,0.152,-0.024,-0.05,-0.05,-0.262,-0.262,-0.04,-0.04,0.105
-0.22,-0.22,0.048,-0.013,-0.013,-0.086,-0.085,-0.085,-0.019,-0.019,0.112,0.112,-0.083,-0.083,0.195,0.092,-0.267,-0.057,-0.28,0.037,0.037,0.05,0.05,-0.217,0.054,-0.065,-0.065,-0.061,-0.031,-0.031,0.095,-0.002,0.012,-0.015,-0.015,-0.003,-0.003,0.121,0.121,0.127
-0.103,-0.103,-0.348,0.123,0.123,0.232,-0.246,-0.246,0.06,0.06,0.004,0.004,-0.094,-0.094,0.108,0.163,-0.116,0.04,-0.081,0.087,0.087,0.024,0.024,-0.052,0.071,-0.184,-0.184,-0.109,0.077,0.077,-0.049,-0.081,0.016,0.125,0.125,0.206,0.206,0.077,0.077,-0.066
-0.064,-0.064,0.225,-0.001,-0.001,0.079,-0.194,-0.194,-0.059,-0.059,0.164,0.164,-0.032,-0.032,-0.166,0.228,-0.072,0.079,0.117,-0.117,-0.117,-0.048,-0.048,0.181,-0.162,-0.053,-0.053,-0.116,-0.01,-0.01,-0.297,-0.419,0.062,-0.194,-0.194,0.002,0.002,-0.08,-0.08,-0.123
0.107,0.107,0.232,-0.068,-0.068,0.096,-0.088,-0.088,-0.072,-0.072,0.014,0.014,0.034,0.034,0.133,-0.075,0.196,-0.094,-0.096,-0.075,-0.075,-0.17,-0.17,0.231,-0.193,0.004,0.004,-0.011,-0.064,-0.064,0.323,0.198,-0.128,-0.19,-0.19,-0.035,-0.035,-0.341,-0.341,-0.383
0.227,0.227,-0.016,-0.146,-0.146,-0.065,-0.084,-0.084,-0.149,-0.149,0.118,0.118,-0.129,-0.129,-0.045,-0.162,-0.117,0.32,0.012,0.03,0.03,0.015,0.015,-0.073,0.099,0.111,0.111,-0.106,0.209,0.209,-0.184,0.003,0.233,0.109,0.109,-0.013,-0.013,0.068,0.068,0.096
-0.167,-0.167,-0.211,0.04,0.04,0.025,0.017,0.017,0.066,0.066,-0.072,-0.072,-0.211,-0.211,-0.105,0.093,-0.147,0.022,0.002,-0.048,-0.048,0.099,0.099,0.025,-0.265,-0.015,-0.015,-0.029,-0.124,-0.124,0.152,-0.035,0.212,-0.167,-0.167,0.153,0.153,-0.192,-0.192,-0.168
