0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.007,0.007,0.03,0.03,-0.247,0.009,0.009,0.097,0.097,0.045,0.017,-0.12,-0.12,-0.001,-0.001,0.08,0.08,-0.104,-0.023,-0.023,-0.006,-0.051,-0.051,-0.075,-0.075,0.036,0.036,0.295,0.295,0.003,0.003,0.04,0.154,0.154,-0.014,-0.014,-0.108,0.017,0.035,0.035
-0.008,-0.008,-0.34,-0.34,-0.267,-0.263,-0.263,0.319,0.319,0.037,0.156,-0.077,-0.077,0.358,0.358,0.156,0.156,0.119,-0.073,-0.073,0.221,0.155,0.155,-0.024,-0.024,0.306,0.306,-0.089,-0.089,-0.058,-0.058,0.081,0.07,0.07,-0.05,-0.05,0.118,0.164,0.117,0.117
-0.166,-0.166,0.092,0.092,-0.078,-0.1,-0.1,-0.181,-0.181,-0.078,-0.028,-0.096,-0.096,-0.131,-0.131,0.033,0.033,-0.227,0.076,0.076,-0.226,-0.107,-0.107,-0.276,-0.276,0.133,0.133,0.088,0.088,0.306,0.306,0.261,0.073,0.073,-0.065,-0.065,0.137,-0.226,0.238,0.238
-0.019,-0.019,-0.092,-0.092,-0.175,0.001,0.001,0.16,0.16,0.021,-0.08,0.102,0.102,0.053,0.053,0.101,0.101,-0.001,0.27,0.27,-0.066,0.14,0.14,-0.143,-0.143,0.005,0.005,0.042,0.042,0.179,0.179,0.352,0.029,0.029,0.073,0.073,-0.205,0.179,-0.145,-0.145
0.141,0.141,0.003,0.003,0.023,-0.13,-0.13,0.048,0.048,-0.153,-0.113,-0.2,-0.2,0.013,0.013,-0.044,-0.044,-0.129,0.196,0.196,0.04,0.152,0.152,0.019,0.019,0.03,0.03,0.056,0.056,0.01,0.01,0.059,0.143,0.143,-0.18,-0.18,-0.162,0.107,-0.014,-0.014
-0.242,-0.242,0.013,0.013,-0.021,0.263,0.263,0.057,0.057,-0.22,-0.05,0.071,0.071,-0.02,-0.02,-0.078,-0.078,-0.029,0.048,0.048,0.046,0.135,0.135,0.141,0.141,0.221,0.221,-0.12,-0.12,-0.192,-0.192,-0.026,-0.253,-0.253,0.039,0.039,-0.198,0.184,-0.031,-0.031
0.224,0.224,0.05,0.05,-0.069,0.078,0.078,-0.028,-0.028,-0.175,0.025,0.162,0.162,0.017,0.017,-0.071,-0.071,0.037,-0.075,-0.075,-0.289,0.048,0.048,-0.027,-0.027,-0.101,-0.101,0.022,0.022,-0.099,-0.099,-0.052,0.164,0.164,0.103,0.103,0.231,-0.226,0.207,0.207
0.213,0.213,-0.023,-0.023,0.052,-0.022,-0.022,0.054,0.054,-0.092,-0.111,-0.054,-0.054,-0.01,-0.01,0.102,0.102,-0.294,0.043,0.043,-0.26,-0.021,-0.021,-0.27,-0.27,-0.072,-0.072,0.025,0.025,0.259,0.259,0.191,0.074,0.074,-0.006,-0.006,0.302,-0.272,0.208,0.208
-0.056,-0.056,-0.178,-0.178,-0.038,0.011,0.011,0.052,0.052,-0.162,-0.128,-0.149,-0.149,0.173,0.173,-0.015,-0.015,0.02,0.032,0.032,0.006,0.037,0.037,-0.018,-0.018,-0.006,-0.006,-0.014,-0.014,-0.007,-0.007,-0.021,0.133,0.133,-0.024,-0.024,-0.362,0.175,-0.154,-0.154
-0.24,-0.24,-0.064,-0.064,-0.307,0.02,0.02,0.048,0.048,-0.158,0.211,0.148,0.148,-0.002,-0.002,-0.049,-0.049,0.112,-0.039,-0.039,0.244,-0.041,-0.041,-0.041,-0.041,-0.154,-0.154,-0.146,-0.146,0.106,0.106,0.159,0.07,0.07,0.107,0.107,0.135,-0.028,0.026,0.026
