0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.023,-0.023,0.0,-0.104,0.104,-0.129,0.129,0.0,0.0,0.017,-0.017,0.0,0.221,-0.221,0.149,-0.149,-0.21,0.21,0.042,-0.042,0.0,0.0,0.12,-0.12,0.0,0.0,0.0,0.0,-0.144,0.144,-0.011,0.011,-0.169,0.169,0.0,-0.116,0.116,-0.051,0.051,0.0
-0.217,0.217,0.0,-0.074,0.074,-0.129,0.129,0.0,0.0,0.052,-0.052,0.0,-0.054,0.054,0.075,-0.075,-0.175,0.175,0.082,-0.082,0.0,0.0,-0.134,0.134,0.0,0.0,0.0,0.0,0.249,-0.249,0.033,-0.033,0.213,-0.213,0.0,0.018,-0.018,0.031,-0.031,0.0
0.024,-0.024,0.0,-0.056,0.056,-0.233,0.233,0.0,0.0,0.065,-0.065,0.0,0.017,-0.017,-0.073,0.073,0.083,-0.083,0.027,-0.027,0.0,0.0,0.067,-0.067,0.0,0.0,0.0,0.0,-0.022,0.022,0.032,-0.032,-0.171,0.171,0.0,0.076,-0.076,0.046,-0.046,0.0
-0.042,0.042,0.0,0.088,-0.088,-0.019,0.019,0.0,0.0,0.054,-0.054,0.0,0.07,-0.07,-0.081,0.081,0.058,-0.058,0.113,-0.113,0.0,0.0,-0.006,0.006,0.0,0.0,0.0,0.0,-0.06,0.06,0.032,-0.032,-0.007,0.007,0.0,0.061,-0.061,-0.015,0.015,0.0
0.155,-0.155,0.0,-0.005,0.005,-0.006,0.006,0.0,0.0,-0.006,0.006,0.0,0.04,-0.04,0.095,-0.095,-0.092,0.092,-0.023,0.023,0.0,0.0,-0.112,0.112,0.0,0.0,0.0,0.0,-0.057,0.057,0.046,-0.046,0.117,-0.117,0.0,-0.019,0.019,0.046,-0.046,0.0
-0.056,0.056,0.0,0.109,-0.109,-0.115,0.115,0.0,0.0,0.009,-0.009,0.0,-0.029,0.029,0.06,-0.06,-0.032,0.032,-0.035,0.035,0.0,0.0,0.056,-0.056,0.0,0.0,0.0,0.0,-0.048,0.048,-0.052,0.052,-0.009,0.009,0.0,0.0,-0.0,0.0,-0.0,0.0
0.146,-0.146,0.0,-0.122,0.122,0.072,-0.072,0.0,0.0,0.002,-0.002,0.0,0.124,-0.124,-0.014,0.014,-0.009,0.009,-0.08,0.08,0.0,0.0,-0.015,0.015,0.0,0.0,0.0,0.0,0.145,-0.145,0.05,-0.05,-0.034,0.034,0.0,-0.026,0.026,-0.035,0.035,0.0
-0.107,0.107,0.0,-0.106,0.106,0.093,-0.093,0.0,0.0,-0.003,0.003,0.0,-0.041,0.041,-0.124,0.124,0.082,-0.082,0.065,-0.065,0.0,0.0,-0.09,0.09,0.0,0.0,0.0,0.0,0.034,-0.034,0.11,-0.11,0.032,-0.032,0.0,-0.09,0.09,-0.045,0.045,0.0
-0.152,0.152,0.0,-0.092,0.092,0.117,-0.117,0.0,0.0,-0.059,0.059,0.0,-0.074,0.074,-0.081,0.081,0.058,-0.058,0.023,-0.023,0.0,0.0,-0.097,0.097,0.0,0.0,0.0,0.0,-0.025,0.025,-0.08,0.08,-0.079,0.079,0.0,0.222,-0.222,0.147,-0.147,0.0
0.018,-0.018,0.0,0.113,-0.113,-0.138,0.138,0.0,0.0,0.037,-0.037,0.0,0.039,-0.039,-0.028,0.028,-0.015,0.015,0.163,-0.163,0.0,0.0,-0.105,0.105,0.0,0.0,0.0,0.0,0.0,-0.0,0.122,-0.122,0.189,-0.189,0.0,-0.183,0.183,-0.047,0.047,0.0
0.012,-0.012,0.0,-0.003,0.003,0.198,-0.198,0.0,0.0,-0.029,0.029,0.0,0.148,-0.148,0.087,-0.087,0.0,-0.0,-0.056,0.056,0.0,0.0,0.135,-0.135,0.0,0.0,0.0,0.0,0.208,-0.208,0.024,-0.024,0.111,-0.111,0.0,-0.125,0.125,-0.066,0.066,0.0
0.0,-0.0,0.0,0.14,-0.14,-0.029,0.029,0.0,0.0,0.031,-0.031,0.0,-0.148,0.148,-0.111,0.111,0.14,-0.14,0.006,-0.006,0.0,0.0,-0.078,0.078,0.0,0.0,0.0,0.0,-0.011,0.011,0.016,-0.016,-0.046,0.046,0.0,-0.055,0.055,0.026,-0.026,0.0
-0.261,0.261,0.0,-0.01,0.01,0.137,-0.137,0.0,0.0,0.061,-0.061,0.0,0.068,-0.068,0.107,-0.107,-0.094,0.094,0.083,-0.083,0.0,0.0,0.155,-0.155,0.0,0.0,0.0,0.0,-0.105,0.105,0.052,-0.052,-0.018,0.018,0.0,-0.064,0.064,-0.056,0.056,0.0
-0.075,0.075,0.0,-0.051,0.051,-0.118,0.118,0.0,0.0,0.063,-0.063,0.0,0.075,-0.075,0.061,-0.061,-0.011,0.011,-0.007,0.007,0.0,0.0,-0.135,0.135,0.0,0.0,0.0,0.0,0.08,-0.08,0.04,-0.04,0.076,-0.076,0.0,0.056,-0.056,0.088,-0.088,0.0
0.063,-0.063,0.0,-0.169,0.169,0.171,-0.171,0.0,0.0,0.02,-0.02,0.0,0.041,-0.041,0.053,-0.053,0.029,-0.029,-0.031,0.031,0.0,0.0,0.048,-0.048,0.0,0.0,0.0,0.0,-0.101,0.101,-0.045,0.045,-0.032,0.032,0.0,-0.091,0.091,0.0,-0.0,0.0
-0.043,0.043,0.0,-0.051,0.051,0.125,-0.125,0.0,0.0,0.024,-0.024,0.0,-0.125,0.125,0.034,-0.034,-0.007,0.007,-0.049,0.049,0.0,0.0,0.087,-0.087,0.0,0.0,0.0,0.0,0.079,-0.079,0.07,-0.07,-0.175,0.175,0.0,-0.024,0.024,-0.045,0.045,0.0
