0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.066,-0.066,0.0,-0.039,0.039,-0.0,0.0,0.104,-0.104,0.024,-0.024,-0.02,0.02,0.182,-0.182,0.0,0.125,-0.125,0.0,-0.0,0.165,-0.165,-0.087,0.087,0.0,0.012,-0.012,0.135,-0.135,0.136,-0.136,0.0,0.0,-0.109,0.109,0.0,0.259,-0.259,0.05,-0.05
0.0,-0.0,0.0,-0.07,0.07,0.0,-0.0,0.196,-0.196,0.076,-0.076,-0.007,0.007,0.219,-0.219,0.0,-0.007,0.007,0.044,-0.044,0.153,-0.153,-0.082,0.082,0.0,-0.027,0.027,0.017,-0.017,0.007,-0.007,0.0,0.0,0.242,-0.242,0.0,-0.109,0.109,0.004,-0.004
-0.099,0.099,0.0,-0.103,0.103,-0.057,0.057,-0.086,0.086,0.034,-0.034,0.006,-0.006,-0.018,0.018,0.0,0.028,-0.028,-0.143,0.143,-0.032,0.032,0.017,-0.017,0.0,-0.113,0.113,0.089,-0.089,-0.038,0.038,0.0,0.0,0.057,-0.057,0.0,0.121,-0.121,0.011,-0.011
0.04,-0.04,0.0,0.02,-0.02,0.139,-0.139,-0.034,0.034,0.0,-0.0,-0.015,0.015,0.091,-0.091,0.0,0.028,-0.028,0.09,-0.09,0.161,-0.161,0.025,-0.025,0.0,-0.113,0.113,0.058,-0.058,0.143,-0.143,0.0,0.0,-0.159,0.159,0.0,0.04,-0.04,-0.006,0.006
0.068,-0.068,0.0,-0.019,0.019,-0.045,0.045,-0.079,0.079,-0.034,0.034,-0.011,0.011,0.05,-0.05,0.0,0.08,-0.08,0.142,-0.142,0.156,-0.156,-0.098,0.098,0.0,0.056,-0.056,-0.081,0.081,-0.018,0.018,0.0,0.0,0.089,-0.089,0.0,-0.042,0.042,0.007,-0.007
-0.057,0.057,0.0,-0.111,0.111,-0.094,0.094,-0.05,0.05,0.031,-0.031,-0.011,0.011,-0.194,0.194,0.0,0.002,-0.002,0.116,-0.116,-0.004,0.004,-0.026,0.026,0.0,0.112,-0.112,-0.065,0.065,-0.082,0.082,0.0,0.0,0.181,-0.181,0.0,-0.125,0.125,0.028,-0.028
0.135,-0.135,0.0,0.066,-0.066,-0.049,0.049,0.137,-0.137,0.017,-0.017,-0.011,0.011,0.109,-0.109,0.0,0.103,-0.103,-0.127,0.127,0.051,-0.051,0.043,-0.043,0.0,0.135,-0.135,0.075,-0.075,-0.065,0.065,0.0,0.0,0.102,-0.102,0.0,0.074,-0.074,0.041,-0.041
-0.022,0.022,0.0,0.031,-0.031,-0.139,0.139,0.018,-0.018,0.013,-0.013,-0.003,0.003,0.036,-0.036,0.0,-0.006,0.006,0.056,-0.056,-0.106,0.106,0.146,-0.146,0.0,-0.007,0.007,0.0,-0.0,-0.115,0.115,0.0,0.0,-0.027,0.027,0.0,0.073,-0.073,0.073,-0.073
-0.133,0.133,0.0,0.042,-0.042,0.021,-0.021,-0.014,0.014,-0.036,0.036,-0.026,0.026,-0.1,0.1,0.0,-0.008,0.008,-0.011,0.011,0.078,-0.078,-0.051,0.051,0.0,-0.013,0.013,0.046,-0.046,0.059,-0.059,0.0,0.0,-0.069,0.069,0.0,-0.057,0.057,-0.039,0.039
0.12,-0.12,0.0,-0.126,0.126,0.018,-0.018,-0.088,0.088,0.049,-0.049,0.0,-0.0,0.111,-0.111,0.0,0.005,-0.005,-0.056,0.056,0.067,-0.067,-0.053,0.053,0.0,0.062,-0.062,0.11,-0.11,0.128,-0.128,0.0,0.0,-0.134,0.134,0.0,0.078,-0.078,0.012,-0.012
