0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
-0.038,-0.038,-0.144,-0.246,-0.246,-0.074,0.057,0.057,0.092,0.092,-0.107,0.095,0.095,-0.05,0.068,-0.08,-0.08,0.156,0.156,0.055,0.055,0.04,0.04,0.1,0.1,-0.173,0.173,0.173,0.182,0.182,0.127,0.127,-0.075,-0.28,0.23,0.23,0.059,-0.111,-0.111,0.088
0.225,0.225,-0.176,-0.184,-0.184,0.238,-0.105,-0.105,0.015,0.015,-0.164,0.205,0.205,-0.03,-0.009,-0.072,-0.072,0.016,0.016,-0.01,-0.01,0.121,0.121,0.495,0.495,-0.119,0.08,0.08,-0.124,-0.124,-0.03,-0.03,0.296,-0.134,-0.118,-0.118,0.201,0.116,0.116,-0.164
-0.129,-0.129,-0.072,0.174,0.174,0.318,0.1,0.1,-0.158,-0.158,-0.118,-0.213,-0.213,-0.252,-0.087,0.259,0.259,-0.113,-0.113,0.064,0.064,0.138,0.138,0.077,0.077,0.024,-0.075,-0.075,0.162,0.162,-0.076,-0.076,-0.143,0.001,0.221,0.221,0.145,-0.16,-0.16,0.122
0.053,0.053,0.047,-0.127,-0.127,-0.031,-0.073,-0.073,0.049,0.049,0.103,0.21,0.21,0.118,0.202,0.025,0.025,-0.05,-0.05,-0.13,-0.13,-0.123,-0.123,-0.153,-0.153,0.129,-0.009,-0.009,-0.091,-0.091,0.104,0.104,-0.139,-0.158,0.026,0.026,-0.025,0.1,0.1,-0.066
-0.195,-0.195,-0.051,-0.03,-0.03,-0.037,0.104,0.104,0.044,0.044,-0.121,-0.037,-0.037,-0.17,-0.131,0.095,0.095,-0.075,-0.075,-0.021,-0.021,0.1,0.1,-0.089,-0.089,-0.17,0.127,0.127,-0.3,-0.3,0.088,0.088,-0.058,-0.023,-0.03,-0.03,0.28,0.31,0.31,-0.381
0.009,0.009,0.122,-0.195,-0.195,-0.102,0.132,0.132,0.181,0.181,0.206,0.075,0.075,0.109,0.042,-0.138,-0.138,0.066,0.066,0.014,0.014,-0.059,-0.059,0.186,0.186,-0.182,0.085,0.085,-0.046,-0.046,-0.229,-0.229,-0.061,0.186,-0.239,-0.239,0.018,0.003,0.003,0.004
-0.166,-0.166,-0.047,0.015,0.015,-0.224,0.08,0.08,-0.091,-0.091,-0.058,0.001,0.001,-0.123,0.093,-0.182,-0.182,0.154,0.154,0.008,0.008,-0.273,-0.273,0.334,0.334,0.017,0.002,0.002,0.143,0.143,-0.136,-0.136,0.105,0.058,-0.03,-0.03,-0.227,-0.16,-0.16,0.207
0.053,0.053,-0.239,-0.007,-0.007,0.012,-0.179,-0.179,-0.032,-0.032,-0.028,-0.022,-0.022,-0.034,-0.052,0.049,0.049,-0.036,-0.036,0.023,0.023,-0.095,-0.095,0.032,0.032,-0.155,0.087,0.087,0.097,0.097,0.086,0.086,-0.173,-0.147,0.13,0.13,0.009,-0.121,-0.121,0.107
0.025,0.025,-0.173,0.095,0.095,0.073,-0.004,-0.004,0.001,0.001,0.194,-0.041,-0.041,-0.087,0.149,-0.132,-0.132,0.043,0.043,0.055,0.055,-0.123,-0.123,-0.22,-0.22,0.105,-0.144,-0.144,-0.074,-0.074,-0.056,-0.056,-0.09,0.098,0.021,0.021,0.063,0.093,0.093,-0.11
0.096,0.096,0.039,0.005,0.005,0.191,0.228,0.228,0.118,0.118,0.111,0.005,0.005,-0.116,0.264,-0.126,-0.126,0.107,0.107,0.133,0.133,0.068,0.068,-0.058,-0.058,-0.162,0.108,0.108,-0.088,-0.088,0.089,0.089,0.082,-0.378,-0.147,-0.147,0.071,0.064,0.064,-0.065
-0.101,-0.101,0.27,0.037,0.037,-0.135,0.127,0.127,0.011,0.011,0.113,-0.005,-0.005,-0.062,-0.181,0.235,0.235,-0.095,-0.095,0.032,0.032,0.106,0.106,0.138,0.138,-0.055,0.037,0.037,0.142,0.142,-0.104,-0.104,0.246,-0.13,-0.046,-0.046,-0.04,-0.195,-0.195,0.218
0.148,0.148,0.158,0.175,0.175,0.082,0.128,0.128,-0.032,-0.032,0.164,0.003,0.003,0.001,-0.161,0.17,0.17,-0.125,-0.125,-0.22,-0.22,-0.089,-0.089,0.148,0.148,-0.213,0.239,0.239,-0.272,-0.272,-0.076,-0.076,0.105,-0.227,-0.062,-0.062,0.198,0.257,0.257,-0.314
0.155,0.155,-0.103,-0.04,-0.04,-0.165,-0.007,-0.007,-0.046,-0.046,-0.047,0.061,0.061,-0.008,-0.166,0.084,0.084,-0.014,-0.014,0.013,0.013,0.251,0.251,0.007,0.007,-0.301,0.338,0.338,-0.054,-0.054,-0.147,-0.147,-0.244,-0.048,0.032,0.032,0.196,0.029,0.029,-0.071
-0.09,-0.09,0.131,-0.232,-0.232,-0.14,-0.091,-0.091,0.039,0.039,-0.209,0.133,0.133,0.013,-0.082,0.07,0.07,0.015,0.015,-0.031,-0.031,0.161,0.161,-0.132,-0.132,0.056,-0.122,-0.122,0.071,0.071,0.092,0.092,0.185,-0.103,0.15,0.15,0.077,-0.101,-0.101,0.076
-0.173,-0.173,0.077,0.136,0.136,-0.041,0.037,0.037,-0.112,-0.112,-0.265,-0.031,-0.031,-0.06,-0.035,0.18,0.18,-0.062,-0.062,0.109,0.109,0.322,0.322,0.11,0.11,-0.217,0.157,0.157,0.168,0.168,-0.214,-0.214,-0.036,-0.047,-0.095,-0.095,0.208,-0.206,-0.206,0.162
0.023,0.023,-0.017,-0.076,-0.076,-0.156,-0.043,-0.043,-0.009,-0.009,-0.073,0.004,0.004,0.074,0.002,-0.018,-0.018,0.027,0.027,0.064,0.064,0.112,0.112,0.155,0.155,-0.289,0.224,0.224,-0.002,-0.002,-0.2,-0.2,-0.086,0.142,0.056,0.056,-0.039,0.002,0.002,0.012
0.016,0.016,0.184,-0.039,-0.039,-0.199,0.074,0.074,-0.04,-0.04,-0.189,0.043,0.043,-0.442,0.232,0.004,0.004,0.137,0.137,-0.075,-0.075,0.16,0.16,0.142,0.142,0.093,-0.092,-0.092,-0.104,-0.104,0.008,0.008,-0.322,0.173,-0.072,-0.072,0.021,0.189,0.189,-0.201
0.023,0.023,-0.138,-0.098,-0.098,0.09,0.47,0.47,0.335,0.335,0.297,0.075,0.075,-0.142,0.258,-0.063,-0.063,0.197,0.197,0.181,0.181,0.295,0.295,0.047,0.047,-0.018,0.12,0.12,0.188,0.188,-0.084,-0.084,0.045,-0.077,0.158,0.158,0.416,-0.258,-0.258,0.125
0.108,0.108,-0.065,-0.307,-0.307,-0.083,0.012,0.012,0.247,0.247,-0.04,0.288,0.288,0.23,-0.059,-0.149,-0.149,0.005,0.005,-0.089,-0.089,-0.12,-0.12,-0.072,-0.072,0.335,-0.114,-0.114,-0.059,-0.059,0.176,0.176,0.101,-0.172,0.056,0.056,0.008,-0.015,-0.015,0.018
0.039,0.039,-0.11,0.166,0.166,-0.057,-0.117,-0.117,-0.188,-0.188,-0.233,-0.128,-0.128,-0.018,-0.043,0.138,0.138,-0.033,-0.033,0.223,0.223,0.182,0.182,-0.176,-0.176,0.182,-0.161,-0.161,0.083,0.083,0.045,0.045,0.213,-0.11,0.062,0.062,0.279,-0.084,-0.084,0.016
0.158,0.158,-0.026,-0.138,-0.138,-0.049,0.097,0.097,0.126,0.126,-0.05,0.148,0.148,0.125,-0.13,-0.059,-0.059,-0.036,-0.036,0.041,0.041,0.084,0.084,-0.226,-0.226,0.119,-0.121,-0.121,-0.198,-0.198,0.163,0.163,-0.134,-0.107,0.025,0.025,0.21,0.087,0.087,-0.128
-0.096,-0.096,0.156,0.038,0.038,0.042,0.037,0.037,-0.026,-0.026,0.077,-0.064,-0.064,-0.019,0.165,-0.215,-0.215,0.203,0.203,0.143,0.143,-0.176,-0.176,-0.113,-0.113,-0.075,-0.013,-0.013,0.106,0.106,-0.17,-0.17,-0.38,0.232,0.024,0.024,-0.098,-0.123,-0.123,0.15
0.018,0.018,0.054,-0.012,-0.012,0.138,0.067,0.067,-0.108,-0.108,-0.218,0.139,0.139,-0.455,0.401,-0.184,-0.184,0.273,0.273,-0.099,-0.099,-0.167,-0.167,-0.113,-0.113,-0.056,0.021,0.021,-0.02,-0.02,-0.015,-0.015,-0.017,0.054,-0.02,-0.02,-0.176,0.058,0.058,-0.023
0.055,0.055,0.24,-0.081,-0.081,-0.043,-0.15,-0.15,0.007,0.007,-0.263,0.108,0.108,0.096,-0.007,-0.013,-0.013,0.008,0.008,0.017,0.017,-0.05,-0.05,0.026,0.026,-0.187,0.235,0.235,-0.057,-0.057,-0.151,-0.151,-0.065,-0.069,0.065,0.065,0.183,-0.043,-0.043,-0.016
0.079,0.079,0.121,0.106,0.106,-0.17,0.113,0.113,-0.042,-0.042,-0.217,-0.093,-0.093,-0.192,0.291,0.02,0.02,0.141,0.141,0.06,0.06,0.099,0.099,-0.009,-0.009,0.063,0.002,0.002,0.112,0.112,0.07,0.07,0.002,-0.032,0.125,0.125,-0.159,-0.129,-0.129,0.201
-0.099,-0.099,0.133,0.191,0.191,0.04,-0.079,-0.079,-0.179,-0.179,-0.216,-0.148,-0.148,-0.211,0.363,0.014,0.014,0.152,0.152,0.099,0.099,0.002,0.002,0.133,0.133,0.094,-0.092,-0.092,-0.01,-0.01,0.236,0.236,0.141,-0.09,0.202,0.202,-0.012,-0.036,-0.036,0.02
-0.173,-0.173,0.154,-0.015,-0.015,-0.119,0.009,0.009,-0.07,-0.07,0.13,0.085,0.085,-0.087,0.07,-0.035,-0.035,0.047,0.047,-0.119,-0.119,0.05,0.05,-0.115,-0.115,0.039,-0.014,-0.014,0.156,0.156,0.199,0.199,-0.121,0.076,0.026,0.026,-0.133,-0.057,-0.057,0.094
0.106,0.106,0.046,-0.209,-0.209,-0.235,-0.008,-0.008,-0.006,-0.006,-0.05,0.144,0.144,-0.121,0.118,-0.181,-0.181,0.118,0.118,0.106,0.106,-0.09,-0.09,-0.02,-0.02,-0.041,-0.046,-0.046,-0.013,-0.013,-0.134,-0.134,-0.036,0.155,-0.008,-0.008,0.174,-0.182,-0.182,0.124
0.088,0.088,-0.1,-0.13,-0.13,0.162,-0.149,-0.149,0.092,0.092,0.095,0.176,0.176,0.083,-0.105,0.124,0.124,-0.137,-0.137,-0.313,-0.313,-0.1,-0.1,-0.058,-0.058,-0.02,0.033,0.033,-0.239,-0.239,0.091,0.091,0.134,-0.222,-0.351,-0.351,0.047,0.47,0.47,-0.47
0.023,0.023,0.092,-0.156,-0.156,-0.174,0.046,0.046,-0.031,-0.031,-0.087,0.143,0.143,-0.084,0.072,-0.107,-0.107,0.037,0.037,-0.12,-0.12,-0.176,-0.176,-0.015,-0.015,0.052,-0.033,-0.033,-0.129,-0.129,-0.042,-0.042,0.254,-0.215,-0.164,-0.164,-0.122,0.114,0.114,-0.084
-0.134,-0.134,0.122,-0.079,-0.079,-0.097,-0.011,-0.011,0.062,0.062,0.21,0.068,0.068,0.276,-0.041,0.037,0.037,-0.017,-0.017,-0.078,-0.078,0.057,0.057,0.118,0.118,0.02,-0.127,-0.127,-0.172,-0.172,0.02,0.02,0.145,-0.145,0.087,0.087,0.132,0.169,0.169,-0.206
-0.11,-0.11,-0.317,0.014,0.014,0.23,-0.189,-0.189,0.048,0.048,0.033,-0.075,-0.075,0.176,-0.106,0.024,0.024,0.028,0.028,0.152,0.152,0.214,0.214,0.134,0.134,0.105,-0.066,-0.066,-0.074,-0.074,-0.098,-0.098,-0.117,0.077,-0.018,-0.018,0.123,0.019,0.019,-0.019
0.076,0.076,-0.179,0.114,0.114,0.22,0.217,0.217,0.09,0.09,-0.044,-0.003,-0.003,-0.081,0.188,-0.055,-0.055,0.123,0.123,0.064,0.064,-0.106,-0.106,-0.137,-0.137,0.139,-0.129,-0.129,0.008,0.008,-0.04,-0.04,-0.006,0.336,-0.006,-0.006,-0.212,-0.113,-0.113,0.166
0.121,0.121,0.172,-0.105,-0.105,-0.111,0.207,0.207,0.047,0.047,-0.091,0.077,0.077,-0.004,-0.245,-0.062,-0.062,-0.011,-0.011,0.07,0.07,-0.12,-0.12,0.07,0.07,0.321,-0.237,-0.237,0.048,0.048,0.246,0.246,0.148,-0.213,0.106,0.106,-0.097,-0.024,-0.024,0.063
-0.005,-0.005,-0.286,-0.06,-0.06,0.236,0.111,0.111,0.125,0.125,-0.01,0.001,0.001,-0.104,-0.061,0.006,0.006,-0.037,-0.037,-0.046,-0.046,-0.054,-0.054,-0.051,-0.051,-0.025,0.024,0.024,-0.027,-0.027,-0.164,-0.164,-0.004,0.062,0.081,0.081,-0.169,-0.016,-0.016,0.072
0.256,0.256,0.142,-0.056,-0.056,0.033,-0.06,-0.06,0.163,0.163,0.296,0.067,0.067,0.173,-0.155,-0.047,-0.047,-0.105,-0.105,0.178,0.178,0.107,0.107,0.185,0.185,-0.105,0.165,0.165,0.021,0.021,-0.187,-0.187,-0.081,-0.02,0.216,0.216,0.274,-0.179,-0.179,0.105
