0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.062,-0.062,0.0,-0.126,0.126,0.0,0.1,-0.1,0.0,-0.014,0.014,-0.04,0.04,-0.031,0.031,0.0,-0.148,0.148,0.042,-0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.028,-0.028,0.048,-0.048,0.0,0.058,-0.058,0.068,-0.068,0.052,-0.052,0.03,-0.03,0.0
-0.167,0.167,0.0,-0.186,0.186,0.0,0.088,-0.088,0.0,-0.176,0.176,0.129,-0.129,0.139,-0.139,0.0,-0.201,0.201,-0.173,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.085,-0.085,-0.092,0.092,0.0,0.05,-0.05,-0.135,0.135,0.227,-0.227,-0.012,0.012,0.0
0.071,-0.071,0.0,-0.086,0.086,0.0,0.189,-0.189,0.0,0.011,-0.011,-0.033,0.033,0.133,-0.133,0.0,0.092,-0.092,0.089,-0.089,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.001,0.086,-0.086,0.0,0.044,-0.044,0.143,-0.143,-0.161,0.161,0.002,-0.002,0.0
0.051,-0.051,0.0,-0.017,0.017,0.0,-0.098,0.098,0.0,-0.003,0.003,0.091,-0.091,0.138,-0.138,0.0,-0.06,0.06,-0.014,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.067,-0.067,0.014,-0.014,0.0,-0.053,0.053,0.033,-0.033,0.01,-0.01,-0.008,0.008,0.0
0.192,-0.192,0.0,-0.015,0.015,0.0,0.072,-0.072,0.0,-0.128,0.128,-0.167,0.167,0.032,-0.032,0.0,-0.047,0.047,-0.081,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.034,-0.034,0.024,-0.024,0.0,-0.095,0.095,-0.121,0.121,0.151,-0.151,-0.007,0.007,0.0
0.01,-0.01,0.0,0.088,-0.088,0.0,-0.015,0.015,0.0,0.086,-0.086,-0.048,0.048,-0.04,0.04,0.0,-0.009,0.009,-0.034,0.034,0.0,0.0,0.0,0.0,0.0,0.0,-0.081,0.081,-0.018,0.018,0.0,0.085,-0.085,-0.115,0.115,0.013,-0.013,-0.013,0.013,0.0
0.122,-0.122,0.0,0.08,-0.08,0.0,-0.022,0.022,0.0,0.066,-0.066,-0.128,0.128,0.031,-0.031,0.0,0.094,-0.094,0.22,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.041,-0.041,-0.109,0.109,0.0,-0.011,0.011,0.162,-0.162,0.048,-0.048,-0.006,0.006,0.0
-0.066,0.066,0.0,-0.088,0.088,0.0,-0.061,0.061,0.0,0.028,-0.028,-0.018,0.018,-0.004,0.004,0.0,-0.005,0.005,0.039,-0.039,0.0,0.0,0.0,0.0,0.0,0.0,-0.124,0.124,0.038,-0.038,0.0,-0.118,0.118,0.004,-0.004,-0.042,0.042,0.033,-0.033,0.0
-0.088,0.088,0.0,0.077,-0.077,0.0,-0.043,0.043,0.0,-0.117,0.117,0.023,-0.023,-0.107,0.107,0.0,0.111,-0.111,0.043,-0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.191,-0.191,0.015,-0.015,0.0,0.013,-0.013,0.14,-0.14,-0.186,0.186,-0.001,0.001,0.0
0.018,-0.018,0.0,-0.006,0.006,0.0,0.078,-0.078,0.0,-0.04,0.04,0.248,-0.248,0.082,-0.082,0.0,-0.029,0.029,-0.038,0.038,0.0,0.0,0.0,0.0,0.0,0.0,-0.018,0.018,-0.024,0.024,0.0,-0.252,0.252,0.12,-0.12,0.156,-0.156,0.043,-0.043,0.0
