0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.016,0.016,-0.034,-0.02,-0.02,-0.067,-0.067,0.023,-0.1,-0.1,-0.201,-0.201,0.185,0.185,0.165,0.159,0.337,-0.243,-0.311,0.146,0.146,-0.251,-0.251,0.135,-0.064,-0.059,-0.274,0.303,0.303,0.146,-0.01,-0.01,-0.263,0.106,0.106,0.095,0.095,0.08,0.012,0.065
-0.017,-0.017,0.004,-0.05,-0.05,-0.05,-0.05,0.115,-0.209,-0.209,-0.128,-0.128,0.156,0.156,-0.081,0.222,0.115,-0.293,-0.083,-0.132,-0.132,0.079,0.079,-0.054,0.104,0.044,0.151,-0.06,-0.06,0.186,0.352,0.352,-0.112,-0.302,-0.302,-0.003,-0.003,-0.066,0.078,-0.069
-0.004,-0.004,-0.214,-0.267,-0.267,0.202,0.202,0.008,0.103,0.103,0.113,0.113,-0.104,-0.104,0.112,-0.267,-0.146,-0.004,0.205,0.118,0.118,-0.059,-0.059,-0.001,-0.006,0.011,0.17,-0.207,-0.207,0.135,-0.125,-0.125,0.078,0.16,0.16,0.147,0.147,-0.086,0.073,0.146
0.111,0.111,0.039,0.187,0.187,-0.25,-0.25,0.103,-0.036,-0.036,-0.142,-0.142,0.158,0.158,-0.165,-0.118,0.168,-0.084,-0.189,0.088,0.088,0.02,0.02,0.114,-0.196,0.002,0.332,-0.163,-0.163,0.214,-0.173,-0.173,-0.346,0.158,0.158,-0.112,-0.112,0.116,0.029,0.223
0.21,0.21,-0.024,0.06,0.06,-0.009,-0.009,0.035,0.111,0.111,-0.06,-0.06,0.093,0.093,0.181,0.234,0.063,-0.235,0.071,-0.172,-0.172,0.32,0.32,0.033,0.042,-0.108,-0.164,0.156,0.156,-0.119,0.101,0.101,-0.055,-0.073,-0.073,0.026,0.026,0.018,0.063,-0.029
0.089,0.089,-0.25,0.121,0.121,-0.194,-0.194,-0.237,0.199,0.199,-0.115,-0.115,0.125,0.125,0.262,0.002,0.138,-0.104,0.122,-0.116,-0.116,0.221,0.221,0.099,-0.035,0.046,-0.067,-0.002,-0.002,0.053,0.168,0.168,0.151,-0.22,-0.22,-0.019,-0.019,-0.178,0.095,-0.062
0.053,0.053,0.188,-0.05,-0.05,-0.056,-0.056,0.093,0.005,0.005,-0.097,-0.097,0.041,0.041,0.053,-0.279,0.267,-0.021,-0.095,0.068,0.068,-0.157,-0.157,0.057,-0.055,0.434,0.034,-0.247,-0.247,-0.098,0.016,0.016,0.198,0.085,0.085,-0.108,-0.108,-0.014,0.018,-0.204
-0.108,-0.108,0.343,-0.08,-0.08,0.022,0.022,-0.173,0.158,0.158,0.029,0.029,-0.054,-0.054,0.094,-0.204,-0.253,-0.087,-0.082,-0.037,-0.037,-0.148,-0.148,-0.279,0.114,-0.308,0.03,0.055,0.055,-0.275,-0.084,-0.084,0.294,0.101,0.101,-0.101,-0.101,0.105,-0.134,0.033
-0.221,-0.221,0.074,-0.233,-0.233,-0.012,-0.012,-0.346,0.253,0.253,-0.009,-0.009,0.073,0.073,0.153,0.156,-0.028,-0.003,-0.217,-0.105,-0.105,0.16,0.16,0.054,-0.01,0.084,0.136,-0.205,-0.205,0.242,-0.1,-0.1,-0.083,-0.008,-0.008,0.172,0.172,-0.273,0.443,-0.324
0.175,0.175,-0.179,0.021,0.021,-0.223,-0.223,0.106,0.016,0.016,-0.109,-0.109,0.187,0.187,0.102,0.01,0.08,-0.06,-0.193,0.119,0.119,-0.132,-0.132,-0.303,-0.104,-0.109,-0.176,0.005,0.005,-0.281,-0.075,-0.075,0.255,-0.15,-0.15,-0.137,-0.137,0.244,-0.105,0.089
0.021,0.021,-0.264,-0.038,-0.038,0.175,0.175,-0.155,0.036,0.036,0.224,0.224,-0.316,-0.316,-0.251,0.046,-0.123,0.014,-0.232,0.212,0.212,-0.228,-0.228,-0.194,-0.117,0.064,0.125,-0.184,-0.184,0.028,0.007,0.007,0.043,0.06,0.06,-0.102,-0.102,0.161,-0.17,0.261
0.037,0.037,-0.279,-0.202,-0.202,-0.166,-0.166,-0.095,0.106,0.106,-0.101,-0.101,0.011,0.011,0.099,-0.117,-0.109,0.226,0.293,-0.14,-0.14,0.02,0.02,-0.067,0.257,0.121,-0.027,-0.049,-0.049,0.107,-0.046,-0.046,-0.096,-0.055,-0.055,0.044,0.044,-0.044,0.015,-0.017
0.07,0.07,0.315,-0.118,-0.118,-0.179,-0.179,0.247,-0.179,-0.179,-0.039,-0.039,0.027,0.027,-0.049,0.124,0.235,0.197,0.148,0.104,0.104,0.121,0.121,-0.031,-0.138,-0.003,-0.066,0.084,0.084,-0.03,0.068,0.068,-0.029,-0.109,-0.109,-0.016,-0.016,0.207,-0.21,0.218
