0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.472,0.472,0.738,0.738,0.926,0.851,0.851,0.759,0.759,0.761,0.513,0.513,0.598,0.509,0.509,0.418,0.305,-0.007,0.013,0.036,0.036,0.221,0.088,0.17,0.135
0.496,0.496,0.664,0.664,0.638,0.638,0.887,0.84,0.84,0.823,0.794,0.794,0.633,0.482,0.482,0.42,0.337,-0.008,-0.004,0.03,0.03,0.083,0.229,0.156,0.156
0.502,0.502,0.39,0.39,0.585,0.585,0.845,0.845,0.704,0.704,0.752,0.629,0.629,0.618,0.527,0.375,0.318,0.224,-0.016,-0.004,0.032,0.032,0.154,0.094,0.121
0.358,0.358,0.944,0.944,0.883,0.418,0.418,0.581,0.581,0.72,0.64,0.64,0.524,0.524,0.484,0.352,-0.017,-0.004,-0.004,0.244,0.031,0.076,0.17,0.13,0.13
0.475,0.475,0.649,0.649,0.717,0.717,0.881,0.881,0.892,0.766,0.766,0.798,0.674,-0.01,-0.01,0.028,0.028,0.081,0.156,0.196,0.196,0.381,0.381,0.376,0.336
0.688,0.688,0.493,0.493,0.655,0.655,0.902,0.849,0.849,0.856,0.808,0.768,0.647,0.452,0.452,0.431,0.328,-0.007,-0.005,0.03,0.03,0.085,0.233,0.16,0.16
0.617,0.617,0.528,0.528,-0.007,0.003,0.03,0.03,0.084,0.155,0.149,0.222,0.58,0.58,0.374,0.437,0.498,0.498,0.879,0.879,0.884,0.652,0.811,0.761,0.739
0.762,0.762,0.459,0.459,0.903,0.848,0.848,0.579,0.579,0.831,0.787,0.771,0.631,0.458,0.458,0.428,-0.009,-0.002,0.033,0.033,0.276,0.276,0.09,0.172,0.152
0.708,0.708,0.908,0.908,0.908,0.842,0.504,0.504,0.722,0.715,0.648,0.517,0.517,0.462,0.462,0.477,0.327,-0.009,-0.002,0.027,0.027,0.234,0.084,0.153,0.153
0.601,0.601,0.523,0.523,0.892,0.879,0.879,0.596,0.596,0.783,0.783,0.708,0.657,0.508,0.508,0.434,0.361,-0.006,0.007,0.033,0.033,0.086,0.216,0.159,0.146
