0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
-0.155,0.155,0.004,-0.004,-0.062,0.062,0.082,-0.082,0.0,0.106,-0.106,0.0,0.0,0.02,-0.02,-0.042,0.042,0.0,0.0,-0.001,0.001,-0.064,0.064,0.0,0.0
0.041,-0.041,-0.025,0.025,-0.063,0.063,0.123,-0.123,0.0,-0.072,0.072,0.0,0.0,-0.019,0.019,-0.018,0.018,0.0,0.0,-0.011,0.011,0.109,-0.109,0.0,0.0
0.022,-0.022,0.0,-0.0,-0.131,0.131,-0.003,0.003,0.0,0.033,-0.033,0.0,0.0,0.011,-0.011,0.207,-0.207,0.0,0.0,0.036,-0.036,0.086,-0.086,0.0,0.0
0.009,-0.009,0.151,-0.151,0.131,-0.131,0.132,-0.132,0.0,0.004,-0.004,0.0,0.0,-0.005,0.005,-0.183,0.183,0.0,0.0,-0.051,0.051,-0.088,0.088,0.0,0.0
0.026,-0.026,0.003,-0.003,0.102,-0.102,0.013,-0.013,0.0,0.178,-0.178,0.0,0.0,0.037,-0.037,-0.035,0.035,0.0,0.0,0.056,-0.056,-0.024,0.024,0.0,0.0
-0.081,0.081,-0.009,0.009,0.0,-0.0,0.036,-0.036,0.0,-0.017,0.017,0.0,0.0,-0.002,0.002,0.084,-0.084,0.0,0.0,-0.024,0.024,0.082,-0.082,0.0,0.0
-0.216,0.216,0.164,-0.164,-0.21,0.21,0.09,-0.09,0.0,-0.118,0.118,0.0,0.0,-0.006,0.006,-0.113,0.113,0.0,0.0,0.005,-0.005,-0.054,0.054,0.0,0.0
-0.037,0.037,-0.177,0.177,0.012,-0.012,-0.207,0.207,0.0,0.245,-0.245,0.0,0.0,-0.02,0.02,-0.093,0.093,0.0,0.0,-0.013,0.013,0.005,-0.005,0.0,0.0
-0.014,0.014,-0.004,0.004,-0.172,0.172,-0.079,0.079,0.0,0.021,-0.021,0.0,0.0,-0.006,0.006,0.109,-0.109,0.0,0.0,0.031,-0.031,-0.069,0.069,0.0,0.0
-0.068,0.068,0.13,-0.13,-0.209,0.209,-0.139,0.139,0.0,-0.241,0.241,0.0,0.0,0.005,-0.005,-0.232,0.232,0.0,0.0,-0.005,0.005,0.021,-0.021,0.0,0.0
-0.039,0.039,0.149,-0.149,0.097,-0.097,0.1,-0.1,0.0,0.012,-0.012,0.0,0.0,-0.012,0.012,-0.167,0.167,0.0,0.0,0.004,-0.004,0.195,-0.195,0.0,0.0
-0.229,0.229,0.299,-0.299,-0.099,0.099,-0.107,0.107,0.0,-0.055,0.055,0.0,0.0,-0.001,0.001,-0.09,0.09,0.0,0.0,-0.023,0.023,-0.181,0.181,0.0,0.0
-0.174,0.174,-0.081,0.081,-0.098,0.098,0.115,-0.115,0.0,-0.154,0.154,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.007,-0.007,0.069,-0.069,0.0,0.0
0.006,-0.006,0.12,-0.12,-0.032,0.032,-0.06,0.06,0.0,0.111,-0.111,0.0,0.0,-0.031,0.031,0.097,-0.097,0.0,0.0,0.043,-0.043,-0.01,0.01,0.0,0.0
-0.025,0.025,-0.109,0.109,0.235,-0.235,-0.008,0.008,0.0,-0.134,0.134,0.0,0.0,0.011,-0.011,-0.051,0.051,0.0,0.0,0.014,-0.014,-0.029,0.029,0.0,0.0
0.099,-0.099,-0.295,0.295,-0.141,0.141,-0.132,0.132,0.0,0.167,-0.167,0.0,0.0,-0.003,0.003,-0.138,0.138,0.0,0.0,0.0,-0.0,0.146,-0.146,0.0,0.0
-0.25,0.25,-0.164,0.164,0.018,-0.018,-0.059,0.059,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.123,-0.123,0.0,0.0,-0.006,0.006,0.113,-0.113,0.0,0.0
-0.235,0.235,0.011,-0.011,-0.144,0.144,-0.032,0.032,0.0,0.206,-0.206,0.0,0.0,0.003,-0.003,-0.073,0.073,0.0,0.0,-0.004,0.004,0.0,-0.0,0.0,0.0
0.14,-0.14,-0.026,0.026,0.107,-0.107,-0.213,0.213,0.0,0.138,-0.138,0.0,0.0,0.021,-0.021,0.112,-0.112,0.0,0.0,-0.036,0.036,0.215,-0.215,0.0,0.0
-0.163,0.163,-0.036,0.036,-0.059,0.059,0.0,-0.0,0.0,-0.224,0.224,0.0,0.0,-0.008,0.008,0.03,-0.03,0.0,0.0,0.018,-0.018,-0.054,0.054,0.0,0.0
0.012,-0.012,0.046,-0.046,-0.132,0.132,-0.059,0.059,0.0,0.085,-0.085,0.0,0.0,0.007,-0.007,-0.152,0.152,0.0,0.0,0.0,-0.0,-0.103,0.103,0.0,0.0
-0.06,0.06,0.014,-0.014,-0.17,0.17,-0.008,0.008,0.0,-0.066,0.066,0.0,0.0,0.021,-0.021,0.262,-0.262,0.0,0.0,0.009,-0.009,0.084,-0.084,0.0,0.0
0.0,-0.0,0.015,-0.015,0.117,-0.117,-0.029,0.029,0.0,0.165,-0.165,0.0,0.0,-0.011,0.011,-0.081,0.081,0.0,0.0,0.037,-0.037,0.144,-0.144,0.0,0.0
-0.085,0.085,0.108,-0.108,-0.092,0.092,0.034,-0.034,0.0,-0.052,0.052,0.0,0.0,0.011,-0.011,0.176,-0.176,0.0,0.0,0.006,-0.006,0.021,-0.021,0.0,0.0
0.16,-0.16,-0.021,0.021,-0.143,0.143,0.012,-0.012,0.0,-0.016,0.016,0.0,0.0,-0.004,0.004,-0.115,0.115,0.0,0.0,-0.038,0.038,0.339,-0.339,0.0,0.0
