0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
-0.078,-0.078,-0.164,-0.164,0.025,0.025,0.028,0.028,-0.097,0.113,-0.081,0.176,-0.326,-0.183,-0.183,0.234,0.049,-0.011,-0.011,-0.213,-0.213,-0.032,-0.032,-0.023,-0.023,0.1,0.1,-0.036,-0.036,0.053,-0.009,-0.042,0.29,0.232,0.024,0.024,-0.203,0.32
0.191,0.191,-0.024,-0.024,-0.114,-0.114,0.133,0.133,0.217,-0.167,-0.059,0.004,-0.066,-0.038,-0.038,0.082,0.171,-0.131,-0.131,-0.133,-0.133,0.348,0.348,-0.177,-0.177,0.374,0.374,-0.043,-0.043,-0.297,-0.462,-0.369,-0.179,0.161,0.051,0.051,0.079,0.308
0.046,0.046,-0.019,-0.019,-0.1,-0.1,-0.058,-0.058,-0.174,-0.158,-0.306,0.351,-0.081,-0.167,-0.167,-0.095,-0.228,0.057,0.057,0.053,0.053,-0.085,-0.085,0.01,0.01,-0.017,-0.017,0.072,0.072,-0.198,-0.036,0.028,0.022,0.049,-0.058,-0.058,0.173,0.115
0.104,0.104,0.12,0.12,-0.01,-0.01,-0.027,-0.027,-0.083,-0.117,-0.216,0.159,-0.23,-0.168,-0.168,0.169,0.073,-0.04,-0.04,0.17,0.17,-0.175,-0.175,0.165,0.165,-0.21,-0.21,0.182,0.182,0.252,-0.018,-0.207,0.278,0.335,0.191,0.191,-0.457,-0.054
0.002,0.002,0.046,0.046,0.024,0.024,0.128,0.128,0.199,-0.28,-0.238,-0.012,0.047,0.175,0.175,-0.073,-0.18,0.02,0.02,0.175,0.175,-0.183,-0.183,0.06,0.06,-0.232,-0.232,-0.045,-0.045,0.263,-0.085,-0.124,0.151,0.258,0.246,0.246,-0.233,0.024
0.127,0.127,-0.017,-0.017,-0.211,-0.211,-0.021,-0.021,0.301,-0.067,0.058,0.06,-0.288,-0.162,-0.162,0.172,0.148,-0.125,-0.125,0.175,0.175,0.2,0.2,-0.155,-0.155,0.157,0.157,-0.014,-0.014,-0.242,0.158,0.165,0.051,-0.047,-0.137,-0.137,0.01,-0.028
-0.027,-0.027,0.333,0.333,0.203,0.203,0.042,0.042,0.078,0.191,0.101,-0.117,0.005,-0.041,-0.041,0.098,0.112,-0.237,-0.237,0.007,0.007,0.09,0.09,-0.025,-0.025,-0.038,-0.038,-0.209,-0.209,0.048,-0.118,-0.193,-0.03,-0.177,-0.005,-0.005,0.124,0.065
-0.153,-0.153,-0.076,-0.076,-0.02,-0.02,-0.14,-0.14,-0.184,0.142,0.136,-0.245,-0.173,-0.103,-0.103,-0.121,-0.026,-0.161,-0.161,0.006,0.006,0.06,0.06,-0.184,-0.184,0.121,0.121,-0.064,-0.064,-0.062,0.014,0.234,-0.188,0.024,-0.1,-0.1,-0.041,-0.294
0.037,0.037,0.004,0.004,-0.134,-0.134,-0.096,-0.096,-0.205,0.249,0.18,-0.061,0.144,0.082,0.082,0.034,0.196,0.228,0.228,0.313,0.313,-0.181,-0.181,0.26,0.26,-0.338,-0.338,0.194,0.194,0.028,0.215,0.098,0.444,-0.04,0.053,0.053,-0.123,0.094
0.001,0.001,0.035,0.035,-0.085,-0.085,-0.157,-0.157,0.039,-0.01,-0.033,0.161,-0.052,-0.075,-0.075,0.078,-0.018,0.075,0.075,0.032,0.032,0.098,0.098,0.188,0.188,0.045,0.045,0.123,0.123,0.111,0.024,-0.023,0.117,0.03,0.024,0.024,-0.052,0.076
