0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0.019,0.019,0.124,0.124,0.009,0.009,0.032,0.032,-0.083,-0.098,-0.057,0.168,0.332,0.192,0.192,-0.23,-0.031,0.009,0.009,-0.21,-0.21,0.038,0.038,-0.058,-0.026,-0.026,0.021,0.021,-0.105,-0.105,-0.01,-0.04,0.291,-0.23,0.02,0.02,0.185,0.331
-0.183,-0.183,0.056,0.056,0.117,0.117,0.157,0.157,0.24,0.164,-0.067,-0.002,0.069,0.056,0.056,-0.088,-0.18,0.133,0.133,-0.128,-0.128,0.045,0.045,0.298,0.347,0.347,0.176,0.176,-0.367,-0.367,-0.46,-0.375,-0.183,-0.164,0.055,0.055,-0.094,0.291
-0.064,-0.064,0.039,0.039,0.107,0.107,-0.051,-0.051,-0.164,0.161,-0.284,0.348,0.08,0.126,0.126,0.093,0.23,-0.058,-0.058,0.053,0.053,-0.078,-0.078,0.2,-0.09,-0.09,-0.01,-0.01,0.014,0.014,-0.029,0.028,0.026,-0.05,-0.061,-0.061,-0.18,0.096
0.008,0.008,-0.085,-0.085,-0.001,-0.001,-0.036,-0.036,-0.086,0.123,-0.209,0.15,0.227,0.144,0.144,-0.168,-0.067,0.038,0.038,0.162,0.162,-0.179,-0.179,-0.254,-0.168,-0.168,-0.166,-0.166,0.21,0.21,-0.027,-0.203,0.275,-0.333,0.194,0.194,0.465,-0.01
-0.01,-0.01,-0.049,-0.049,-0.036,-0.036,0.139,0.139,0.214,0.289,-0.262,-0.017,-0.05,-0.156,-0.156,0.079,0.192,-0.022,-0.022,0.17,0.17,0.049,0.049,-0.268,-0.186,-0.186,-0.058,-0.058,0.234,0.234,-0.092,-0.127,0.143,-0.257,0.248,0.248,0.236,0.045
-0.089,-0.089,0.058,0.058,0.212,0.212,-0.002,-0.002,0.293,0.043,0.073,0.053,0.296,0.168,0.168,-0.176,-0.147,0.127,0.127,0.176,0.176,0.011,0.011,0.242,0.18,0.18,0.154,0.154,-0.15,-0.15,0.161,0.169,0.057,0.047,-0.136,-0.136,-0.01,-0.028
-0.119,-0.119,-0.293,-0.293,-0.187,-0.187,0.064,0.064,0.083,-0.179,0.104,-0.121,-0.008,0.065,0.065,-0.099,-0.115,0.239,0.239,0.008,0.008,0.211,0.211,-0.052,0.091,0.091,0.025,0.025,0.042,0.042,-0.124,-0.191,-0.033,0.176,-0.006,-0.006,-0.132,0.052
0.117,0.117,0.05,0.05,0.014,0.014,-0.152,-0.152,-0.18,-0.146,0.135,-0.253,0.165,0.083,0.083,0.122,0.017,0.16,0.16,0.007,0.007,0.063,0.063,0.063,0.059,0.059,0.183,0.183,-0.121,-0.121,0.017,0.224,-0.185,-0.026,-0.097,-0.097,0.059,-0.281
-0.051,-0.051,0.081,0.081,0.133,0.133,-0.098,-0.098,-0.209,-0.249,0.188,-0.054,-0.141,-0.037,-0.037,-0.029,-0.198,-0.227,-0.227,0.308,0.308,-0.194,-0.194,-0.029,-0.19,-0.19,-0.258,-0.258,0.337,0.337,0.215,0.105,0.447,0.041,0.046,0.046,0.118,0.105
0.097,0.097,-0.024,-0.024,0.057,0.057,-0.172,-0.172,0.037,-0.006,-0.01,0.161,0.053,0.076,0.076,-0.077,0.025,-0.076,-0.076,0.031,0.031,-0.124,-0.124,-0.111,0.092,0.092,-0.188,-0.188,-0.04,-0.04,0.023,-0.021,0.119,-0.03,0.025,0.025,0.051,0.077
0.084,0.084,0.163,0.163,0.144,0.144,0.024,0.024,0.266,0.06,-0.047,-0.024,-0.097,-0.117,-0.117,0.137,0.068,-0.064,-0.064,-0.017,-0.017,0.168,0.168,0.167,-0.086,-0.086,0.094,0.094,0.262,0.262,0.101,0.106,-0.164,0.194,-0.176,-0.176,-0.111,-0.095
-0.123,-0.123,0.154,0.154,0.157,0.157,0.223,0.223,-0.105,0.236,-0.118,0.033,0.201,0.211,0.211,-0.014,0.045,-0.024,-0.024,0.082,0.082,0.144,0.144,0.035,-0.158,-0.158,-0.049,-0.049,0.246,0.246,-0.222,-0.112,-0.089,0.177,-0.065,-0.065,0.038,-0.024
