0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
-0.433,-0.433,-0.148,-0.148,0.261,0.036,0.102,0.14,-0.123,-0.123,0.048,0.311,-0.139,0.314,0.176,0.176,-0.267,-0.189,-0.189,0.055,0.113,0.037
0.058,0.058,0.09,0.09,0.049,0.08,-0.181,0.234,-0.072,-0.072,-0.074,0.157,-0.139,0.064,0.215,0.215,-0.233,0.017,0.017,0.034,0.369,-0.019
-0.066,-0.066,-0.282,-0.282,-0.308,-0.121,0.177,-0.073,0.042,0.042,0.14,0.045,-0.061,-0.021,0.111,0.111,-0.267,-0.116,-0.116,0.001,0.407,-0.173
-0.082,-0.082,-0.174,-0.174,0.121,0.208,0.279,-0.301,0.08,0.08,0.176,-0.06,0.073,-0.076,0.075,0.075,-0.034,-0.027,-0.027,0.309,-0.143,0.131
0.019,0.019,0.005,0.005,-0.301,0.235,-0.215,-0.248,-0.222,-0.222,-0.001,0.188,-0.123,0.095,0.194,0.194,-0.088,-0.318,-0.318,0.282,0.145,-0.088
0.093,0.093,0.122,0.122,0.14,0.193,-0.285,-0.087,-0.146,-0.146,0.214,-0.303,0.454,-0.1,-0.023,-0.023,0.101,-0.028,-0.028,-0.244,-0.046,0.003
-0.063,-0.063,-0.13,-0.13,0.019,-0.128,0.07,0.401,0.182,0.182,0.146,-0.184,0.184,-0.185,0.363,0.363,-0.488,-0.364,-0.364,0.533,0.29,-0.022
0.065,0.065,-0.06,-0.06,0.013,0.196,0.242,-0.025,-0.057,-0.057,0.165,-0.258,0.259,-0.11,-0.399,-0.399,0.349,0.145,0.145,-0.168,0.086,-0.076
-0.282,-0.282,-0.101,-0.101,-0.274,-0.094,0.149,0.124,0.219,0.219,-0.281,0.093,-0.057,0.001,-0.359,-0.359,0.359,0.041,0.041,-0.453,-0.227,0.119
0.1,0.1,0.323,0.323,-0.278,-0.103,-0.31,-0.436,-0.256,-0.256,0.491,0.028,-0.027,0.018,0.051,0.051,-0.147,-0.149,-0.149,0.056,0.119,-0.139
-0.15,-0.15,0.067,0.067,0.136,-0.153,-0.104,0.064,0.011,0.011,-0.21,-0.116,0.277,-0.19,0.043,0.043,-0.013,-0.334,-0.334,0.054,0.46,-0.448
-0.171,-0.171,-0.119,-0.119,0.167,0.121,0.034,-0.295,-0.125,-0.125,-0.097,-0.259,0.324,-0.508,0.206,0.206,-0.192,0.423,0.423,0.118,0.189,-0.017
0.008,0.008,-0.036,-0.036,-0.071,-0.107,0.353,-0.08,0.025,0.025,0.359,-0.114,0.048,0.079,0.147,0.147,-0.042,-0.017,-0.017,-0.109,-0.153,0.071
-0.198,-0.198,0.05,0.05,-0.156,-0.369,-0.054,0.288,0.081,0.081,0.207,0.178,-0.312,0.018,0.026,0.026,0.075,0.312,0.312,0.067,0.016,0.11
0.141,0.141,-0.096,-0.096,0.06,0.313,-0.097,-0.24,0.417,0.417,0.075,0.366,-0.27,0.209,0.165,0.165,-0.099,-0.247,-0.247,-0.14,0.25,0.046
0.16,0.16,0.086,0.086,0.215,0.217,0.018,-0.049,0.259,0.259,0.291,0.296,0.013,-0.322,-0.235,-0.235,0.109,0.073,0.073,-0.028,-0.024,0.03
-0.022,-0.022,-0.014,-0.014,-0.261,-0.393,-0.055,0.122,0.104,0.104,-0.232,0.341,-0.165,0.399,-0.089,-0.089,0.054,-0.057,-0.057,0.116,0.058,-0.072
-0.044,-0.044,-0.072,-0.072,0.248,0.164,-0.336,-0.215,-0.13,-0.13,0.073,-0.122,-0.119,0.312,-0.231,-0.231,0.145,-0.206,-0.206,-0.082,-0.11,0.377
-0.348,-0.348,-0.386,-0.386,-0.208,-0.076,-0.403,0.135,0.202,0.202,0.15,-0.006,0.065,-0.183,-0.011,-0.011,0.015,0.177,0.177,0.092,0.055,-0.438
0.031,0.031,0.108,0.108,-0.292,-0.031,-0.068,-0.034,0.129,0.129,-0.312,-0.309,0.374,-0.115,0.26,0.26,-0.381,0.194,0.194,0.277,-0.001,0.295
-0.043,-0.043,0.052,0.052,-0.007,-0.008,0.325,-0.113,0.092,0.092,0.092,-0.189,0.019,0.106,0.06,0.06,-0.08,-0.244,-0.244,0.174,0.325,-0.271
-0.267,-0.267,-0.206,-0.206,-0.416,-0.498,-0.016,0.246,0.075,0.075,0.158,-0.159,0.292,-0.25,-0.149,-0.149,0.18,0.066,0.066,-0.226,-0.161,0.429
