0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.423,0.423,0.174,-0.387,-0.387,-0.362,0.363,0.386,0.242,0.242,-0.213,-0.195,-0.195,0.242,0.242,-0.098,-0.098,-0.248,0.162,-0.126,0.173,-0.027
-0.077,-0.077,0.014,0.016,0.016,-0.19,0.228,0.302,-0.149,-0.149,0.124,-0.104,-0.104,-0.048,-0.048,-0.151,-0.151,-0.234,0.163,0.028,0.377,0.098
0.004,0.004,-0.196,0.292,0.292,0.365,-0.359,-0.29,-0.102,-0.102,-0.074,-0.065,-0.065,-0.055,-0.055,-0.078,-0.078,-0.246,0.142,-0.169,0.449,-0.095
0.035,0.035,0.212,-0.005,-0.005,0.316,-0.344,-0.303,-0.04,-0.04,-0.043,0.103,0.103,-0.057,-0.057,-0.016,-0.016,-0.049,0.188,-0.128,-0.207,0.128
-0.106,-0.106,0.004,0.094,0.094,0.178,-0.134,-0.187,0.169,0.169,-0.1,-0.184,-0.184,0.161,0.161,-0.26,-0.26,-0.12,0.203,-0.283,0.083,-0.016
-0.176,-0.176,0.193,-0.133,-0.133,-0.034,0.056,-0.015,0.205,0.205,-0.122,0.449,0.449,0.036,0.036,-0.134,-0.134,0.087,-0.209,-0.093,0.051,-0.067
0.077,0.077,-0.15,0.093,0.093,-0.063,0.086,0.29,-0.232,-0.232,-0.119,0.198,0.198,-0.013,-0.013,-0.359,-0.359,-0.507,0.536,-0.442,0.253,0.093
-0.063,-0.063,0.05,0.084,0.084,0.195,-0.184,0.022,0.017,0.017,-0.041,0.254,0.254,-0.078,-0.078,0.427,0.427,0.337,-0.2,0.105,0.098,-0.053
0.255,0.255,-0.129,-0.127,-0.127,-0.1,0.097,0.076,-0.202,-0.202,0.226,-0.038,-0.038,-0.06,-0.06,0.236,0.236,0.367,-0.448,-0.081,-0.166,0.088
-0.114,-0.114,-0.201,-0.016,-0.016,-0.111,0.089,-0.288,0.553,0.553,-0.468,-0.047,-0.047,0.03,0.03,0.014,0.014,-0.139,0.115,-0.162,0.144,-0.149
0.191,0.191,0.048,-0.245,-0.245,-0.316,0.295,0.134,0.042,0.042,0.186,0.208,0.208,-0.03,-0.03,0.009,0.009,-0.015,0.075,-0.329,0.435,-0.32
0.19,0.19,0.234,-0.069,-0.069,0.034,-0.053,-0.145,0.297,0.297,0.152,0.261,0.261,-0.398,-0.398,-0.247,-0.247,-0.196,0.159,0.412,0.163,0.075
0.097,0.097,-0.124,0.178,0.178,0.146,-0.185,-0.129,-0.222,-0.222,-0.135,0.106,0.106,0.037,0.037,-0.148,-0.148,-0.023,-0.089,-0.083,-0.118,-0.014
0.178,0.178,-0.237,-0.179,-0.179,-0.324,0.315,0.205,-0.039,-0.039,-0.282,-0.223,-0.223,-0.192,-0.192,-0.078,-0.078,0.045,0.018,0.186,-0.024,0.149
-0.167,-0.167,0.303,0.046,0.046,0.474,-0.467,-0.432,-0.192,-0.192,-0.331,-0.258,-0.258,0.189,0.189,-0.196,-0.196,-0.107,-0.009,-0.207,0.271,0.147
-0.121,-0.121,0.265,-0.081,-0.081,0.133,-0.143,-0.097,-0.315,-0.315,-0.401,-0.077,-0.077,-0.198,-0.198,0.243,0.243,0.126,-0.077,0.078,-0.076,0.135
0.035,0.035,-0.338,0.192,0.192,-0.085,0.074,-0.006,-0.032,-0.032,0.065,-0.12,-0.12,0.188,0.188,0.02,0.02,0.011,0.082,-0.111,0.111,-0.163
0.036,0.036,0.331,-0.039,-0.039,0.022,-0.014,-0.155,0.164,0.164,0.016,-0.004,-0.004,0.25,0.25,0.2,0.2,0.127,-0.097,-0.316,-0.073,0.369
0.199,0.199,0.036,0.082,0.082,0.114,-0.051,-0.114,-0.176,-0.176,-0.18,-0.004,-0.004,-0.141,-0.141,0.075,0.075,0.014,0.064,0.255,0.03,-0.464
-0.068,-0.068,-0.069,-0.064,-0.064,0.054,-0.053,-0.17,-0.139,-0.139,0.368,0.398,0.398,-0.067,-0.067,-0.125,-0.125,-0.373,0.349,0.152,0.008,0.281
0.115,0.115,-0.004,-0.099,-0.099,0.032,-0.083,-0.123,-0.224,-0.224,0.11,0.059,0.059,0.193,0.193,-0.115,-0.115,-0.114,0.173,-0.042,0.298,-0.201
0.215,0.215,-0.497,0.2,0.2,-0.092,0.101,0.026,-0.005,-0.005,-0.108,0.197,0.197,-0.006,-0.006,0.15,0.15,0.195,-0.221,0.2,-0.187,0.5
