0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.48339902976488597,-0.06946802246562717,-0.11370808120507055,0.055239024578898496,0.040946050791079984,0.0034716658615827328,-0.031259322460059184,0.0081594371136927,0.16266625203290283,-0.050309294220326754,0.11918923636064614,0.12310292324075262,-0.0010665003417840342,0.15785590583848977,-0.08223131313544046,0.022442946424653352,-0.09018013262758022,0.08289684154349101,0.0717914872586017,-0.037496184749321315,0.0715120717027148,-0.014141672246547913
-0.055059988963526284,0.4331296835484304,-0.24558097624247746,0.030980450986977933,-0.01739661816468896,0.04622109154131926,0.13323234691890753,0.03115411713717237,0.1698744750769448,0.07057897646321601,-0.0987373648417938,-0.08245288549691411,-0.050353984447450206,-0.07083101750893658,-0.040325106620635896,0.04226038518529323,-0.0098107730357614,-0.04405965996733541,0.06865407393146289,-0.02651333957103005,0.041553607465171075,-0.0160075052541182
-0.04599705891015683,-0.06960839485646565,0.44868820562918676,0.1556484422834115,0.1578922304683867,-0.009130689002103735,-0.12837813341262846,-0.015493209106660182,-0.06951556369628062,-0.16337827384803305,-0.07903465484630526,-0.03881464729294002,0.019395848730015073,-0.06256924350456006,-0.11426819620244615,-0.10028131252834487,0.050971001684578396,-0.042477888808156686,0.04112502233061509,-0.08323408833491912,-0.051377029997600326,0.14958599506836984
0.11138274065405705,-0.017286084578218838,0.12470699489305379,0.43608931865613176,-0.10265678553208729,0.07891434487205184,-0.07321892354672725,-0.007356970058754526,0.10603815267218715,-0.026810387938845357,-0.08365501323225387,0.09258009443932308,-0.11831946337646142,-0.06747774422867839,0.09699551139078211,-0.04382212375166248,-0.055373071777711697,-0.025588851082162734,0.005865201007129426,-0.09213349588935009,0.12889734165009134,-0.021739180326427267
-0.03374609282761534,0.08905029464706365,0.07046225906995968,-0.1078458278482599,0.48025298363125907,0.003254719290288045,-0.11201111229256192,0.10105547810578103,0.10268792818574225,0.07218209266028722,-0.12351601081736899,-0.06269704186863377,0.008053850536697136,-0.0593853698344799,-0.056909012820499975,0.062496946015979174,-0.11515557326958896,0.013113288634624918,0.08232949432986124,0.16754657959619595,-0.046257176686430534,-0.05084359878616726
0.026723524206301735,0.07796296965332689,0.027120089530082752,0.14098465726906328,-0.027238284960818326,0.29882253797898495,-0.08178520231534533,-0.05277465453682605,-0.08184253444787276,0.036208586979962314,-0.001857454338819733,-0.09863593578469186,-0.1988681669690661,0.038034158513408446,-0.035742387254598135,0.0013588233213224332,-0.11892206208007959,0.05326029470784365,0.06308737333263673,0.03241349674305346,-0.006786056920843655,-0.026347223108567807
-0.018851998887759756,0.017574139672664676,-0.08319362775247739,-0.11175730251881882,-0.08068182702415738,-0.05474435089105058,0.2546455148492688,0.13208943764938605,-0.00373145727625754,-0.03998529886218343,-0.007494760675654477,-0.0439541720473194,0.09128640860197013,0.009691725821954744,0.04319440476943646,-0.057839118627759915,0.043508332463647284,-0.018868633625285722,0.08308912079141806,-0.0770328116077002,-0.0771283202785136,0.08846520740084914
0.040990645918953086,0.05080115076827107,-0.03608553822094425,0.0032272570965028746,0.0779527993235747,-0.03656838177963539,0.10216860722789274,0.28429941159730643,0.04029556897942037,0.004143569307160621,-0.1622669838806681,0.04846854860820628,0.10675115349792477,-0.10588448884898202,0.03497644747566634,-0.0842189017331947,-0.04397593279210072,-0.11461905532960752,-0.03238014156238816,-0.04369684302955,-0.02068023844821136,-0.052158165469585356
0.11659478397241245,0.0067307318128132934,-0.08699997461932903,0.011604543070174519,0.11044367525186054,-0.1097909624862589,0.07026589743777525,0.06790997500378675,0.4162167417885864,0.05076876657609089,0.007844919310413903,-0.023063015631550984,0.048800540227724086,0.10919257026670512,0.03836380890192453,-0.06724084867287525,-0.044927804897294095,-0.10551370947243174,0.09990091972691927,0.20898741771698756,0.1058902901377241,0.02019781455272148
-0.09791218454746145,0.03089444197977549,-0.2075603649137083,0.04638150117784123,0.03292056203353303,0.05096397249842488,-0.03570488200658553,-0.06285652801042553,0.09811701232971415,0.6310300114437843,-0.028931371510294478,0.06091055902287079,-0.16048533921310607,0.080758267871396,0.08957719099007963,-0.055305659597817546,0.04841833969684697,-0.02444915879247801,-0.07515170009027328,0.02494042934887987,0.03671717547399728,0.020413547351022302
0.09241139552654604,-0.13757130431618086,-0.05605060220729305,-0.08666851997095164,-0.09158527504690968,0.026056741261390987,-0.046796834981344466,-0.17553969376749817,-0.018860649819550573,-0.051867534348197276,0.28664445369524083,0.03164509132586883,0.019303181276555958,0.10293705194098507,-0.06729921613160851,0.08183861931473979,-0.01447453306099733,0.11446780164429428,-0.0011810434843491462,0.06594055295363759,0.0459109145391887,-0.004549956451104627
0.10809648230446972,-0.01578166647164313,-0.16031059692033567,0.1008263319622516,-0.04379508353573742,-0.08785187381433379,-0.010751994350511627,0.011790025821148558,0.10876608047812232,0.1051598063345458,0.07110825968198631,0.3156859786917583,0.02165036306929127,-0.09262913008481063,0.06184211471311692,-0.0019915700435929884,-0.006311517195705108,0.1498923284253297,0.03332706490163269,-0.06388205114789648,0.004581784144129921,-0.05667328011222402
-0.0006260951600046607,-0.06449707477649023,-0.023442170719016647,-0.13855450849374037,0.04924050782821407,-0.20657111961352026,0.041215911479522846,0.1575106148749231,-0.010953674196581413,-0.007677874272693192,-0.007383350147371396,0.0955038014239157,0.4651003778246143,-0.053085198903953544,-0.01705035051209146,0.10958490751048736,0.08810554013979376,0.002050820618708024,-0.05665659771642269,0.004402711605916634,0.08471214073232185,-0.004499687857277793
0.10791355430556587,-0.16965722216280738,0.11485467762031044,-0.12029091870934873,-0.000434912016584308,0.02539525791501226,-0.03407169726241602,-0.127451191381331,0.01564420472621757,0.018502881241037373,0.12599601768998503,-0.11455522721557643,-0.01277509557869164,0.35730206743697823,-0.12529410586948603,0.0019588093293862203,-0.02266315219830899,-0.013397557325900438,0.03053079776799279,0.08806650524776255,0.02410590131470776,0.10396604733005044
-0.0701620622932234,-0.18889441736399254,0.03357205763114378,0.007087686981029278,-0.0007606691988479692,0.00043620848187684067,0.035976079805917036,0.09267123566768504,-0.10130968025178938,-0.04691729654698631,-0.0869498569515097,0.014776201986556452,-0.026895515195002585,-0.05161782420848728,0.38736023452650176,0.05296946539517591,0.013049173032612715,0.08102980051084026,0.13738532518655283,0.03019562404874439,-0.10847053931698553,-0.10343438174974733
-0.008528058051920487,-0.0542078248092313,-0.02160905074752123,-0.022593737380152502,-0.01868250609816155,0.07398677149898926,-0.00046381589997399633,0.02853016799542281,-0.12268903042405804,-0.14618521264442724,0.025602726019784416,-0.07063099605717456,0.13733143170001325,0.0342027878688312,0.1447568334975769,0.2932559270994221,-0.07028824479668566,0.002458416190402658,0.031872930691013976,0.07348492696130061,0.01262089045654327,-0.09379111512432306
-0.11339848100206183,0.017653725086925642,-0.06553137247088654,-0.08184830033238238,-0.0742373383444027,-0.14279268676063397,0.07098913846115862,-0.07145316040357295,0.037769318078574365,0.12754813349882832,0.047147305485717036,0.05143180100635979,0.052185336472156264,-0.04413837396989401,0.03281593878124756,-0.08747749570885817,0.3102398977105203,-0.05170454018283769,-0.011805422371297168,-0.030112815576584535,-0.08490889687615058,0.11551114002719415
-0.0019424348298868177,0.01926546203704881,-0.08516441553745867,-0.03202812292829249,-0.019505158163302016,0.02839235095102123,-0.0505977827834414,-0.1115083077266745,-0.11826540575820439,-0.018285364749382662,0.08211171059480572,0.14182245789691725,0.04563184875831489,-0.06438306047688092,0.05601955509540619,0.0578003734313635,-0.019070435565934553,0.3625431460628094,0.13985115962998718,-0.044021319086215545,-0.06593436605316957,-0.07662117795069684
0.05649403939490749,-0.007811647180097259,0.09068206805805898,-0.062305673561508956,0.15887051463950355,0.043288572832865725,0.051809124145360895,-0.04510311958064522,0.08790961857943551,-0.08081892069642625,-0.008629367245453325,0.06281916704001499,0.06350273176935767,0.03726731700419412,0.039932904578906074,-0.04060136526302704,0.0054341242302347395,0.2464435849560638,0.4987088891886639,0.03447477191956283,-0.12212897578431463,0.10477976908854139
-0.10179727787333141,-0.1078005953522928,0.08109406756461049,-0.11172659607469683,0.17518710613790325,0.04253104754680043,-0.05599110047047165,0.03790244770420833,0.10886903095424452,-0.04899991152911869,0.035367603604083434,-0.1390075363308293,-0.0018978459835465242,0.1163093163370684,-0.0012918666778655348,-0.00026497015784523315,-0.047020756929094305,-0.052806850004858547,0.023668000420790647,0.3293834157017465,0.06394040085940415,-0.008125014103205689
0.06984484154053945,-0.08832602176313979,0.004825312157718273,0.056015782723152475,-0.03019183239930976,-0.07798731771001745,-0.048038303829992156,0.02777172596311069,0.11201931516896256,-0.02060763231657582,0.03211070243310074,-0.016299808163396573,0.1291287390777405,0.052416741616027517,-0.012959442385198023,0.039846469070792624,-0.06251722505055236,-0.06365080130017367,-0.07371945536751129,0.08954373560016722,0.2696881890373522,-0.02753055928493397
-0.0033806474794422533,-0.04470930832513132,0.15611985228977987,-0.0007350595079655056,0.015948580377150204,-0.029974723340276038,0.04504104504405866,-0.072948138629128,0.05716776648550942,0.05011748958985176,0.017442614332640674,-0.012374018822415884,0.036291573404627825,0.07833788970059567,-0.10435235690459009,-0.13262140174167789,0.12485684504378289,-0.04068070243681882,0.11367528076222323,-0.012039806836356784,-0.004768471849897321,0.3075230388211616
