0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
-0.307,0.307,-0.026,0.026,-0.147,0.147,0.0,0.0,0.189,-0.189,0.0,0.0,0.0,-0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.066,-0.066,0.158,-0.158,-0.185,0.185,0.0,0.0,-0.121,0.121,0.0,0.0,0.0,0.069,-0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.105,0.105,0.129,-0.129,0.0,-0.0,0.0,0.0,-0.049,0.049,0.0,0.0,0.0,-0.161,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.312,0.312,0.0,-0.0,0.006,-0.006,0.0,0.0,-0.155,0.155,0.0,0.0,0.0,0.19,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.155,-0.155,0.333,-0.333,0.008,-0.008,0.0,0.0,0.04,-0.04,0.0,0.0,0.0,0.041,-0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.128,0.128,-0.08,0.08,0.061,-0.061,0.0,0.0,0.078,-0.078,0.0,0.0,0.0,-0.191,0.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.053,-0.053,0.069,-0.069,-0.119,0.119,0.0,0.0,0.096,-0.096,0.0,0.0,0.0,-0.111,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.034,-0.034,0.244,-0.244,-0.08,0.08,0.0,0.0,0.114,-0.114,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.083,0.083,0.298,-0.298,-0.123,0.123,0.0,0.0,-0.138,0.138,0.0,0.0,0.0,-0.238,0.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.016,0.016,0.082,-0.082,-0.057,0.057,0.0,0.0,0.087,-0.087,0.0,0.0,0.0,-0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.043,0.043,-0.259,0.259,0.072,-0.072,0.0,0.0,-0.03,0.03,0.0,0.0,0.0,0.104,-0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.073,0.073,-0.072,0.072,-0.102,0.102,0.0,0.0,0.006,-0.006,0.0,0.0,0.0,-0.063,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.202,-0.202,0.071,-0.071,0.008,-0.008,0.0,0.0,-0.161,0.161,0.0,0.0,0.0,0.08,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.121,0.121,-0.061,0.061,0.025,-0.025,0.0,0.0,0.082,-0.082,0.0,0.0,0.0,0.081,-0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.092,-0.092,-0.064,0.064,0.216,-0.216,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.032,-0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.116,-0.116,-0.158,0.158,0.246,-0.246,0.0,0.0,-0.135,0.135,0.0,0.0,0.0,-0.148,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09,-0.09,-0.001,0.001,-0.116,0.116,0.0,0.0,-0.055,0.055,0.0,0.0,0.0,-0.102,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.095,-0.095,-0.246,0.246,0.034,-0.034,0.0,0.0,-0.01,0.01,0.0,0.0,0.0,-0.118,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.115,-0.115,-0.118,0.118,0.0,0.0,-0.035,0.035,0.0,0.0,0.0,0.111,-0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.086,-0.086,0.138,-0.138,0.134,-0.134,0.0,0.0,-0.11,0.11,0.0,0.0,0.0,0.096,-0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.056,0.056,0.026,-0.026,0.081,-0.081,0.0,0.0,-0.24,0.24,0.0,0.0,0.0,-0.083,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.112,0.112,0.148,-0.148,-0.182,0.182,0.0,0.0,-0.021,0.021,0.0,0.0,0.0,0.029,-0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
