0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
-0.236,-0.236,0.089,-0.009,-0.009,-0.051,0.397,0.489,0.176,0.411,0.159,-0.308,0.159,-0.266,-0.266,-0.137,-0.137,-0.302,0.096,-0.179,-0.147,0.115
-0.111,-0.111,0.156,-0.136,-0.136,-0.077,0.016,0.134,-0.141,-0.187,-0.125,-0.167,0.107,-0.018,-0.018,-0.141,-0.141,-0.212,0.007,-0.384,0.049,0.021
0.342,0.342,-0.146,0.196,0.196,0.279,-0.366,-0.264,-0.102,-0.103,0.131,-0.069,0.052,0.104,0.104,-0.187,-0.187,-0.383,-0.002,-0.45,-0.222,0.152
-0.075,-0.075,0.111,-0.019,-0.019,-0.105,-0.019,-0.076,0.097,-0.0,0.089,0.15,-0.159,0.063,0.063,0.114,0.114,0.114,0.286,0.236,0.098,0.154
0.026,0.026,0.074,-0.139,-0.139,-0.251,-0.093,0.163,0.166,0.109,0.108,-0.133,0.078,0.013,0.013,-0.181,-0.181,0.03,0.185,-0.043,-0.149,0.211
0.095,0.095,0.424,-0.398,-0.398,-0.167,0.093,0.233,0.168,0.26,0.083,0.424,-0.446,-0.104,-0.104,-0.252,-0.252,-0.028,-0.235,-0.074,-0.178,0.087
-0.021,-0.021,-0.17,0.191,0.191,0.267,-0.229,-0.121,-0.236,-0.034,0.063,0.301,-0.206,0.257,0.257,-0.397,-0.397,-0.51,0.52,-0.157,-0.181,0.465
-0.045,-0.045,-0.087,0.061,0.061,-0.167,-0.077,0.112,0.105,0.225,0.003,0.252,-0.21,-0.0,-0.0,0.45,0.45,0.315,-0.177,-0.178,-0.021,-0.063
-0.321,-0.321,-0.173,0.045,0.045,0.056,0.039,0.055,-0.078,-0.119,-0.245,-0.038,-0.043,-0.025,-0.025,0.113,0.113,0.199,-0.426,0.129,-0.016,0.162
-0.197,-0.197,-0.104,-0.265,-0.265,-0.349,0.287,0.237,0.598,0.413,0.432,0.006,0.046,0.02,0.02,-0.0,-0.0,-0.163,0.058,-0.1,-0.194,0.073
-0.037,-0.037,0.093,-0.049,-0.049,0.035,0.321,0.159,0.036,0.031,-0.152,0.274,-0.332,0.219,0.219,0.082,0.082,0.092,-0.064,-0.428,-0.434,0.135
-0.237,-0.237,0.071,0.012,0.012,-0.332,0.339,0.268,0.444,0.321,-0.177,0.21,-0.276,0.309,0.309,-0.265,-0.265,-0.208,0.132,-0.128,0.26,-0.354
-0.074,-0.074,-0.391,0.408,0.408,0.039,-0.051,-0.214,-0.126,-0.301,0.201,0.108,0.007,-0.138,-0.138,-0.132,-0.132,0.019,-0.148,0.155,-0.034,0.099
0.047,0.047,-0.122,0.02,0.02,0.316,0.056,0.013,-0.153,-0.023,0.275,-0.288,0.345,0.055,0.055,-0.018,-0.018,0.144,0.03,0.021,0.231,-0.058
-0.158,-0.158,0.091,0.05,0.05,0.011,-0.351,-0.421,-0.122,-0.131,0.288,-0.174,0.115,-0.012,-0.012,-0.204,-0.204,-0.082,-0.2,-0.293,-0.029,0.208
-0.086,-0.086,0.127,0.026,0.026,-0.013,-0.089,-0.201,-0.3,-0.303,0.457,-0.034,-0.179,0.254,0.254,0.197,0.197,0.029,-0.01,0.085,0.146,0.016
-0.007,-0.007,-0.353,0.262,0.262,0.302,-0.158,-0.309,-0.14,-0.224,-0.123,-0.204,-0.026,-0.395,-0.395,-0.002,-0.002,-0.007,0.156,-0.14,-0.25,0.074
-0.047,-0.047,0.375,-0.113,-0.113,-0.208,0.167,0.045,0.221,0.035,-0.004,0.01,0.185,-0.201,-0.201,0.152,0.152,0.036,-0.055,0.025,0.097,0.478
-0.087,-0.087,0.257,0.01,0.01,0.252,-0.291,-0.134,-0.112,-0.095,0.179,-0.023,0.007,0.103,0.103,0.118,0.118,0.077,0.107,0.007,-0.183,-0.441
-0.011,-0.011,-0.001,-0.117,-0.117,0.02,-0.075,-0.081,-0.106,-0.179,-0.378,0.354,-0.421,-0.053,-0.053,-0.09,-0.09,-0.371,0.354,0.018,0.287,-0.025
-0.15,-0.15,-0.186,0.124,0.124,-0.034,0.104,-0.078,-0.091,-0.262,0.024,0.133,0.06,-0.012,-0.012,-0.157,-0.157,-0.125,0.17,-0.339,-0.231,-0.077
0.132,0.132,-0.316,0.201,0.201,0.418,-0.199,-0.104,-0.019,0.067,0.112,0.258,-0.271,0.123,0.123,0.171,0.171,0.19,-0.235,0.136,0.467,-0.003
