0,1,2,3,4,5,6,7,8,9
-0.385,0.052,0.015,0.325,0.325,0.219,0.219,-0.272,-0.267,-0.267
0.384,0.297,0.043,0.615,0.615,0.485,0.485,-0.135,0.728,0.728
0.163,0.407,-0.33,-0.099,-0.099,0.004,0.004,0.365,-0.125,-0.125
0.044,-0.697,-0.253,0.346,0.346,-0.07,-0.07,0.199,-0.074,-0.074
0.033,-0.288,-0.063,-0.273,-0.273,0.226,0.226,0.274,-0.16,-0.16
0.247,-0.235,-0.061,-0.043,-0.043,0.2,0.2,-0.624,-0.083,-0.083
0.053,-0.151,0.004,0.065,0.065,-0.318,-0.318,0.416,-0.278,-0.278
-0.537,-0.294,-0.682,0.112,0.112,0.034,0.034,-0.053,0.278,0.278
0.479,-0.078,-0.593,-0.023,-0.023,-0.144,-0.144,-0.221,-0.252,-0.252
0.307,-0.058,0.009,-0.035,-0.035,-0.04,-0.04,0.212,-0.012,-0.012
