0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,-0.032,0.032,-0.056,0.056,0.0,0.142,-0.142
0.0,0.0,0.0,-0.217,0.217,0.0,-0.0,0.0,0.043,-0.043
0.0,0.0,0.0,-0.078,0.078,-0.138,0.138,0.0,-0.048,0.048
0.0,0.0,0.0,-0.312,0.312,0.09,-0.09,0.0,0.175,-0.175
0.0,0.0,0.0,0.359,-0.359,-0.158,0.158,0.0,-0.072,0.072
0.0,0.0,0.0,-0.098,0.098,-0.159,0.159,0.0,-0.099,0.099
0.0,0.0,0.0,0.0,-0.0,-0.041,0.041,0.0,0.043,-0.043
0.0,0.0,0.0,-0.099,0.099,-0.048,0.048,0.0,-0.036,0.036
0.0,0.0,0.0,0.252,-0.252,-0.047,0.047,0.0,0.021,-0.021
0.0,0.0,0.0,-0.227,0.227,-0.002,0.002,0.0,0.0,-0.0
