0,1,2,3,4,5,6,7,8,9
0.286,-0.178,0.022,-0.108,-0.108,0.033,0.073,0.073,0.125,0.062
-0.269,0.158,-0.571,0.388,0.388,-0.877,-0.266,-0.266,-0.153,-0.064
-0.062,-0.099,0.295,-0.488,-0.488,-0.06,0.399,0.399,0.425,-0.405
-0.116,-0.684,-0.11,-0.445,-0.445,0.237,0.362,0.362,0.247,-0.159
-0.004,-0.038,-0.069,-0.263,-0.263,-0.094,0.418,0.418,0.55,-0.621
-0.361,-0.015,0.222,0.218,0.218,0.156,-0.229,-0.229,-0.249,0.238
-0.077,-0.105,0.231,-0.328,-0.328,0.119,0.47,0.47,0.577,-0.572
0.542,-0.627,0.333,0.136,0.136,-0.125,-0.066,-0.066,-0.061,-0.034
-0.554,-0.244,0.508,0.151,0.151,-0.323,-0.107,-0.107,-0.128,0.176
-0.304,-0.026,-0.313,0.215,0.215,0.057,-0.207,-0.207,-0.051,0.04
