0,1,2,3,4,5,6,7,8,9
-0.348,-0.112,0.157,0.399,0.399,-0.215,-0.215,-0.649,0.336,0.138
0.244,-0.572,0.337,0.179,0.179,0.017,0.017,0.056,0.475,0.055
0.044,-0.287,-0.343,-0.092,-0.092,0.048,0.048,-0.37,-0.319,0.24
0.175,0.591,-0.117,0.344,0.344,-0.012,-0.012,-0.231,0.477,0.301
0.085,0.216,0.123,-0.197,-0.197,-0.354,-0.354,-0.323,-0.011,0.127
0.406,0.252,-0.122,0.164,0.164,0.048,0.048,-0.328,-0.035,-0.548
0.066,0.22,-0.117,-0.268,-0.268,0.293,0.293,0.069,-0.366,0.592
-0.623,0.218,-0.348,-0.253,-0.253,0.297,0.297,-0.092,0.281,-0.373
0.409,-0.032,-0.628,-0.031,-0.031,-0.08,-0.08,-0.107,0.342,-0.065
0.233,-0.147,0.414,-0.567,-0.567,0.577,0.577,-0.385,0.022,-0.137
