0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,-0.071,0.071,0.0,0.192,-0.192,0.0,0.0
0.0,0.0,0.0,0.093,-0.093,0.0,-0.175,0.175,0.0,0.0
0.0,0.0,0.0,0.0,-0.0,0.0,-0.03,0.03,0.0,0.0
0.0,0.0,0.0,0.02,-0.02,0.0,0.076,-0.076,0.0,0.0
0.0,0.0,0.0,0.142,-0.142,0.0,-0.188,0.188,0.0,0.0
0.0,0.0,0.0,0.033,-0.033,0.0,0.074,-0.074,0.0,0.0
0.0,0.0,0.0,-0.094,0.094,0.0,0.0,-0.0,0.0,0.0
0.0,0.0,0.0,0.051,-0.051,0.0,-0.093,0.093,0.0,0.0
0.0,0.0,0.0,0.05,-0.05,0.0,-0.02,0.02,0.0,0.0
0.0,0.0,0.0,-0.199,0.199,0.0,0.058,-0.058,0.0,0.0
