0,1,2,3,4,5,6,7,8,9
0.0,0.0,-0.127,0.127,0.0,0.0,0.013,-0.013,0.0,0.0
0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
0.0,0.0,-0.059,0.059,0.0,0.0,0.004,-0.004,0.0,0.0
0.0,0.0,-0.394,0.394,0.0,0.0,0.063,-0.063,0.0,0.0
0.0,0.0,0.098,-0.098,0.0,0.0,-0.04,0.04,0.0,0.0
0.0,0.0,0.217,-0.217,0.0,0.0,-0.166,0.166,0.0,0.0
0.0,0.0,0.289,-0.289,0.0,0.0,0.119,-0.119,0.0,0.0
0.0,0.0,0.147,-0.147,0.0,0.0,-0.044,0.044,0.0,0.0
0.0,0.0,0.196,-0.196,0.0,0.0,-0.001,0.001,0.0,0.0
0.0,0.0,-0.205,0.205,0.0,0.0,0.229,-0.229,0.0,0.0
