0,1,2,3,4,5,6,7,8,9
-0.366,0.05,-0.055,0.002,0.002,-0.148,-0.148,0.096,-0.073,-0.073
0.183,-0.591,0.643,0.028,0.028,-0.851,-0.851,-0.329,-0.491,-0.491
-0.005,-0.526,-0.234,-0.052,-0.052,0.281,0.281,0.343,0.218,0.218
0.25,0.398,-0.284,-0.223,-0.223,-0.158,-0.158,0.168,-0.186,-0.186
0.114,0.227,0.05,-0.12,-0.12,0.074,0.074,0.5,0.435,0.435
0.396,0.229,-0.201,0.13,0.13,0.019,0.019,-0.436,-0.269,-0.269
0.096,0.16,-0.079,0.56,0.56,0.161,0.161,0.353,0.221,0.221
-0.593,0.143,-0.383,0.214,0.214,-0.115,-0.115,-0.237,-0.135,-0.135
0.436,-0.231,-0.464,0.361,0.361,0.126,0.126,-0.007,0.084,0.084
0.221,-0.101,0.193,-0.104,-0.104,0.053,0.053,0.341,0.513,0.513
