0,1,2,3,4,5,6,7,8,9
0.374,-0.02,-0.013,0.115,-0.031,-0.031,0.25,0.25,-0.462,0.269
-0.162,-0.588,-0.486,0.764,0.006,0.006,0.487,0.487,-0.494,0.206
0.021,-0.438,0.178,-0.399,-0.047,-0.047,-0.009,-0.009,-0.166,-0.208
-0.257,0.49,0.485,0.26,-0.353,-0.353,0.392,0.392,-0.139,-0.227
-0.116,0.242,-0.066,-0.053,0.474,0.474,-0.282,-0.282,-0.643,-0.13
-0.424,0.245,0.086,-0.158,-0.074,-0.074,0.216,0.216,-0.133,0.638
-0.063,0.198,0.036,-0.331,0.187,0.187,-0.098,-0.098,0.179,-0.442
0.6,0.182,0.416,0.194,0.1,0.1,-0.007,-0.007,-0.053,0.326
-0.41,-0.158,0.473,0.037,0.342,0.342,-0.176,-0.176,-0.031,0.248
-0.206,-0.083,-0.295,-0.007,-0.094,-0.094,-0.371,-0.371,-0.17,-0.049
