0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,-0.014,0.014,0.01,-0.01,0.0,0.141,-0.141
0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.142,-0.142,0.34,-0.34,0.0,0.073,-0.073
0.0,0.0,0.0,-0.157,0.157,0.397,-0.397,0.0,0.162,-0.162
0.0,0.0,0.0,0.158,-0.158,0.094,-0.094,0.0,0.07,-0.07
0.0,0.0,0.0,0.215,-0.215,0.03,-0.03,0.0,0.058,-0.058
0.0,0.0,0.0,0.399,-0.399,-0.205,0.205,0.0,0.064,-0.064
0.0,0.0,0.0,-0.054,0.054,-0.073,0.073,0.0,-0.081,0.081
0.0,0.0,0.0,0.007,-0.007,-0.33,0.33,0.0,0.044,-0.044
0.0,0.0,0.0,-0.115,0.115,-0.238,0.238,0.0,-0.233,0.233
