0,1,2,3,4,5,6,7,8,9,10
-0.259,0.033,0.033,-0.129,0.212,0.162,0.162,0.025,0.025,0.171,-0.022
-0.08,-0.123,-0.123,0.047,0.134,-0.36,-0.36,-0.594,-0.594,-0.603,0.613
0.133,0.256,0.256,-0.182,0.235,-0.121,-0.121,0.185,0.185,0.342,0.08
-0.241,0.151,0.151,-0.265,0.468,-0.542,-0.542,0.41,0.41,-0.003,-0.337
-0.608,0.564,0.564,-0.798,-0.382,0.339,0.339,0.411,0.411,0.25,-0.345
-0.259,0.159,0.159,0.068,-0.219,0.157,0.157,0.079,0.079,0.385,-0.091
0.025,0.034,0.034,-0.047,0.377,-0.109,-0.109,-0.078,-0.078,-0.116,0.045
-0.192,0.066,0.066,-0.163,-0.085,-0.382,-0.382,-0.073,-0.073,0.192,-0.016
-0.12,-0.02,-0.02,0.326,0.015,0.181,0.181,-0.049,-0.049,0.009,-0.189
0.574,-0.231,-0.231,0.062,-0.321,0.165,0.165,0.345,0.345,0.391,-0.563
0.178,-0.056,-0.056,-0.312,0.465,-0.358,-0.358,-0.091,-0.091,-0.276,0.148
