0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,0.0,0.071,-0.071,0.0,0.0,0.03,-0.03,0.0,0.0
0.0,0.0,0.0,0.105,-0.105,0.0,0.0,-0.208,0.208,0.0,0.0
0.0,0.0,0.0,0.426,-0.426,0.0,0.0,-0.05,0.05,0.0,0.0
0.0,0.0,0.0,0.073,-0.073,0.0,0.0,-0.02,0.02,0.0,0.0
0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
0.0,0.0,0.0,-0.044,0.044,0.0,0.0,-0.276,0.276,0.0,0.0
0.0,0.0,0.0,-0.027,0.027,0.0,0.0,0.103,-0.103,0.0,0.0
0.0,0.0,0.0,0.155,-0.155,0.0,0.0,0.429,-0.429,0.0,0.0
0.0,0.0,0.0,0.01,-0.01,0.0,0.0,0.178,-0.178,0.0,0.0
0.0,0.0,0.0,-0.143,0.143,0.0,0.0,-0.21,0.21,0.0,0.0
0.0,0.0,0.0,-0.081,0.081,0.0,0.0,0.244,-0.244,0.0,0.0
