0,1,2,3,4,5,6,7,8,9,10
0.206,-0.08,-0.08,-0.149,-0.037,-0.037,0.034,0.034,0.096,-0.417,-0.052
0.266,0.585,0.585,-0.043,-0.069,-0.069,-0.038,-0.038,0.103,-0.481,0.315
-0.105,0.187,0.187,0.164,0.247,0.247,0.113,0.113,0.353,-0.124,0.066
0.372,0.072,0.072,-0.183,-0.043,-0.043,0.017,0.017,0.493,0.426,-0.225
0.523,0.362,0.362,0.148,0.606,0.606,-0.272,-0.272,-0.465,0.462,0.037
0.473,0.261,0.261,0.449,0.039,0.039,-0.183,-0.183,-0.166,0.062,0.388
-0.025,-0.066,-0.066,-0.362,-0.22,-0.22,0.168,0.168,0.336,-0.307,-0.383
-0.023,-0.101,-0.101,-0.301,0.034,0.034,0.588,0.588,0.105,-0.178,0.098
-0.186,-0.35,-0.35,0.04,-0.15,-0.15,-0.278,-0.278,-0.089,0.044,0.371
-0.451,-0.006,-0.006,-0.019,0.261,0.261,-0.173,-0.173,-0.487,0.15,0.377
-0.031,-0.063,-0.063,-0.684,-0.059,-0.059,-0.175,-0.175,-0.001,0.174,0.505
