0,1,2,3,4,5,6,7,8,9,10
0.444,-0.061,-0.061,-0.08,-0.149,-0.149,-0.098,-0.126,-0.126,-0.136,0.318
0.395,-0.103,-0.103,-0.247,0.049,0.049,0.348,-0.653,-0.653,0.176,0.034
-0.083,-0.136,-0.136,-0.255,-0.176,-0.176,0.19,-0.145,-0.145,0.303,0.142
0.654,-0.111,-0.111,-0.443,0.338,0.338,0.104,0.122,0.122,0.339,-0.131
0.248,0.201,0.201,-0.495,-0.156,-0.156,-0.208,0.238,0.238,0.706,-0.368
0.037,0.502,0.502,-0.218,0.283,0.283,0.288,-0.099,-0.099,-0.142,0.117
-0.099,-0.042,-0.042,0.039,0.071,0.071,-0.308,-0.026,-0.026,-0.01,-0.069
0.099,-0.266,-0.266,0.053,-0.332,-0.332,0.247,-0.248,-0.248,0.186,-0.636
-0.127,-0.258,-0.258,-0.238,-0.058,-0.058,0.484,-0.287,-0.287,-0.41,0.526
-0.027,-0.4,-0.4,0.04,-0.535,-0.535,0.215,-0.052,-0.052,-0.123,0.075
-0.337,0.142,0.142,0.562,0.149,0.149,0.509,-0.138,-0.138,0.08,0.141
