0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,-0.05,0.05,0.0,0.129,-0.129,-0.036,0.036,-0.015,0.015
0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
0.0,0.0,0.257,-0.257,0.0,0.141,-0.141,0.259,-0.259,0.076,-0.076
0.0,0.0,0.057,-0.057,0.0,-0.08,0.08,-0.058,0.058,-0.295,0.295
0.0,0.0,-0.151,0.151,0.0,-0.058,0.058,0.119,-0.119,0.089,-0.089
0.0,0.0,-0.463,0.463,0.0,0.074,-0.074,0.046,-0.046,-0.076,0.076
0.0,0.0,-0.053,0.053,0.0,-0.054,0.054,-0.171,0.171,-0.148,0.148
0.0,0.0,0.288,-0.288,0.0,-0.251,0.251,0.118,-0.118,0.237,-0.237
0.0,0.0,0.103,-0.103,0.0,0.167,-0.167,-0.134,0.134,0.012,-0.012
0.0,0.0,0.061,-0.061,0.0,0.059,-0.059,0.203,-0.203,0.21,-0.21
0.0,0.0,0.016,-0.016,0.0,0.108,-0.108,-0.295,0.295,-0.208,0.208
