0,1,2,3,4,5,6,7,8,9,10
-0.459,0.109,-0.017,-0.017,-0.083,0.345,-0.265,-0.265,-0.09,-0.09,0.176
-0.17,0.197,-0.141,-0.141,0.502,-0.414,-0.177,-0.177,-0.204,-0.204,-0.073
0.299,-0.016,-0.579,-0.579,-0.16,-0.132,0.043,0.043,0.078,0.078,-0.144
-0.275,0.066,-0.212,-0.212,-0.107,-0.224,0.191,0.191,-0.179,-0.179,-0.056
-0.29,0.233,0.057,0.057,-0.018,0.14,0.675,0.675,0.41,0.41,-0.843
-0.185,-0.274,-0.028,-0.028,-0.692,-0.359,-0.212,-0.212,-0.176,-0.176,0.138
0.117,0.133,0.124,0.124,-0.037,0.471,-0.226,-0.226,-0.175,-0.175,0.223
-0.121,0.115,0.171,0.171,0.288,-0.237,-0.458,-0.458,0.499,0.499,-0.012
0.071,-0.511,0.282,0.282,0.32,-0.168,-0.01,-0.01,-0.042,-0.042,0.183
0.659,0.24,-0.035,-0.035,0.094,-0.208,-0.153,-0.153,0.136,0.136,-0.084
0.097,0.682,0.264,0.264,-0.174,-0.38,0.022,0.022,-0.161,-0.161,0.346
